mac,org,venue,ap_mac,ap_name,ap_model,ap_fw,connected,band,ssid,connected_time,rssi,avg_ack_rssi,rx_rate,tx_rate,rx_packets,rx_bytes,tx_packets,tx_bytes,vlan_id,rrm_state,rrm_bands,rrm_active,rrm_pps,rrm_upsteer_btm_total,rrm_upsteer_btm_success,rrm_upsteer_btm_fail,rrm_upsteer_legacy_total,rrm_upsteer_legacy_success,rrm_upsteer_legacy_fail,rrm_sticky_btm_total,rrm_sticky_btm_success,rrm_sticky_btm_fail,rrm_sticky_legacy_total,rrm_sticky_legacy_success,rrm_sticky_legacy_fail,rrm_downsteer_btm_total,rrm_downsteer_btm_success,rrm_downsteer_btm_fail,rrm_downsteer_legacy_total,rrm_downsteer_legacy_success,rrm_downsteer_legacy_fail,rrm_cap_wnm,rrm_cap_active,rrm_cap_passive,rrm_cap_table,rrm_cap_link,rrm_cap_stats
06:4e:65:6c:f6:7a,Shasta NorthEast,Shasta HQ,14448f1fbe0a,NewTedOfficeAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,18921,-63,-70,960.7,12.0,14866,2659548,245346,297995454,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,True,True
66:1c:c3:c9:fc:5e,Shasta NorthEast,Shasta HQ,14448f1fbe0a,NewTedOfficeAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,2G,Household,51691,-69,-69,72.2,58.5,12425,2580212,13643,8480402,,MAX_REACHED,1,True,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,False
ea:5b:e6:00:f2:ec,Shasta NorthEast,Shasta HQ,14448f1fbe0a,NewTedOfficeAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,False,,,0,0,0,0,0,0,0,0,0,,MAX_REACHED,3,False,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,True,True,True,True,True
ea:5b:e6:00:f2:ec,Shasta NorthEast,Shasta HQ,14448f1fbf2a,Tuttle Living Room EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,2962,-73,-79,149.7,720.6,5093,1024383,5463,1319805,,CAN_STEER,3,True,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,True,True
70:a7:41:0f:57:9f,Shasta NorthEast,Stable,14448f1fbe2a,Dandy Back Porch,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,2G,430 Dandy,9921,-65,-62,43.3,72.2,2321220,2813279773,1343568,89181661,,CAN_STEER,3,True,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,True
5c:47:5e:47:f1:19,Duffy LLC,Duffy Barn,14448f1fbe4a,Duffy Barn AP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,2G,Riverside,12179,-59,-59,11.0,52.0,4161,1694498,3846,333646,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5c:60:ba:52:1f:78,Shasta NorthEast,Shasta HQ,14448f1fbe4e,Tuttle Basement EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,903455,-69,-58,390.0,433.3,170430,25006077,251388,77001806,,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
58:9a:3e:89:ee:df,Shasta NorthEast,Shasta HQ,14448f1fbe4e,Tuttle Basement EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,903436,-67,-64,650.0,866.7,4965089,544305506,4986047,996064540,,CAN_STEER,3,True,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
00:51:ed:f8:58:5a,Shasta NorthEast,Shasta HQ,14448f1fbe4e,Tuttle Basement EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,804598,-62,-69,526.6,650.0,3096996,324056729,25934957,35631899045,,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
cc:f7:35:87:df:99,Shasta NorthEast,Shasta HQ,14448f1fbe4e,Tuttle Basement EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,682023,-78,-75,234.0,325.0,2078719,262501230,2828110,1531933879,,MAX_REACHED,3,True,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False
4a:75:70:1b:8e:eb,Shasta NorthEast,Shasta HQ,14448f1fbe4e,Tuttle Basement EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,205532,-60,-66,720.6,864.8,508167,141225962,2910482,3713116147,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,True,True
1e:bc:bf:ce:08:27,Shasta NorthEast,Shasta HQ,14448f1fbe4e,Tuttle Basement EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,31472,-69,-73,576.4,720.6,465331,478142576,937576,1126343405,,MAX_REACHED,3,True,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,True,True,True,True,True
60:ab:14:a3:fa:cc,Shasta NorthEast,Shasta HQ,14448f1fbe4e,Tuttle Basement EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,23816,-39,-46,866.7,866.7,247,57500,236,54138,,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
ac:8b:a9:8f:78:3d,Shasta NorthEast,Shasta HQ,14448f1fbe4e,Tuttle Basement EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,9213,-68,-67,72.2,72.2,2286467,2763390612,1253637,83191229,,CAN_STEER,3,True,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
f4:e2:c6:0f:3a:f3,Tim,TRaceHome,14448f1fbe76,AtticAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,2G,lake,147662,-71,-70,72.2,57.8,41694525,43523564590,28133328,1885283820,,CAN_STEER,3,True,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,True
48:a2:e6:9e:ea:b2,Tim,TRaceHome,14448f1fbe76,AtticAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,2G,lake,107160,-60,-60,65.0,65.0,37232,2413004,28369,2551784,,MAX_REACHED,1,True,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
50:8a:06:28:f1:b4,Tim,TRaceHome,14448f1fbe76,AtticAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,2G,lake,107062,-67,-67,39.0,72.2,34927,5753493,15173,1234419,,CAN_STEER,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
50:8a:06:25:92:ca,Tim,TRaceHome,14448f1fbe76,AtticAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,2G,lake,107005,-62,-62,57.8,72.2,34665,5726203,14666,1189947,,CAN_STEER,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
68:57:2d:9a:01:db,Tim,TRaceHome,14448f1fbe76,AtticAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,2G,lake,106638,-65,-64,39.0,58.5,34917,5674923,15258,1230420,,CAN_STEER,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
a0:92:08:44:e3:f8,Tim,TRaceHome,14448f1fbe76,AtticAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,2G,lake,80682,-63,-62,72.2,6.5,26097,4568604,5460,676003,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
08:12:a5:a5:88:d7,Tim,TRaceHome,14448f1fbe76,AtticAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,5G,pond,148051,-68,-62,433.3,433.3,583806,96569847,806047,159227273,S-99,CAN_STEER,3,True,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
14:91:38:6a:3a:99,Tim,TRaceHome,14448f1fbe76,AtticAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,5G,pond,130739,-73,-67,390.0,433.3,433313,54711668,667533,134686521,S-99,CAN_STEER,3,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b4:b5:b6:82:96:f9,Tim,TRaceHome,14448f1fbe76,AtticAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,5G,pond,46375,-69,-74,468.0,585.0,1805355,192871879,18813114,25778811991,S-99,BACKOFF,3,True,7,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,True,True,True,True,False,False
68:db:f5:ad:d1:dc,Tim,TRaceHome,14448f1fbe76,AtticAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,5G,pond,37080,-70,-64,433.3,433.3,117340,14860357,178824,51470206,S-99,MAX_REACHED,3,True,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,False
b2:50:ac:90:62:11,Tim,TRaceHome,14448f1fbe76,AtticAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,5G,pond,32325,-69,-75,720.6,540.3,17941,2868251,100186,49479900,S-99,MAX_REACHED,3,True,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,True,True,True,True,True
10:6f:d9:2f:c1:6a,Tim,TRaceHome,14448f1fbe76,AtticAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,2G,pond,146770,-71,-71,72.2,58.5,29373,3990662,393382,112081702,S-99,CAN_STEER,1,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
c8:69:cd:7a:ba:cf,Shasta NorthEast,Shasta HQ,14448f1fbf2a,Tuttle Living Room EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,903442,-61,-61,866.7,866.7,602616,101501833,809250,319225111,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
68:d7:9a:df:31:f3,Shasta NorthEast,Shasta HQ,14448f1fbf2a,Tuttle Living Room EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,902989,-83,-83,292.6,6.0,136449855,151320518827,77815965,5198132040,,MAX_REACHED,3,True,97,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,True,True,True,False,True
f0:18:98:b4:9b:71,Shasta NorthEast,Shasta HQ,14448f1fbf2a,Tuttle Living Room EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,749061,-59,-67,1300.0,1300.0,1049274,254559712,6371763,8458829414,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
cc:9e:a2:b5:80:cd,Shasta NorthEast,Shasta HQ,14448f1fbf2a,Tuttle Living Room EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,512985,-79,-76,292.5,433.3,1533766,178010771,1917238,733947171,,MAX_REACHED,3,True,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False
f4:e2:c6:76:ef:3b,Shasta NorthEast,Shasta HQ,14448f1fbf2a,Tuttle Living Room EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,9225,-70,-63,433.3,433.3,2305826,2812985012,1122497,74637396,,CAN_STEER,3,True,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
fc:ec:da:30:d8:8d,Shasta NorthEast,Camp,14448f1fbf8e,Dandy 2nd floor,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,430 Dandy,903225,-60,-56,58.5,72.2,144343078,149708301071,115732223,7723292009,,CAN_STEER,2,True,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
fc:ec:da:30:74:23,Shasta NorthEast,Camp,14448f1fbf8e,Dandy 2nd floor,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,430 Dandy,903225,-68,-65,58.5,65.0,153500173,165879221067,119303614,7960232567,,CAN_STEER,3,True,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
cc:9e:a2:c7:f9:ef,Shasta NorthEast,Camp,14448f1fbf8e,Dandy 2nd floor,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,430 Dandy,485418,-44,-51,433.3,433.3,1818790,211625268,2521557,1549240796,,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
48:a2:e6:7f:1b:71,Shasta NorthEast,Camp,14448f1fbf8e,Dandy 2nd floor,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,2G,Honeywell,902806,-50,-48,72.2,57.8,41819,7649223,34010,6789913,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b0:cf:cb:a8:64:5d,Shasta NorthEast,Camp,14448fd58129,Dandy Main Floor,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,430 Dandy,903222,-45,-42,866.7,866.7,1704660,204646281,1399357,582941155,,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
fc:ec:da:d9:02:f7,Shasta NorthEast,Camp,14448fd58129,Dandy Main Floor,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,430 Dandy,827998,-64,-60,58.5,72.2,142664310,166147024429,93967725,6253461575,,CAN_STEER,3,True,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
dc:03:98:fe:7b:32,Shasta NorthEast,Camp,14448fd58129,Dandy Main Floor,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,430 Dandy,384567,-65,-64,48.0,866.7,1419214,135803975,11685337,16144256801,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
b8:2c:a0:5d:44:da,Shasta NorthEast,Camp,14448fd58129,Dandy Main Floor,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,2G,430 Dandy,903210,-64,-62,72.2,65.0,41235,7079558,34318,6784998,,CAN_STEER,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5c:41:5a:fc:d4:01,Shasta NorthEast,Camp,14448fd58129,Dandy Main Floor,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,2G,430 Dandy,902877,-73,-71,58.5,72.2,2568117,350698356,2314537,509254892,,CAN_STEER,3,True,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
1c:39:29:a0:78:55,Shasta NorthEast,Camp,14448fd58129,Dandy Main Floor,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,2G,430 Dandy,304773,-68,-66,72.2,57.8,10901,1029885,5523,701179,,MAX_REACHED,1,True,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False
1c:39:29:a0:4a:7f,Shasta NorthEast,Camp,14448fd58129,Dandy Main Floor,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,2G,430 Dandy,288105,-66,-65,72.2,72.2,10311,968119,5291,666894,,CAN_STEER,1,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
9c:30:5b:7f:bf:d3,Tim,TRaceHome,24fe9a0f5ae5,BasementAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,2G,lake,147886,-75,-74,52.0,28.9,45580,5933563,456785,117938523,,CAN_STEER,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
a0:92:08:65:b7:e9,Tim,TRaceHome,24fe9a0f5ae5,BasementAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,2G,lake,98953,-44,-43,72.2,72.2,22721,4366664,2519,316620,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
10:2c:6b:bf:48:9e,Tim,TRaceHome,24fe9a0f5ae5,BasementAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,5G,lake,148306,-57,-57,86.7,200.0,456330,76868449,483398,65380976,,CAN_STEER,3,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,True
7c:ed:c6:f7:e1:d4,Tim,TRaceHome,24fe9a0f5ae5,BasementAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,5G,lake,46737,-61,-61,86.7,6.0,122365,19205006,208860,66661333,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
0a:d3:ed:04:a1:17,Tim,TRaceHome,24fe9a0f5ae5,BasementAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,5G,lake,30081,-70,-69,130.0,270.0,42478,5892067,241291,289524053,,MAX_REACHED,3,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,True,True
b8:27:eb:91:93:11,Tim,TRaceHome,24fe9a0f5ae5,BasementAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,2G,pond,51754,-59,-56,65.0,72.2,17428972,25477518161,2803055,278309946,S-99,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
10:59:32:da:b0:de,Tim,TRaceHome,24fe9a0f5ae5,BasementAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,5G,pond,148298,-74,-74,48.0,144.4,306061,46702316,2211889,3005167280,S-99,BACKOFF,3,True,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
98:41:5c:a9:81:78,Tim,TRaceHome,24fe9a0f5ae5,BasementAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,5G,pond,146915,-73,-72,78.0,130.0,733342,48899087,1456141,2051411113,S-99,MAX_REACHED,2,True,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,False
5a:6c:8c:0a:ce:bf,Tim,TRaceHome,24fe9a0f5ae5,BasementAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,5G,pond,20923,-68,-67,130.0,360.0,20976,4581111,70359,91419527,S-99,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,True,True
78:45:58:3f:9c:31,Tim,TRaceHome,24fe9a0f5b55,FamilyRmAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,2G,lake,147882,-62,-60,72.2,72.2,31560582,29581739025,24091521,1620459129,,MAX_REACHED,3,True,248,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,True
24:62:ab:30:0a:fb,Tim,TRaceHome,24fe9a0f5b55,FamilyRmAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,2G,lake,95187,-51,-52,48.0,72.2,34161,5273104,1862,223119,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b4:e4:54:07:18:a8,Tim,TRaceHome,24fe9a0f5b55,FamilyRmAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,2G,lake,81984,-38,-37,65.0,72.2,11682,2821065,7741,3739447,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
10:ce:02:66:73:0e,Tim,TRaceHome,24fe9a0f5b55,FamilyRmAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,5G,lake,148329,-52,-48,86.7,200.0,63063571,4358893399,88570906,80258917751,,CAN_STEER,3,True,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False
fc:d7:49:0c:0f:21,Tim,TRaceHome,24fe9a0f5b55,FamilyRmAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,5G,lake,148328,-72,-72,48.0,200.0,360556,49566149,540051,104549986,,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
90:f8:2e:fd:d2:24,Tim,TRaceHome,24fe9a0f5b55,FamilyRmAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,5G,lake,148328,-52,-49,86.7,200.0,565602,85287425,946498,362349015,,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
1c:57:dc:43:9f:71,Tim,TRaceHome,24fe9a0f5b55,FamilyRmAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,5G,lake,49880,-50,-51,173.4,400.0,14073159,10344312248,28705611,38818794114,,CAN_STEER,3,True,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,True,True
4a:08:e3:73:51:a3,Tim,TRaceHome,24fe9a0f5b55,FamilyRmAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,5G,lake,30997,-52,-51,173.4,400.0,32698,4972541,53905,29756014,,CAN_STEER,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,True,True
48:a2:e6:a5:b2:b1,Tim,TRaceHome,24fe9a0f5c19,Garage AP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,2G,lake,107047,-54,-54,65.0,39.0,34617,2265007,28089,2531050,,MAX_REACHED,1,True,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
