mac,org,venue,ap_mac,ap_name,ap_model,ap_fw,connected,band,ssid,connected_time,rssi,avg_ack_rssi,rx_rate,tx_rate,rx_packets,rx_bytes,tx_packets,tx_bytes,vlan_id,rrm_state,rrm_bands,rrm_active,rrm_pps,rrm_upsteer_btm_total,rrm_upsteer_btm_success,rrm_upsteer_btm_fail,rrm_upsteer_legacy_total,rrm_upsteer_legacy_success,rrm_upsteer_legacy_fail,rrm_sticky_btm_total,rrm_sticky_btm_success,rrm_sticky_btm_fail,rrm_sticky_legacy_total,rrm_sticky_legacy_success,rrm_sticky_legacy_fail,rrm_downsteer_btm_total,rrm_downsteer_btm_success,rrm_downsteer_btm_fail,rrm_downsteer_legacy_total,rrm_downsteer_legacy_success,rrm_downsteer_legacy_fail,rrm_cap_wnm,rrm_cap_active,rrm_cap_passive,rrm_cap_table,rrm_cap_link,rrm_cap_stats
66:1c:c3:c9:fc:5e,Shasta NorthEast,Shasta HQ,14448f1fbe0a,NewTedOfficeAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,False,,,0,0,0,0,0,0,0,0,0,,MAX_REACHED,1,False,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False
66:1c:c3:c9:fc:5e,Shasta NorthEast,Shasta HQ,14448f1fbf2a,Tuttle Living Room EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,2G,Household,301,-82,-64,13.0,43.3,24,1873,13,1564,,CAN_STEER,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
70:a7:41:0f:57:9f,Shasta NorthEast,Stable,14448f1fbe2a,Dandy Back Porch,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,2G,430 Dandy,830468,-66,-63,65.0,72.2,233013446,297812080546,125234016,8308280602,,CAN_STEER,3,True,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,True
5c:47:5e:47:f1:19,Duffy LLC,Duffy Barn,14448f1fbe4a,Duffy Barn AP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,2G,Riverside,76194,-59,-59,72.2,57.8,28615,14346057,21800,2732320,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5c:47:5e:47:cd:8b,Duffy LLC,Duffy Barn,14448f1fbe4a,Duffy Barn AP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,2G,Riverside,71638,-46,-45,11.0,72.2,68623,59066323,51705,8263002,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
ac:8b:a9:8f:78:3d,Shasta NorthEast,Shasta HQ,14448f1fbe4e,Tuttle Basement EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,831067,-67,-65,72.2,72.2,244410769,313052235824,121547724,8065391191,,CAN_STEER,3,True,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5c:60:ba:52:1f:78,Shasta NorthEast,Shasta HQ,14448f1fbe4e,Tuttle Basement EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,831064,-58,-58,390.0,433.3,155920,23087015,228106,70049937,,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
58:9a:3e:89:ee:df,Shasta NorthEast,Shasta HQ,14448f1fbe4e,Tuttle Basement EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,831045,-68,-65,585.0,780.0,4546929,493385586,4468437,722621104,,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
60:ab:14:a3:fa:cc,Shasta NorthEast,Shasta HQ,14448f1fbe4e,Tuttle Basement EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,741458,-39,-45,866.7,866.7,6113626,669590951,47007484,64182488146,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
00:51:ed:f8:58:5a,Shasta NorthEast,Shasta HQ,14448f1fbe4e,Tuttle Basement EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,732207,-65,-70,526.6,585.0,2844852,297917649,23825136,32742177161,,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
cc:f7:35:87:df:99,Shasta NorthEast,Shasta HQ,14448f1fbe4e,Tuttle Basement EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,609632,-77,-73,263.3,390.0,1871142,235775082,2619085,1500419757,,MAX_REACHED,3,True,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False
4a:75:70:1b:8e:eb,Shasta NorthEast,Shasta HQ,14448f1fbe4e,Tuttle Basement EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,133141,-68,-75,626.9,720.6,431035,112173543,2609222,3360773738,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,True,True
06:4e:65:6c:f6:7a,Shasta NorthEast,Shasta HQ,14448f1fbe4e,Tuttle Basement EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,131897,-70,-76,172.0,720.6,455476,120116303,882933,924949470,,MAX_REACHED,3,True,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,True,True,True,True,True
ea:5b:e6:00:f2:ec,Shasta NorthEast,Shasta HQ,14448f1fbe4e,Tuttle Basement EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,9,-66,-83,36.0,432.3,24,1591,15,2457,,MAX_REACHED,3,True,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,True,True,True,True,True
ea:5b:e6:00:f2:ec,Shasta NorthEast,Shasta HQ,14448f1fbf2a,Tuttle Living Room EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,161,-87,-90,103.2,12.0,253,38230,226,66793,,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,True,True
68:db:f5:ad:d1:dc,Tim,TRaceHome,14448f1fbe76,AtticAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,5G,lake,75678,-73,-67,433.3,433.3,248033,31313168,436647,87094531,,CAN_STEER,3,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
f4:e2:c6:0f:3a:f3,Tim,TRaceHome,14448f1fbe76,AtticAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,2G,lake,75239,-69,-69,72.2,65.0,21190940,22221191964,14231130,953053985,,CAN_STEER,3,True,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,True
48:a2:e6:9e:ea:b2,Tim,TRaceHome,14448f1fbe76,AtticAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,2G,lake,34737,-59,-59,65.0,65.0,12077,780818,9115,819692,,MAX_REACHED,1,True,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
50:8a:06:28:f1:b4,Tim,TRaceHome,14448f1fbe76,AtticAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,2G,lake,34639,-64,-62,57.8,72.2,11393,1866448,4919,398648,,CAN_STEER,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
50:8a:06:25:92:ca,Tim,TRaceHome,14448f1fbe76,AtticAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,2G,lake,34582,-63,-62,43.3,72.2,11266,1854959,4751,382922,,CAN_STEER,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
68:57:2d:9a:01:db,Tim,TRaceHome,14448f1fbe76,AtticAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,2G,lake,34215,-67,-66,28.9,52.0,11272,1825164,4999,401677,,CAN_STEER,1,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
a0:92:08:44:e3:f8,Tim,TRaceHome,14448f1fbe76,AtticAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,2G,lake,8259,-56,-58,72.2,72.2,8126,1135520,3340,410726,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
3a:85:07:15:14:d5,Tim,TRaceHome,14448f1fbe76,AtticAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,2G,lake,664,-68,-85,52.0,6.5,712,205872,1383,672240,,MAX_REACHED,3,True,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,True,True,True,True,True
3a:85:07:15:14:d5,Tim,TRaceHome,24fe9a0f5b55,FamilyRmAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,False,,,0,0,0,0,0,0,0,0,0,,MAX_REACHED,3,False,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,True,True,True,True,True
3a:85:07:15:14:d5,Tim,TRaceHome,24fe9a0f5c19,Garage AP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,5G,lake,1,-79,-78,48.0,12.0,14,1334,9,2036,,MAX_REACHED,3,True,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,True,True,True,True,True
3a:85:07:15:14:d5,Tim,TRaceHome,cccf83eac450,BackyardAP,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 22,False,,,0,0,0,0,0,0,0,0,0,,MAX_REACHED,3,False,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,True,True,True,True,True
3a:85:07:15:14:d5,Tim,TRaceHome,e49d731c0e0a,TreehouseAP,edgecore_eap104,Shasta-AP-NOS Rel 2.2 build 22,True,5G,lake,42,-80,-73,8.6,12.0,26,2317,15,3089,,MAX_REACHED,3,True,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,True,True,True,True,True
08:12:a5:a5:88:d7,Tim,TRaceHome,14448f1fbe76,AtticAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,5G,pond,75628,-57,-64,433.3,433.3,299812,49950391,426541,86150027,S-99,CAN_STEER,3,True,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
14:91:38:6a:3a:99,Tim,TRaceHome,14448f1fbe76,AtticAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,5G,pond,58316,-69,-63,433.3,433.3,196004,25948129,307709,63366219,S-99,CAN_STEER,3,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
10:6f:d9:2f:c1:6a,Tim,TRaceHome,14448f1fbe76,AtticAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,2G,pond,74347,-70,-70,72.2,65.0,14498,1892270,202001,58225592,S-99,CAN_STEER,1,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
4c:b9:ea:07:f4:bc,Tim,TRaceHome,14448f1fbe76,AtticAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,False,,,0,0,0,0,0,0,0,0,0,,MAX_REACHED,3,False,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,True,True,True,True,False
4c:b9:ea:07:f4:bc,Tim,TRaceHome,24fe9a0f5c19,Garage AP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,5G,lake,1519,-53,-60,86.7,200.0,381,43983,315,37116,,MAX_REACHED,3,True,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,True,True,True,True,False
c8:69:cd:7a:ba:cf,Shasta NorthEast,Shasta HQ,14448f1fbf2a,Tuttle Living Room EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,831050,-60,-61,866.7,866.7,549519,92326781,724320,264570849,,CAN_STEER,3,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
68:d7:9a:df:31:f3,Shasta NorthEast,Shasta HQ,14448f1fbf2a,Tuttle Living Room EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,830597,-83,-83,260.0,325.0,125610061,139307172969,71535264,4778393836,,MAX_REACHED,3,True,231,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,True,True,True,False,True
f4:e2:c6:76:ef:3b,Shasta NorthEast,Shasta HQ,14448f1fbf2a,Tuttle Living Room EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,830468,-71,-64,433.3,433.3,228722196,288552532392,105455261,7018695396,,CAN_STEER,3,True,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
f0:18:98:b4:9b:71,Shasta NorthEast,Shasta HQ,14448f1fbf2a,Tuttle Living Room EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,676669,-63,-71,1170.0,1300.0,952599,226061121,5991400,8031292069,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
cc:9e:a2:b5:80:cd,Shasta NorthEast,Shasta HQ,14448f1fbf2a,Tuttle Living Room EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,440593,-81,-79,292.5,433.3,1312809,152343180,1621641,601075550,,MAX_REACHED,3,True,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False
fc:ec:da:30:d8:8d,Shasta NorthEast,Camp,14448f1fbf8e,Dandy 2nd floor,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,430 Dandy,830889,-60,-56,58.5,72.2,131130670,135427355344,105374639,7032551348,,CAN_STEER,2,True,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
fc:ec:da:30:74:23,Shasta NorthEast,Camp,14448f1fbf8e,Dandy 2nd floor,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,430 Dandy,830889,-68,-65,58.5,72.2,139803436,150707866837,108596020,7246175327,,CAN_STEER,3,True,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
cc:9e:a2:c7:f9:ef,Shasta NorthEast,Camp,14448f1fbf8e,Dandy 2nd floor,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,430 Dandy,413082,-55,-51,351.0,433.3,1591256,188328930,2312268,1524504786,,CAN_STEER,3,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
48:a2:e6:7f:1b:71,Shasta NorthEast,Camp,14448f1fbf8e,Dandy 2nd floor,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,2G,Honeywell,830470,-48,-48,72.2,65.0,38648,7134125,31262,6250572,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b0:cf:cb:a8:64:5d,Shasta NorthEast,Camp,14448fd58129,Dandy Main Floor,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,430 Dandy,830820,-45,-42,866.7,866.7,1614166,193850777,1359741,576005630,,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
fc:ec:da:d9:02:f7,Shasta NorthEast,Camp,14448fd58129,Dandy Main Floor,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,430 Dandy,755596,-67,-60,58.5,72.2,128141742,148694387897,84777882,5643040825,,CAN_STEER,3,True,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
dc:03:98:fe:7b:32,Shasta NorthEast,Camp,14448fd58129,Dandy Main Floor,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,430 Dandy,312165,-64,-64,48.0,866.7,1419087,135798550,11685079,16144245630,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
b8:2c:a0:5d:44:da,Shasta NorthEast,Camp,14448fd58129,Dandy Main Floor,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,2G,430 Dandy,830808,-64,-63,65.0,72.2,38055,6568690,31560,6244008,,CAN_STEER,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5c:41:5a:fc:d4:01,Shasta NorthEast,Camp,14448fd58129,Dandy Main Floor,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,2G,430 Dandy,830475,-72,-70,58.5,72.2,2330594,320327435,2098044,467158524,,CAN_STEER,3,True,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
1c:39:29:a0:78:55,Shasta NorthEast,Camp,14448fd58129,Dandy Main Floor,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,2G,430 Dandy,232371,-66,-67,72.2,57.8,8317,786763,4215,536359,,MAX_REACHED,1,True,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False
1c:39:29:a0:4a:7f,Shasta NorthEast,Camp,14448fd58129,Dandy Main Floor,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,2G,430 Dandy,215703,-62,-65,72.2,57.8,7725,725424,3961,500472,,CAN_STEER,1,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
9c:30:5b:7f:bf:d3,Tim,TRaceHome,24fe9a0f5ae5,BasementAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,2G,lake,75511,-73,-73,52.0,39.0,23899,3036997,232827,61143626,,CAN_STEER,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
a0:92:08:65:b7:e9,Tim,TRaceHome,24fe9a0f5ae5,BasementAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,2G,lake,26578,-43,-43,72.2,72.2,6069,1163831,720,91265,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
10:2c:6b:bf:48:9e,Tim,TRaceHome,24fe9a0f5ae5,BasementAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,5G,lake,75931,-57,-57,86.7,200.0,237020,41771801,253680,34494629,,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,True
b8:27:eb:91:93:11,Tim,TRaceHome,24fe9a0f5ae5,BasementAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,2G,pond,31570,-59,-55,72.2,72.2,1747612,2415930585,619260,72292052,S-99,MAX_REACHED,1,True,176,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
10:59:32:da:b0:de,Tim,TRaceHome,24fe9a0f5ae5,BasementAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,5G,pond,75923,-73,-73,48.0,130.0,130234,17057149,996111,1360056133,S-99,BACKOFF,3,True,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
98:41:5c:a9:81:78,Tim,TRaceHome,24fe9a0f5ae5,BasementAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,5G,pond,74540,-72,-72,78.0,130.0,2250,338435,3197,3030994,S-99,MAX_REACHED,2,True,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,False
78:45:58:3f:9c:31,Tim,TRaceHome,24fe9a0f5b55,FamilyRmAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,2G,lake,75499,-62,-59,72.2,72.2,15996519,15195012062,12135364,815977292,,MAX_REACHED,3,True,252,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,True
24:62:ab:30:0a:fb,Tim,TRaceHome,24fe9a0f5b55,FamilyRmAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,2G,lake,22804,-54,-53,48.0,72.2,8310,1275492,482,58140,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b4:e4:54:07:18:a8,Tim,TRaceHome,24fe9a0f5b55,FamilyRmAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,2G,lake,9601,-34,-40,72.2,1.0,1458,290945,738,219128,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
1c:57:dc:43:9f:71,Tim,TRaceHome,24fe9a0f5b55,FamilyRmAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,5G,lake,76022,-61,-62,156.0,360.0,22901283,14663565327,55036558,72058793429,,CAN_STEER,3,True,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
10:ce:02:66:73:0e,Tim,TRaceHome,24fe9a0f5b55,FamilyRmAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,5G,lake,75946,-51,-47,86.7,200.0,30680182,2120444659,43076031,38515650159,,CAN_STEER,3,True,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False
7c:ed:c6:f7:e1:d4,Tim,TRaceHome,24fe9a0f5b55,FamilyRmAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,5G,lake,75945,-76,-75,65.0,150.0,189324,26835092,279150,72779225,,BACKOFF,3,True,4,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
