mac,org,venue,ap_cnt,dups,connected,band,ssid,connected_time,rssi,avg_ack_rssi,rx_rate,tx_rate,rx_packets,rx_bytes,tx_packets,tx_bytes,vlan_id,rrm_state,rrm_bands,rrm_active,rrm_pps,rrm_upsteer_btm_total,rrm_upsteer_btm_success,rrm_upsteer_btm_fail,rrm_upsteer_legacy_total,rrm_upsteer_legacy_success,rrm_upsteer_legacy_fail,rrm_sticky_btm_total,rrm_sticky_btm_success,rrm_sticky_btm_fail,rrm_sticky_legacy_total,rrm_sticky_legacy_success,rrm_sticky_legacy_fail,rrm_downsteer_btm_total,rrm_downsteer_btm_success,rrm_downsteer_btm_fail,rrm_downsteer_legacy_total,rrm_downsteer_legacy_success,rrm_downsteer_legacy_fail,rrm_cap_wnm,rrm_cap_active,rrm_cap_passive,rrm_cap_table,rrm_cap_link,rrm_cap_stats
f0:18:98:b4:9b:71,Shasta NorthEast,Shasta HQ,1,0,True,5G,Household,677331,-63,-71,1053.0,1300.0,952632,226063599,5991423,8031293455,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
cc:9e:a2:b5:80:cd,Shasta NorthEast,Shasta HQ,1,0,True,5G,Household,441255,-72,-78,292.5,433.3,1315418,153073816,1624187,601498945,,MAX_REACHED,3,True,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False
fc:ec:da:30:d8:8d,Shasta NorthEast,Camp,1,0,True,5G,430 Dandy,831491,-60,-56,58.5,72.2,131246326,135555628198,105462931,7038437100,,CAN_STEER,2,True,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
fc:ec:da:30:74:23,Shasta NorthEast,Camp,1,0,True,5G,430 Dandy,831491,-69,-64,58.5,72.2,139900197,150809665633,108670723,7251158962,,CAN_STEER,3,True,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
cc:9e:a2:c7:f9:ef,Shasta NorthEast,Camp,1,0,True,5G,430 Dandy,413684,-46,-51,48.0,433.3,1593177,188510585,2314042,1524722912,,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
48:a2:e6:7f:1b:71,Shasta NorthEast,Camp,1,0,True,2G,Honeywell,831072,-49,-48,72.2,65.0,38676,7138323,31287,6256274,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b0:cf:cb:a8:64:5d,Shasta NorthEast,Camp,1,0,True,5G,430 Dandy,831481,-45,-42,866.7,866.7,1615082,193940444,1360145,576099189,,CAN_STEER,3,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
fc:ec:da:d9:02:f7,Shasta NorthEast,Camp,1,0,True,5G,430 Dandy,756257,-67,-60,58.5,72.2,128245442,148810771037,84842981,5647367327,,CAN_STEER,3,True,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
dc:03:98:fe:7b:32,Shasta NorthEast,Camp,1,0,True,5G,430 Dandy,312826,-64,-64,48.0,866.7,1419089,135798634,11685084,16144245920,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
b8:2c:a0:5d:44:da,Shasta NorthEast,Camp,1,0,True,2G,430 Dandy,831469,-64,-63,65.0,65.0,38086,6573138,31587,6249891,,CAN_STEER,1,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5c:41:5a:fc:d4:01,Shasta NorthEast,Camp,1,0,True,2G,430 Dandy,831136,-71,-70,58.5,72.2,2332679,320620356,2100045,467593257,,CAN_STEER,3,True,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
1c:39:29:a0:78:55,Shasta NorthEast,Camp,1,0,True,2G,430 Dandy,233032,-65,-67,72.2,57.8,8340,788752,4226,537712,,MAX_REACHED,1,True,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False
1c:39:29:a0:4a:7f,Shasta NorthEast,Camp,1,0,True,2G,430 Dandy,216364,-66,-65,72.2,65.0,7754,729380,3978,502690,,CAN_STEER,1,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
9c:30:5b:7f:bf:d3,Tim,TRaceHome,1,0,True,2G,lake,76115,-74,-73,52.0,21.7,24042,3056760,234450,61525673,,CAN_STEER,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
a0:92:08:65:b7:e9,Tim,TRaceHome,1,0,True,2G,lake,27182,-43,-43,72.2,72.2,6204,1189565,732,92678,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
10:2c:6b:bf:48:9e,Tim,TRaceHome,1,0,True,5G,lake,76535,-57,-57,86.7,6.0,238449,41918366,255249,34694064,,CAN_STEER,3,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,True
b8:27:eb:91:93:11,Tim,TRaceHome,1,0,True,2G,pond,32174,-60,-55,72.2,72.2,1855220,2563839873,656218,76687879,S-99,MAX_REACHED,1,True,179,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
10:59:32:da:b0:de,Tim,TRaceHome,1,0,True,5G,pond,76527,-70,-73,104.0,130.0,130439,17102524,996277,1360101700,S-99,BACKOFF,3,True,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
98:41:5c:a9:81:78,Tim,TRaceHome,1,0,True,5G,pond,75144,-72,-72,78.0,130.0,2253,338585,3200,3031162,S-99,MAX_REACHED,2,True,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,False
78:45:58:3f:9c:31,Tim,TRaceHome,1,0,True,2G,lake,76105,-60,-58,72.2,72.2,16142780,15335146248,12246633,823455140,,MAX_REACHED,3,True,250,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,True
24:62:ab:30:0a:fb,Tim,TRaceHome,1,0,True,2G,lake,23410,-53,-52,48.0,72.2,8523,1308573,494,59616,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b4:e4:54:07:18:a8,Tim,TRaceHome,1,0,True,2G,lake,10207,-35,-39,72.2,72.2,1560,304068,771,220676,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
1c:57:dc:43:9f:71,Tim,TRaceHome,1,0,True,5G,lake,76628,-61,-62,156.0,360.0,23182017,14706780608,56231448,73779562956,,CAN_STEER,3,True,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
10:ce:02:66:73:0e,Tim,TRaceHome,1,0,True,5G,lake,76552,-53,-47,86.7,200.0,31000497,2142470243,43577720,39018191573,,CAN_STEER,3,True,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False
7c:ed:c6:f7:e1:d4,Tim,TRaceHome,1,0,True,5G,lake,76551,-75,-75,65.0,135.0,190326,26948443,280877,73120567,,BACKOFF,3,True,2,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
fc:d7:49:0c:0f:21,Tim,TRaceHome,1,0,True,5G,lake,76551,-68,-69,86.7,200.0,190945,26193216,278006,54100790,,CAN_STEER,3,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
90:f8:2e:fd:d2:24,Tim,TRaceHome,1,0,True,5G,lake,76551,-50,-51,48.0,200.0,289953,44279886,450177,151963333,,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
48:a2:e6:a5:b2:b1,Tim,TRaceHome,1,0,True,2G,lake,35290,-52,-52,65.0,65.0,11449,748787,9236,829424,,MAX_REACHED,1,True,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
a4:cf:12:1f:8c:8c,Tim,TRaceHome,1,0,True,2G,lake,35197,-56,-53,72.2,72.2,14854,1980241,78713,18918720,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
80:c5:f2:b3:82:7f,Tim,TRaceHome,1,0,True,2G,lake,35095,-35,-33,65.0,65.0,2189,285528,816,67526,,MAX_REACHED,1,True,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
08:91:15:75:6d:42,Tim,TRaceHome,1,0,True,5G,lake,77469,-73,-71,104.0,270.0,656731,148791500,752922,370660949,,CAN_STEER,2,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
50:41:1c:b2:c3:46,Tim,TRaceHome,1,0,True,5G,lake,77106,-77,-78,58.5,150.0,1324294,117003319,1136060,670474918,,MAX_REACHED,2,True,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,False
f8:54:b8:0f:8c:92,Tim,TRaceHome,1,0,True,5G,lake,77010,-83,-81,39.0,120.0,259451,31192844,342313,61868823,,MAX_REACHED,3,True,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False
b0:f7:c4:37:58:c3,Tim,TRaceHome,1,0,True,5G,lake,76566,-53,-49,86.7,200.0,1361970,95070997,1434704,118528943,,CAN_STEER,3,True,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
08:12:a5:e8:fd:56,Tim,TRaceHome,1,0,True,5G,lake,76566,-69,-69,86.7,200.0,241127,28057492,320812,55672282,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
50:07:c3:51:e2:f3,Tim,TRaceHome,1,0,True,5G,lake,76566,-67,-64,86.7,200.0,25678480,1716630375,33888798,27475417476,,CAN_STEER,3,True,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False
14:7d:da:4b:d4:af,Erez home,Erez SF,19,0,True,5G,DEFI5G,1048,-68,-74,175.6,325.0,136,23999,612,174513,,MAX_REACHED,3,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
d2:78:fd:69:f8:6d,Erez home,Erez SF,1,0,True,2G,DEFI5G,17802,-53,-52,130.0,115.6,234544,22740489,512976,605703940,,MAX_REACHED,3,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,True,True
44:17:93:c0:d2:dc,Erez home,Tel AViv,1,0,True,2G,DEFI,3643901,-64,-63,39.0,7.2,757903,114833834,5635357,2727190808,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
a8:48:fa:7f:96:b0,Erez home,Tel AViv,1,0,True,2G,DEFI,762736,-63,-80,11.0,6.5,208052,21800324,1079608,501548211,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
82:96:5b:37:4c:c4,Dante,LBS Testbed,1,0,True,5G,LSTB,226592,-83,-87,25.8,3.6,30609,16247142,99998,110142948,,CAN_STEER,3,True,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
34:3e:a4:4d:d3:30,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,71989,-38,-36,72.2,72.2,194381,229837833,115234,41124278,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
fc:45:c3:a8:07:7a,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,49554,-51,-51,65.0,24.0,5230,932546,3010,423911,,MAX_REACHED,1,True,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
54:e0:19:9c:ad:4b,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,48717,-68,-68,11.0,24.0,15931,13486380,10356,1546083,,CAN_STEER,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
20:d7:78:b9:8d:d7,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,7962,-58,-57,52.0,43.3,1975,1122794,1334,212141,,MAX_REACHED,1,True,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
7c:9e:bd:4d:32:40,Erez home,Tel AViv,1,0,True,2G,DEFI,23233,-58,-54,72.2,58.5,2703,191624,1146,85320,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
cc:a7:c1:3c:1c:a0,Ducky's Legal Services,Ducky's San Ramon,1,0,True,5G,plume.dogfood,505702,-57,-53,72.2,28.9,39162,16355249,42105,9083901,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
3c:e4:41:cc:0e:d3,Ducky's Legal Services,Ducky's San Ramon,1,0,True,5G,plume.dogfood,505574,-62,-60,702.0,195.1,2806299,409809377,3874825,3006187012,,BACKOFF,2,True,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
5c:41:5a:cb:2c:10,Ducky's Legal Services,Ducky's San Ramon,1,0,True,5G,plume.dogfood,404946,-80,-77,175.5,195.0,2144378,237837824,2114427,249012043,,MAX_REACHED,3,True,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,False
90:48:6c:ed:db:0e,Ducky's Legal Services,Ducky's San Ramon,1,0,True,5G,plume.dogfood,231481,-56,-56,780.0,195.1,2305150,2903052419,543024,125719798,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
f4:f5:d8:d1:f0:60,Ducky's Legal Services,Ducky's San Ramon,1,0,True,5G,plume.dogfood,18218,-56,-55,433.3,234.0,93570,7719945,102554,13300363,,CAN_STEER,3,True,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5c:e9:1e:99:af:e4,Ducky's Legal Services,Ducky's San Ramon,1,0,True,5G,pw-shasta-6G,24926,-54,-61,864.8,432.3,513518,91840642,897939,670487754,,CAN_STEER,3,True,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,True,True
e0:e2:e6:bf:58:30,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,505580,-52,-54,72.2,72.2,73203,6243778,40201,4444276,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
34:60:f9:ca:f4:f3,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,505575,-40,-39,65.0,72.2,66966,20026888,43158,3161449,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b4:b0:24:3a:93:24,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,505452,-41,-39,65.0,72.2,66489,16978153,43128,3031909,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b4:b0:24:3a:77:14,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,505451,-44,-41,65.0,72.2,66798,17132038,43475,3136046,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
34:60:f9:ca:b2:e1,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,505451,-40,-39,65.0,72.2,66494,20013550,43153,3037884,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
