mac,org,venue,ap_mac,ap_name,ap_model,ap_fw,connected,band,ssid,connected_time,rssi,avg_ack_rssi,rx_rate,tx_rate,rx_packets,rx_bytes,tx_packets,tx_bytes,vlan_id,rrm_state,rrm_bands,rrm_active,rrm_pps,rrm_upsteer_btm_total,rrm_upsteer_btm_success,rrm_upsteer_btm_fail,rrm_upsteer_legacy_total,rrm_upsteer_legacy_success,rrm_upsteer_legacy_fail,rrm_sticky_btm_total,rrm_sticky_btm_success,rrm_sticky_btm_fail,rrm_sticky_legacy_total,rrm_sticky_legacy_success,rrm_sticky_legacy_fail,rrm_downsteer_btm_total,rrm_downsteer_btm_success,rrm_downsteer_btm_fail,rrm_downsteer_legacy_total,rrm_downsteer_legacy_success,rrm_downsteer_legacy_fail,rrm_cap_wnm,rrm_cap_active,rrm_cap_passive,rrm_cap_table,rrm_cap_link,rrm_cap_stats
82:96:5b:37:4c:c4,Dante,LBS Testbed,903cb3b17130,Unit7,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,True,5G,LSTB,303023,-83,-87,25.8,3.6,30609,16247142,104912,110477100,,CAN_STEER,3,True,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
22:ba:fd:cc:9e:97,Dante,LBS Testbed,903cb3b17130,Unit7,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,False,,,0,0,0,0,0,0,0,0,0,,CAN_STEER,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,True,True
34:3e:a4:4d:d3:30,Ducky's Legal Services,Ducky's San Ramon,903cb3bb1c5b,SR-AP-03-Dwn,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,True,2G,plume.dogfood,11509,-38,-37,72.2,72.2,6747,2262745,14102,5244602,,MAX_REACHED,1,True,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
fc:45:c3:a8:07:7a,Ducky's Legal Services,Ducky's San Ramon,903cb3bb1c5b,SR-AP-03-Dwn,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,True,2G,plume.dogfood,5854,-53,-49,52.0,65.0,585,71859,303,43637,,MAX_REACHED,1,True,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
20:d7:78:b9:8d:d7,Ducky's Legal Services,Ducky's San Ramon,903cb3bb1c5b,SR-AP-03-Dwn,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,True,2G,plume.dogfood,1528,-60,-60,48.0,57.8,1045,444868,779,291592,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
7c:9e:bd:4d:32:40,Erez home,Tel AViv,903cb3bb1d4b,Eap101BRT,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,True,2G,DEFI,99671,-57,-54,58.5,65.0,11554,834654,4943,364248,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
a8:48:fa:7f:96:b0,Erez home,Tel AViv,903cb3bb1d4b,Eap101BRT,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,True,2G,DEFI,61451,-35,-37,72.2,72.2,19275,2012614,112511,53616991,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
cc:a7:c1:3c:1c:a0,Ducky's Legal Services,Ducky's San Ramon,903cb3bb1da5,SR-AP-04-Gst,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,True,5G,plume.dogfood,582128,-59,-53,72.2,28.9,44831,18710281,48185,10363274,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
3c:e4:41:cc:0e:d3,Ducky's Legal Services,Ducky's San Ramon,903cb3bb1da5,SR-AP-04-Gst,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,True,5G,plume.dogfood,582000,-61,-57,780.0,195.1,3217498,471174936,4484559,3452819324,,BACKOFF,2,True,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
5c:41:5a:cb:2c:10,Ducky's Legal Services,Ducky's San Ramon,903cb3bb1da5,SR-AP-04-Gst,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,True,5G,plume.dogfood,481372,-71,-75,117.0,24.0,2553300,283072758,2522699,308869853,,MAX_REACHED,3,True,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,False
90:48:6c:ed:db:0e,Ducky's Legal Services,Ducky's San Ramon,903cb3bb1da5,SR-AP-04-Gst,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,True,5G,plume.dogfood,307907,-56,-56,780.0,195.1,2892179,3647110936,696945,161140467,,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
f4:f5:d8:d1:f0:60,Ducky's Legal Services,Ducky's San Ramon,903cb3bb1da5,SR-AP-04-Gst,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,True,5G,plume.dogfood,5028,-56,-55,433.3,234.0,26251,2306750,29091,5915508,,CAN_STEER,3,True,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5c:e9:1e:99:af:e4,Ducky's Legal Services,Ducky's San Ramon,903cb3bb1da5,SR-AP-04-Gst,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,True,5G,pw-shasta-6G,15958,-54,-61,720.6,432.3,103605,33212021,183215,155531474,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,True,True
e0:e2:e6:bf:58:30,Ducky's Legal Services,Ducky's San Ramon,903cb3bb1da5,SR-AP-04-Gst,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,True,2G,plume.dogfood,582006,-50,-53,65.0,72.2,84687,7249739,46816,5174146,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
34:60:f9:ca:f4:f3,Ducky's Legal Services,Ducky's San Ramon,903cb3bb1da5,SR-AP-04-Gst,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,True,2G,plume.dogfood,582001,-39,-38,39.0,72.2,75415,22940972,48530,3534245,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b4:b0:24:3a:93:24,Ducky's Legal Services,Ducky's San Ramon,903cb3bb1da5,SR-AP-04-Gst,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,True,2G,plume.dogfood,581878,-42,-39,65.0,72.2,75090,19411402,48657,3393957,,MAX_REACHED,1,True,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b4:b0:24:3a:77:14,Ducky's Legal Services,Ducky's San Ramon,903cb3bb1da5,SR-AP-04-Gst,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,True,2G,plume.dogfood,581877,-44,-41,65.0,72.2,75303,19560507,48935,3506841,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
34:60:f9:ca:b2:e1,Ducky's Legal Services,Ducky's San Ramon,903cb3bb1da5,SR-AP-04-Gst,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,True,2G,plume.dogfood,581877,-40,-38,65.0,72.2,74978,22887504,48521,3390579,,MAX_REACHED,1,True,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
34:60:f9:ca:b2:d7,Ducky's Legal Services,Ducky's San Ramon,903cb3bb1da5,SR-AP-04-Gst,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,True,2G,plume.dogfood,581877,-43,-42,19.5,72.2,75969,22838866,49525,3723015,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
9c:a2:f4:11:b8:fb,Ducky's Legal Services,Ducky's San Ramon,903cb3bb1da5,SR-AP-04-Gst,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,True,2G,plume.dogfood,581876,-44,-83,26.0,72.2,75133,19709335,48723,3400956,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b4:b0:24:3a:88:2c,Ducky's Legal Services,Ducky's San Ramon,903cb3bb1da5,SR-AP-04-Gst,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,True,2G,plume.dogfood,575990,-35,-33,65.0,72.2,73816,19243266,47693,3331006,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
90:48:6c:b3:90:2d,Ducky's Legal Services,Ducky's San Ramon,903cb3bb1da5,SR-AP-04-Gst,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,True,2G,plume.dogfood,550716,-30,-35,130.0,130.0,4479472,5664206797,1771401,1428385434,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
24:18:c6:7d:6e:98,Ducky's Legal Services,Ducky's San Ramon,903cb3bb1da5,SR-AP-04-Gst,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,True,2G,plume.dogfood,501151,-65,-67,26.0,65.0,69338,3997434,70639,4342476,,CAN_STEER,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
94:3c:c6:62:e5:84,Ducky's Legal Services,Ducky's San Ramon,903cb3bb1da5,SR-AP-04-Gst,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,True,2G,plume.dogfood,63977,-63,-64,52.0,72.2,14977,736856,7221,1114823,,BACKOFF,1,True,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
54:e0:19:9c:ad:4b,Ducky's Legal Services,Ducky's San Ramon,903cb3bb1da5,SR-AP-04-Gst,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,True,2G,plume.dogfood,34156,-63,-62,11.0,72.2,52723,54577730,8126,1484579,,CAN_STEER,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
fc:45:c3:89:34:8c,Ducky's Legal Services,Ducky's San Ramon,903cb3bb1da5,SR-AP-04-Gst,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,True,2G,plume.dogfood,8150,-64,-64,52.0,65.0,687,53333,349,45904,,MAX_REACHED,1,True,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
f4:7b:09:b3:75:86,Dante,Default Venue,903cb3bb1f26,Dev2,edgecore_eap101,Shasta-AP-NOS Rel 1.8 build 1,True,5G,test,4382,-41,-36,702.0,195.1,34084,7649013,33728,7850573,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
ac:8b:a9:8f:4e:cf,Shasta NorthEast,Spoonery,cccf83ca4b68,Spoonery Outdoor AP,cig_wf660a,Shasta-AP-NOS Rel 2.2 build 21,True,2G,430 Dandy,14623,-86,-87,19.5,14.4,3545173,4386925316,2168445,143971118,,MAX_REACHED,1,True,319,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,False
b8:2c:a0:4f:73:62,Shasta NorthEast,Spoonery,cccf83ca4b68,Spoonery Outdoor AP,cig_wf660a,Shasta-AP-NOS Rel 2.2 build 21,True,2G,Honeywell,215906,-55,-54,65.0,72.2,9733,1568611,8146,1578931,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5c:47:5e:47:e3:7d,Duffy LLC,Duffy Barn,cccf83ca4c88,DuffyDrivewayAP,cig_wf660a,Shasta-AP-NOS Rel 2.2 build 22,True,2G,Riverside,17003,-55,-55,65.0,72.2,7460,4025316,5300,475096,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
70:ea:5a:60:fe:11,Steve's house,Steve's house,cccf83eabfe8,WF-186H-DF,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 22,True,5G,Dogfood,63169,-61,-67,130.0,780.0,101871,18939787,57387,49179963,,CAN_STEER,2,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
38:ba:f8:11:25:38,Steve's house,Steve's house,cccf83eabfe8,WF-186H-DF,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 22,True,5G,Dogfood,38553,-79,-67,58.5,325.0,589235,281930358,1245613,1315550064,,BACKOFF,3,True,5,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
a0:4e:cf:e7:6a:1e,Steve's house,Steve's house,cccf83eabfe8,WF-186H-DF,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 22,True,5G,Dogfood,14705,-64,-72,78.0,585.1,67148,18068041,371924,507256583,,MAX_REACHED,3,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
3c:39:c8:92:83:3b,Steve's house,Steve's house,cccf83eabfe8,WF-186H-DF,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 22,True,5G,Dogfood,8163,-72,-71,58.5,72.2,3072,572227,5989,6574290,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
2c:d9:74:7d:03:d1,Tim,TRaceHome,cccf83eac450,BackyardAP,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 22,True,5G,lake,153219,-60,-60,48.0,433.3,120614,30113943,497345,141482373,,CAN_STEER,3,True,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
b0:09:da:48:8e:26,Ducky's Legal Services,Ducky's San Ramon,d4babaa15440,SR-AP-02-Liv,cig_wf196,Shasta-AP-NOS Rel 2.2 build 22,True,5G,plume.dogfood,582480,-36,-33,150.0,150.0,122704,45309948,123741,13308286,,CAN_STEER,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,True,False
7c:27:bc:27:2b:8a,Ducky's Legal Services,Ducky's San Ramon,d4babaa15440,SR-AP-02-Liv,cig_wf196,Shasta-AP-NOS Rel 2.2 build 22,True,5G,plume.dogfood,582476,-59,-59,48.0,866.7,8862181,893468539,102781239,152912829315,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
ac:15:a2:7b:34:b8,Ducky's Legal Services,Ducky's San Ramon,d4babaa15440,SR-AP-02-Liv,cig_wf196,Shasta-AP-NOS Rel 2.2 build 22,True,2G,plume.dogfood,582057,-37,-35,72.2,72.2,75165,29213653,44593,3065501,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
ac:0b:fb:63:bb:a8,Ducky's Legal Services,Ducky's San Ramon,d4babaa15440,SR-AP-02-Liv,cig_wf196,Shasta-AP-NOS Rel 2.2 build 22,True,2G,plume.dogfood,582057,-53,-54,58.5,57.8,36255,2605359,26821,3523291,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
3c:52:a1:60:83:b8,Ducky's Legal Services,Ducky's San Ramon,d4babaa15440,SR-AP-02-Liv,cig_wf196,Shasta-AP-NOS Rel 2.2 build 22,True,2G,plume.dogfood,582057,-16,-13,65.0,72.2,75241,24265992,44663,3313601,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
00:1c:c2:60:b6:aa,Ducky's Legal Services,Ducky's San Ramon,d4babaa15440,SR-AP-02-Liv,cig_wf196,Shasta-AP-NOS Rel 2.2 build 22,True,2G,plume.dogfood,105203,-35,-36,43.3,72.2,21640,1932246,11449,1377619,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
20:d7:78:ac:ca:d4,Ducky's Legal Services,Ducky's San Ramon,d4babaa15440,SR-AP-02-Liv,cig_wf196,Shasta-AP-NOS Rel 2.2 build 22,True,2G,plume.dogfood,101586,-42,-42,72.2,57.8,10243,2124289,5665,667871,,MAX_REACHED,1,True,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
fc:45:c3:a3:d9:bc,Ducky's Legal Services,Ducky's San Ramon,d4babaa15440,SR-AP-02-Liv,cig_wf196,Shasta-AP-NOS Rel 2.2 build 22,True,2G,plume.dogfood,12213,-52,-51,72.2,72.2,1220,171841,709,107761,,MAX_REACHED,1,True,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
20:df:b9:3e:7b:e1,Ducky's Legal Services,Ducky's San Ramon,d4babaa15440,SR-AP-02-Liv,cig_wf196,Shasta-AP-NOS Rel 2.2 build 22,True,2G,plume.dogfood,178,-13,-10,144.4,144.4,2815,424863,4891,4021858,,DISABLED,3,True,6,18,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
5c:e9:1e:6a:df:b1,Erez home,Erez SF,d4babaa155a0,newWF-196,cig_wf196,Shasta-AP-NOS Rel 2.2 build 21,True,6G,DEFI5G,64276,-66,-66,1921.5,2161.3,1575115,540274801,7259671,8497073202,,CAN_STEER,2,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
a6:31:7f:56:b5:2d,Erez home,Erez SF,d4babaa155a0,newWF-196,cig_wf196,Shasta-AP-NOS Rel 2.2 build 21,True,5G,DEFI,58461,-46,-52,1200.9,1200.9,238771,71611287,199831,158555509,,MAX_REACHED,3,True,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,True,True
3c:22:fb:4c:5d:7d,Erez home,Erez SF,d4babaa155a0,newWF-196,cig_wf196,Shasta-AP-NOS Rel 2.2 build 21,True,5G,DEFI5G,193389,-42,-45,1300.0,975.0,1053386,1247580111,418302,120966112,,CAN_STEER,,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
e6:ba:2b:fb:8b:19,Erez home,Erez SF,d4babaa155a0,newWF-196,cig_wf196,Shasta-AP-NOS Rel 2.2 build 21,True,5G,DEFI5G,10684,-74,-79,8.6,432.3,85863,97737178,156289,119980991,,MAX_REACHED,3,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
26:97:c2:5d:f3:3a,Erez home,Erez SF,d4babaa155a0,newWF-196,cig_wf196,Shasta-AP-NOS Rel 2.2 build 21,True,2G,DEFI5G,10900,-66,-63,13.0,39.0,70661,8961551,102371,140279940,,MAX_REACHED,3,True,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b2:8e:2a:fa:1b:ad,Erez home,Erez SF,d4babaa17610,newWF-186H,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 21,False,,,0,0,0,0,0,0,0,0,0,,MAX_REACHED,1,False,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
f0:a7:31:0c:cc:ab,Erez home,Erez SF backhaul,e001a6807be0,newEAP102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,backhaul,391338,-68,-68,432.3,960.7,28924134,7089578092,83309648,101110423348,,CAN_STEER,2,True,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
f0:a7:31:0c:cc:ac,Erez home,Erez SF backhaul,e001a6807be0,newEAP102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,2G,backhaul,389112,-75,-78,27.0,6.0,64146652,47048437890,29176336,2982766953,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
