mac,name,org,venue,model,firmware,uptime,up_days,cpu_busy_pct,cpu_load_1m,cpu_load_5m,cpu_load_15m,mem_used_pct,mem_free_pct,num_ifaces,num_ssids,num_assocs,chan_2g,width_2g,chan_5g,width_5g,chan_6g,width_6g,conf_2g,conf_5g,conf_6g,conf_2g_bw,conf_5g_bw,conf_6g_bw,last_state,wan_carrier,wan_speed,wan_duplex
903cb36ae4d0,Unit6,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1161265,13.44,2,0,0.003418,0,19.81,80.19,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-24.716624,1,100,full
903cb36ae615,Unit9,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1161316,13.44,1,0.006836,0.020508,0,19.31,80.69,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-66.716624,1,1000,full
903cb36c40bd,AP-40BD,Truminds-BUS,Default Venue,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 17,353950,4.1,1,0.001953,0,0,18.6,81.4,1,2,0,6,20,157,40,0,0,auto,auto,unknown,20,40,unknown,-78.716624,1,1000,full
903cb36c4108,Unit3,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1161320,13.44,1,0.020996,0.01709,0,19.26,80.74,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-88.716624,1,1000,full
903cb36c427f,Unit1,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1161258,13.44,1,0,0,0,19.33,80.67,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-62.716624,1,1000,full
903cb36c44f5,eap101,Erez home,Erez SF,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 21,547771,6.34,2,0.032227,0.052735,0.003418,23.64,76.36,1,4,2,1,40,52,80,0,0,auto,auto,unknown,40,80,unknown,-53.716624,1,1000,full
903cb3b16a64,Unit4,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1161263,13.44,1,0.29688,0.105959,0.021485,19.39,80.61,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-58.716624,1,1000,full
903cb3b16a8c,Unit2,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1161315,13.44,1,0,0.008301,0,19.39,80.61,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-93.716624,1,1000,full
903cb3b16e47,Eap101DS,Erez home,Tel AViv,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,4778049,55.3,1,0.07715,0.044923,0.006836,21.01,78.99,1,4,1,1,20,36,80,0,0,1,auto,unknown,20,80,unknown,-89.716624,1,1000,full
903cb3b17013,Puneet's Home,Shasta,Default Venue,edgecore_eap101,Shasta-AP-NOS Rel 1.5 build 39,614476,7.11,1,0.001953,0.010742,0,17.56,82.44,1,1,0,11,20,0,0,0,0,auto,unknown,unknown,20,unknown,unknown,-94.716624,1,1000,full
903cb3b17130,Unit7,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1161653,13.45,1,0,0,0,20.04,79.96,1,2,2,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-89.716624,1,100,full
903cb3bb1c5b,SR-AP-03-Dwn,Ducky's Legal Services,Ducky's San Ramon,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,501146,5.8,1,0.008789,0.005371,0,18.45,81.55,2,6,3,6,20,36,80,0,0,auto,auto,unknown,20,80,unknown,-109.716624,1,1000,full
903cb3bb1d4b,Eap101BRT,Erez home,Tel AViv,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,1970628,22.81,1,0.066896,0.015625,0.004395,18.69,81.31,1,4,2,1,20,36,80,0,0,1,auto,unknown,20,80,unknown,-102.716624,1,1000,full
903cb3bb1da5,SR-AP-04-Gst,Ducky's Legal Services,Ducky's San Ramon,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,584633,6.77,2,0,0.024903,0.004883,19.0,81.0,2,6,19,11,20,149,80,0,0,auto,auto,unknown,20,80,unknown,-71.716624,1,2500,full
903cb3bb1edb,Unit8,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1161307,13.44,2,0,0.015137,0,19.25,80.75,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-93.716624,1,1000,full
903cb3bb1f26,Dev2,Dante,Default Venue,edgecore_eap101,Shasta-AP-NOS Rel 1.8 build 1,1414613,16.37,1,0.024903,0.010254,0,26.3,73.7,1,2,1,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-93.716624,1,1000,full
903cb3bb25a7,903cb3bb25a7,unknown,unknown,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,101365,1.17,1,0,0,0,17.8,82.2,2,2,0,11,20,108,40,0,0,auto,auto,unknown,20,40,unknown,-118.716624,1,1000,full
903cb3bb277d,Unit10,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1161268,13.44,1,0.066896,0.015625,0.004395,19.59,80.41,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-80.716624,1,1000,full
b46ad437ef60,SR-SW-01,Ducky's Legal Services,Ducky's San Ramon,edgecore_ecs4150,3.2.57r.241,501246,5.8,-1,0.0011767578544095159,0.0021484375465661287,0.00250976555980742,53.84,46.16,54,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-114.716624,-1,-1,-1
b46ad439c560,Ted415028PNEW,Shasta NorthEast,Shasta HQ,edgecore_ecs4150,3.2.56r.241,1027738,11.9,-1,0.0013232422061264515,0.0014697265578433871,0.0016650391044095159,96.46,3.54,28,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-72.716624,-1,-1,-1
b46ad439c580,newECS-4150-28P,Erez home,Erez SF,edgecore_ecs4150,3.2.56r.241,748246,8.66,-1,0.0018505859188735485,0.0024707030970603228,0.0020117186941206455,83.63,16.37,28,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-95.716624,-1,-1,-1
cccf83ca4b68,Spoonery Outdoor AP,Shasta NorthEast,Spoonery,cig_wf660a,Shasta-AP-NOS Rel 2.2 build 21,908057,10.51,2,0.012696,0.047364,0.001953,28.79,71.21,1,4,2,11,20,132,80,0,0,auto,auto,unknown,20,80,unknown,-105.716624,1,1000,full
cccf83ca4c88,DuffyDrivewayAP,Duffy LLC,Duffy Barn,cig_wf660a,Shasta-AP-NOS Rel 2.2 build 22,153533,1.78,1,0,0,0,19.37,80.63,1,2,1,1,20,36,80,0,0,auto,auto,unknown,20,80,unknown,-82.716624,1,1000,full
cccf83eabd78,HomeLab-WF186W,Intello Labs,VXLanLab,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 21,683706,7.91,6,0.200198,0.221683,0.247562,71.15,28.85,2,4,0,6,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-92.716624,1,1000,full
cccf83eabe80,DC-AP-03-wf186w,Ducky's Legal Services,Ducky's Daily City,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 22,584633,6.77,4,0.229007,0.196292,0.183108,48.31,51.69,1,0,0,0,0,0,0,0,0,auto,auto,unknown,20,80,unknown,-76.716624,1,1000,full
cccf83eabf88,HQ-WF186W,Intello Labs,VXLanLab,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 21,683741,7.91,6,0.147463,0.201175,0.245121,72.15,27.85,2,4,0,11,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-132.716624,1,1000,full
cccf83eabfe8,WF-186H-DF,Steve's house,Steve's house,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 22,63726,0.74,5,0.121096,0.238285,0.255863,50.14,49.86,1,4,4,6,40,149,80,0,0,6,149,unknown,40,80,unknown,-94.716624,1,1000,full
cccf83eac450,BackyardAP,Tim,TRaceHome,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 22,153623,1.78,8,0.267094,0.246586,0.260258,48.51,51.49,2,4,1,1,20,36,80,0,0,auto,auto,unknown,20,80,unknown,-108.716624,1,1000,full
d077cebd62f8,DuffyBarnSwitchNew,Duffy LLC,Duffy Barn,edgecore_ecs4125,2.9.18r.241,1437415,16.64,-1,0.02565917931497097,0.032402344048023224,0.03284667804837227,27.64,72.36,10,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-116.716624,-1,-1,-1
d077cebd6518,DC-SW-01,Ducky's Legal Services,Ducky's Daily City,edgecore_ecs4125,2.9.18r.241,1440388,16.67,-1,0.03260253742337227,0.03391113132238388,0.032856445759534836,28.96,71.04,10,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-94.716624,-1,-1,-1
d4babaa15000,DC-AP-02-wf196,Ducky's Legal Services,Ducky's Daily City,cig_wf196,Shasta-AP-NOS Rel 2.2 build 22,501173,5.8,1,0.020508,0.009277,0,15.49,84.51,1,0,0,0,0,0,0,0,0,auto,auto,1,20,80,160,-134.716624,1,1000,full
d4babaa150a0,WF-196,Steve's house,Default Venue,cig_wf196,Shasta-AP-NOS Rel 2.2 build 19,25426,0.29,1,0,0,0,16.36,83.64,1,0,0,0,0,0,0,0,0,auto,auto,auto,20,40,80,-108.716624,1,2500,full
d4babaa15440,SR-AP-02-Liv,Ducky's Legal Services,Ducky's San Ramon,cig_wf196,Shasta-AP-NOS Rel 2.2 build 22,584688,6.77,2,0.065919,0.042481,0.003906,16.76,83.24,2,7,9,6,20,36,80,1,160,auto,auto,1,20,80,160,-123.716624,1,2500,full
d4babaa155a0,newWF-196,Erez home,Erez SF,cig_wf196,Shasta-AP-NOS Rel 2.2 build 21,748241,8.66,2,0.191897,0.070802,0.01416,20.8,79.2,1,6,6,6,40,116,80,9,160,auto,auto,9,40,80,160,-152.716624,1,1000,full
d4babaa17610,newWF-186H,Erez home,Erez SF,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 21,748215,8.66,7,0.241215,0.237797,0.261723,50.31,49.69,1,4,1,1,40,52,80,0,0,auto,auto,unknown,40,80,unknown,-130.716624,1,1000,full
e001a6807be0,newEAP102,Erez home,Erez SF backhaul,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,750108,8.68,2,0.009277,0.059571,0.038575,23.68,76.32,1,2,2,11,40,149,80,0,0,auto,auto,unknown,40,80,unknown,-125.716624,1,1000,full
e49d731c0aa6,EAP-104-DF,Steve's house,Default Venue,edgecore_eap104,Shasta-AP-NOS Rel 2.2 build 19,1311362,15.18,2,0.095216,0.152834,0.163577,49.76,50.24,1,0,0,0,0,0,0,0,0,auto,auto,unknown,20,40,unknown,-135.716624,1,1000,full
e49d731c0b5c,DC-AP-04-e104,Ducky's Legal Services,Ducky's Daily City,edgecore_eap104,Shasta-AP-NOS Rel 2.2 build 22,584680,6.77,3,0.162112,0.191897,0.179202,45.89,54.11,1,0,0,0,0,0,0,0,0,auto,auto,unknown,20,80,unknown,-127.716624,1,1000,full
e49d731c0c51,unknown,unknown,unknown,edgecore_eap104,Shasta-AP-NOS Rel 2.2 build 22,254,0.0,15,0.678233,0.581552,0.258305,43.64,56.36,2,2,0,1,20,108,40,0,0,auto,auto,unknown,20,40,unknown,-169.716624,1,100,full
e49d731c0e0a,TreehouseAP,Tim,TRaceHome,edgecore_eap104,Shasta-AP-NOS Rel 2.2 build 22,153648,1.78,5,0.226078,0.266117,0.266606,46.33,53.67,2,4,0,11,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-131.716624,1,1000,full
