mac,name,org,venue,model,firmware,uptime,up_days,cpu_busy_pct,cpu_load_1m,cpu_load_5m,cpu_load_15m,mem_used_pct,mem_free_pct,num_ifaces,num_ssids,num_assocs,chan_2g,width_2g,chan_5g,width_5g,chan_6g,width_6g,conf_2g,conf_5g,conf_6g,conf_2g_bw,conf_5g_bw,conf_6g_bw,last_state,wan_carrier,wan_speed,wan_duplex
24fe9a0f51b9,SA-AP-02-ctb1,Ducky's Legal Services,Ducky's Saratoga,cybertan_eww631-b1,Shasta-AP-NOS Rel 2.2 build 22,507529,5.87,3,0.357427,0.226078,0.193362,45.63,54.37,2,0,0,0,0,0,0,0,0,auto,auto,unknown,20,80,unknown,-13.555178,1,1000,full
24fe9a0f5ae5,BasementAP,Tim,TRaceHome,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,76505,0.89,6,0.199222,0.242191,0.203128,46.76,53.24,2,4,6,11,20,44,40,0,0,auto,auto,unknown,20,40,unknown,-29.555178,1,1000,full
24fe9a0f5b55,FamilyRmAP,Tim,TRaceHome,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,76137,0.88,18,0.400885,0.458991,0.416999,45.64,54.36,2,4,8,1,20,157,40,0,0,auto,auto,unknown,20,40,unknown,-35.555178,1,1000,full
24fe9a0f5c19,Garage AP,Tim,TRaceHome,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,76913,0.89,11,0.154299,0.227054,0.25977,45.69,54.31,2,4,11,6,20,149,40,0,0,auto,auto,unknown,20,40,unknown,1.444822,1,1000,full
24fe9a0f6141,CyberTANWallDemo,Intello Labs,APtestingLab,cybertan_eww631-b1,Shasta-AP-NOS Rel 2.2 build 21,607210,7.03,5,0.158694,0.214359,0.224125,56.22,43.78,1,4,0,11,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-38.555178,1,100,full
902d770c4e60,LabECS4150,Tim,TRaceHome,edgecore_ecs4150,3.2.57r.241,76961,0.89,-1,0.002036132849752903,0.0018310546875,0.001791992224752903,51.43,48.57,28,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,7.444822,-1,-1,-1
903cb32d3044,EAP-101-Dev-1,Marek,Development,edgecore_eap101,OpenWrt 23.05-SNAPSHOT r23485+68-e92cf0c46f / TIP-devel-77600779,148237,1.72,1,0,0,0,24.67,75.33,2,2,0,1,20,36,80,0,0,auto,auto,unknown,20,80,unknown,-24.555178,1,1000,full
903cb32d352b,Unit5,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1084168,12.55,1,0,0,0,19.23,80.77,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-31.555178,1,1000,full
903cb36ae4d0,Unit6,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1084238,12.55,2,0.129397,0.066896,0.015625,20.0,80.0,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-39.555178,1,100,full
903cb36ae615,Unit9,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1084225,12.55,1,0,0,0,19.27,80.73,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-16.555178,1,1000,full
903cb36c40bd,AP-40BD,Truminds-BUS,Default Venue,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 17,276869,3.2,1,0.054688,0.025391,0.004883,18.33,81.67,1,2,0,6,20,157,40,0,0,auto,auto,unknown,20,40,unknown,-39.555178,1,1000,full
903cb36c4108,Unit3,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1084227,12.55,1,0.111818,0.050782,0.013672,19.28,80.72,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-36.555178,1,1000,full
903cb36c427f,Unit1,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1084166,12.55,2,0.0542,0.023926,0.001465,19.26,80.74,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-11.555178,1,1000,full
903cb36c44f5,eap101,Erez home,Erez SF,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 21,470709,5.45,2,0.121096,0.061036,0.015625,22.81,77.19,1,4,2,1,40,52,80,0,0,auto,auto,unknown,40,80,unknown,-32.555178,1,1000,full
903cb3b16a64,Unit4,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1084233,12.55,1,0.12549,0.032227,0.008789,19.34,80.66,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-69.555178,1,1000,full
903cb3b16a8c,Unit2,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1084222,12.55,1,0,0,0,19.41,80.59,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-41.555178,1,1000,full
903cb3b16e47,Eap101DS,Erez home,Tel AViv,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,4700978,54.41,1,0,0,0,20.95,79.05,1,4,2,1,20,36,80,0,0,1,auto,unknown,20,80,unknown,-59.555178,1,1000,full
903cb3b17013,Puneet's Home,Shasta,Default Venue,edgecore_eap101,Shasta-AP-NOS Rel 1.5 build 39,537364,6.22,1,0.035645,0.012207,0.000977,17.42,82.58,1,1,0,11,20,0,0,0,0,auto,unknown,unknown,20,unknown,unknown,-23.555178,1,1000,full
903cb3b17130,Unit7,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1084561,12.55,1,0.003906,0.001953,0,20.1,79.9,1,2,1,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-38.555178,1,100,full
903cb3bb1c5b,SR-AP-03-Dwn,Ducky's Legal Services,Ducky's San Ramon,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,424061,4.91,2,0.016602,0.055665,0.005371,18.48,81.52,2,6,4,11,20,36,80,0,0,auto,auto,unknown,20,80,unknown,-65.555178,1,1000,full
903cb3bb1d4b,Eap101BRT,Erez home,Tel AViv,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,1893529,21.92,1,0,0,0,18.63,81.37,1,4,1,1,20,36,80,0,0,1,auto,unknown,20,80,unknown,-43.555178,1,1000,full
903cb3bb1da5,SR-AP-04-Gst,Ducky's Legal Services,Ducky's San Ramon,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,507606,5.88,2,0.022461,0.022461,0,18.72,81.28,2,6,17,11,20,149,80,0,0,auto,auto,unknown,20,80,unknown,-84.555178,1,2500,full
903cb3bb1edb,Unit8,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1084219,12.55,1,0,0.021485,0,19.23,80.77,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-46.555178,1,1000,full
903cb3bb1f26,Dev2,Dante,Default Venue,edgecore_eap101,Shasta-AP-NOS Rel 1.8 build 1,1337537,15.48,1,0,0,0,26.36,73.64,1,2,1,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-58.555178,1,1000,full
903cb3bb25a7,903cb3bb25a7,unknown,unknown,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,24299,0.28,1,0.000977,0,0,17.71,82.29,2,2,0,11,20,108,40,0,0,auto,auto,unknown,20,40,unknown,-94.555178,1,1000,full
903cb3bb277d,Unit10,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1084234,12.55,1,0.029786,0.036133,0,19.52,80.48,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-88.555178,1,1000,full
b46ad437ef60,SR-SW-01,Ducky's Legal Services,Ducky's San Ramon,edgecore_ecs4150,3.2.57r.241,424172,4.91,-1,0.0019775391556322575,0.0027099610306322575,0.0027197266463190317,54.51,45.49,54,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-82.555178,-1,-1,-1
b46ad439c560,Ted415028PNEW,Shasta NorthEast,Shasta HQ,edgecore_ecs4150,3.2.56r.241,950704,11.0,-1,0.0014794921735301614,0.002031249925494194,0.0018359374953433871,92.83,7.17,28,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-81.555178,-1,-1,-1
b46ad439c580,newECS-4150-28P,Erez home,Erez SF,edgecore_ecs4150,3.2.56r.241,671170,7.77,-1,0.0007177734514698386,0.00202148430980742,0.0018749999580904841,81.27,18.73,28,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-62.555178,-1,-1,-1
cccf83ca4b68,Spoonery Outdoor AP,Shasta NorthEast,Spoonery,cig_wf660a,Shasta-AP-NOS Rel 2.2 build 21,831014,9.62,2,0.07129,0.036133,0.009277,28.06,71.94,1,4,2,11,20,132,80,0,0,auto,auto,unknown,20,80,unknown,-102.555178,1,1000,full
cccf83ca4c88,DuffyDrivewayAP,Duffy LLC,Duffy Barn,cig_wf660a,Shasta-AP-NOS Rel 2.2 build 22,76493,0.89,1,0.001465,0.010254,0,19.47,80.53,1,2,1,1,20,36,80,0,0,auto,auto,unknown,20,80,unknown,-83.555178,1,1000,full
cccf83eabd78,HomeLab-WF186W,Intello Labs,VXLanLab,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 21,606633,7.02,7,0.33106,0.270024,0.263676,69.13,30.87,2,4,0,6,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-60.555178,1,1000,full
cccf83eabe80,DC-AP-03-wf186w,Ducky's Legal Services,Ducky's Daily City,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 22,507622,5.88,5,0.218753,0.225101,0.22266,48.45,51.55,1,0,0,0,0,0,0,0,0,auto,auto,unknown,20,80,unknown,-106.555178,1,1000,full
cccf83eabf88,HQ-WF186W,Intello Labs,VXLanLab,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 21,606629,7.02,10,0.794446,0.550301,0.391608,70.58,29.42,2,4,0,11,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-61.555178,1,1000,full
cccf83eabfe8,WF-186H-DF,Steve's house,Steve's house,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 16,26211,0.3,5,0.25391,0.187015,0.204105,49.94,50.06,1,4,4,6,40,149,80,0,0,6,149,unknown,40,80,unknown,-73.555178,1,1000,full
cccf83eac450,BackyardAP,Tim,TRaceHome,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 22,76538,0.89,6,0.133791,0.20557,0.223148,48.49,51.51,2,4,3,6,20,36,80,0,0,auto,auto,unknown,20,80,unknown,-64.555178,1,1000,full
d077cebd62f8,DuffyBarnSwitchNew,Duffy LLC,Duffy Barn,edgecore_ecs4125,2.9.18r.241,1360382,15.75,-1,0.04108886793255806,0.03514648601412773,0.03377929702401161,27.02,72.98,10,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-124.555178,-1,-1,-1
d077cebd6518,DC-SW-01,Ducky's Legal Services,Ducky's Daily City,edgecore_ecs4125,2.9.18r.241,1363357,15.78,-1,0.04306640475988388,0.033574219793081284,0.03194824233651161,28.33,71.67,10,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-105.555178,-1,-1,-1
d4babaa15000,DC-AP-02-wf196,Ducky's Legal Services,Ducky's Daily City,cig_wf196,Shasta-AP-NOS Rel 2.2 build 22,424089,4.91,1,0,0,0,15.56,84.44,1,0,0,0,0,0,0,0,0,auto,auto,1,20,80,160,-91.555178,1,1000,full
d4babaa150a0,WF-196,Steve's house,Default Venue,cig_wf196,Shasta-AP-NOS Rel 2.2 build 19,320126,3.71,1,0.022461,0.01416,0,16.5,83.5,1,0,0,0,0,0,0,0,0,auto,auto,auto,20,40,80,-75.555178,1,2500,full
d4babaa15440,SR-AP-02-Liv,Ducky's Legal Services,Ducky's San Ramon,cig_wf196,Shasta-AP-NOS Rel 2.2 build 22,507603,5.88,2,0,0.016602,0,16.73,83.27,2,7,11,6,20,36,80,1,160,auto,auto,1,20,80,160,-79.555178,1,2500,full
d4babaa155a0,newWF-196,Erez home,Erez SF,cig_wf196,Shasta-AP-NOS Rel 2.2 build 21,671136,7.77,2,0.022461,0.012207,0,20.42,79.58,1,6,3,6,40,116,80,9,160,auto,auto,9,40,80,160,-89.555178,1,1000,full
d4babaa17610,newWF-186H,Erez home,Erez SF,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 21,671131,7.77,8,0.497566,0.23682,0.227054,50.33,49.67,1,4,2,1,40,52,80,0,0,auto,auto,unknown,40,80,unknown,-86.555178,1,1000,full
e001a6807be0,newEAP102,Erez home,Erez SF backhaul,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,673077,7.79,2,0.023926,0.026856,0,23.53,76.47,1,2,3,11,40,149,80,0,0,auto,auto,unknown,40,80,unknown,-135.555178,1,1000,full
e49d731c0aa6,EAP-104-DF,Steve's house,Default Venue,edgecore_eap104,Shasta-AP-NOS Rel 2.2 build 19,1234327,14.29,2,0.198245,0.215335,0.186526,49.57,50.43,1,0,0,0,0,0,0,0,0,auto,auto,unknown,20,40,unknown,-141.555178,1,1000,full
e49d731c0b5c,DC-AP-04-e104,Ducky's Legal Services,Ducky's Daily City,edgecore_eap104,Shasta-AP-NOS Rel 2.2 build 22,507649,5.88,2,0.124025,0.158694,0.144045,45.84,54.16,1,0,0,0,0,0,0,0,0,auto,auto,unknown,20,80,unknown,-137.555178,1,1000,full
e49d731c0c51,e49d731c0c51,unknown,unknown,edgecore_eap104,Shasta-AP-NOS Rel 2.2 build 22,2424,0.03,3,0.005859,0.089845,0.143069,43.81,56.19,2,2,0,1,20,108,40,0,0,auto,auto,unknown,20,40,unknown,-125.555178,1,100,full
e49d731c0dcb,EAP-104,Marek,Development,edgecore_eap104,Shasta-AP-NOS Rel 2.2 build 21,148359,1.72,4,0.187991,0.197757,0.208011,46.93,53.07,2,2,0,11,20,36,80,0,0,auto,auto,unknown,20,80,unknown,-153.555178,1,1000,full
e49d731c0e0a,TreehouseAP,Tim,TRaceHome,edgecore_eap104,Shasta-AP-NOS Rel 2.2 build 22,76635,0.89,9,0.392584,0.289555,0.277348,45.57,54.43,2,4,1,1,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-159.555178,1,1000,full
