mac,org,venue,ap_cnt,dups,connected,band,ssid,connected_time,rssi,avg_ack_rssi,rx_rate,tx_rate,rx_packets,rx_bytes,tx_packets,tx_bytes,vlan_id,rrm_state,rrm_bands,rrm_active,rrm_pps,rrm_upsteer_btm_total,rrm_upsteer_btm_success,rrm_upsteer_btm_fail,rrm_upsteer_legacy_total,rrm_upsteer_legacy_success,rrm_upsteer_legacy_fail,rrm_sticky_btm_total,rrm_sticky_btm_success,rrm_sticky_btm_fail,rrm_sticky_legacy_total,rrm_sticky_legacy_success,rrm_sticky_legacy_fail,rrm_downsteer_btm_total,rrm_downsteer_btm_success,rrm_downsteer_btm_fail,rrm_downsteer_legacy_total,rrm_downsteer_legacy_success,rrm_downsteer_legacy_fail,rrm_cap_wnm,rrm_cap_active,rrm_cap_passive,rrm_cap_table,rrm_cap_link,rrm_cap_stats
5c:47:5e:47:cd:8b,Duffy LLC,Duffy Barn,1,0,True,2G,Riverside,75907,-46,-45,11.0,72.2,71849,61411874,54383,8660088,,MAX_REACHED,1,True,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
ac:8b:a9:8f:78:3d,Shasta NorthEast,Shasta HQ,1,0,True,5G,Household,835336,-70,-68,72.2,72.2,245970205,315104456106,122298428,8115140425,,CAN_STEER,3,True,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5c:60:ba:52:1f:78,Shasta NorthEast,Shasta HQ,1,0,True,5G,Household,835333,-60,-59,263.3,433.3,156929,23222193,229713,70532552,,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
58:9a:3e:89:ee:df,Shasta NorthEast,Shasta HQ,1,0,True,5G,Household,835314,-66,-64,585.0,780.0,4569364,495733593,4489004,724632542,,CAN_STEER,3,True,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
60:ab:14:a3:fa:cc,Shasta NorthEast,Shasta HQ,1,0,True,5G,Household,745727,-38,-45,866.7,866.7,6113626,669590951,47007498,64182488510,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
00:51:ed:f8:58:5a,Shasta NorthEast,Shasta HQ,1,0,True,5G,Household,736476,-63,-70,526.6,650.0,2844852,297917649,23825150,32742177525,,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
cc:f7:35:87:df:99,Shasta NorthEast,Shasta HQ,1,0,True,5G,Household,613901,-76,-72,263.3,390.0,1883200,237277834,2631458,1502225859,,MAX_REACHED,3,True,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False
4a:75:70:1b:8e:eb,Shasta NorthEast,Shasta HQ,1,0,True,5G,Household,137410,-68,-74,432.3,720.6,436184,113990778,2614681,3363660120,,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,True,True
06:4e:65:6c:f6:7a,Shasta NorthEast,Shasta HQ,1,0,True,5G,Household,136166,-69,-76,432.3,626.9,467592,122614086,894152,932559707,,MAX_REACHED,3,True,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,True,True,True,True,True
ea:5b:e6:00:f2:ec,Shasta NorthEast,Shasta HQ,37,0,False,,,0,0,0,0,0,0,0,0,0,,MAX_REACHED,3,False,2,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,False,True,True,True,True,True
66:1c:c3:c9:fc:5e,Shasta NorthEast,Shasta HQ,19,0,False,,,0,0,0,0,0,0,0,0,0,,MAX_REACHED,1,False,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,False,False,False,False,False,False
68:db:f5:ad:d1:dc,Tim,TRaceHome,1,0,True,5G,lake,79952,-73,-68,433.3,433.3,261490,32888294,459869,91299903,,CAN_STEER,3,True,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
4c:b9:ea:07:f4:bc,Tim,TRaceHome,19,0,True,5G,lake,766,-60,-65,48.0,390.0,228,25974,171,16852,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,True,True,True,True,False
f4:e2:c6:0f:3a:f3,Tim,TRaceHome,1,0,True,2G,lake,79513,-69,-69,72.2,57.8,22587682,23673272177,15190712,1017250880,,CAN_STEER,3,True,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,True
48:a2:e6:9e:ea:b2,Tim,TRaceHome,1,0,True,2G,lake,39011,-60,-59,65.0,65.0,13622,880833,10286,925580,,MAX_REACHED,1,True,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
50:8a:06:28:f1:b4,Tim,TRaceHome,1,0,True,2G,lake,38913,-64,-62,43.3,65.0,12758,2093674,5493,445854,,CAN_STEER,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
50:8a:06:25:92:ca,Tim,TRaceHome,1,0,True,2G,lake,38856,-63,-63,58.5,72.2,12638,2082866,5322,429304,,CAN_STEER,1,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
68:57:2d:9a:01:db,Tim,TRaceHome,1,0,True,2G,lake,38489,-68,-66,28.9,52.0,12666,2052452,5613,451021,,CAN_STEER,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
a0:92:08:44:e3:f8,Tim,TRaceHome,1,0,True,2G,lake,12533,-64,-63,58.5,58.5,9648,1394913,3712,456878,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
3a:85:07:15:14:d5,Tim,TRaceHome,91,0,True,2G,lake,187,-87,-89,6.5,6.5,181,24235,178,42545,,MAX_REACHED,3,True,3,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,False,True,True,True,True,True
08:12:a5:a5:88:d7,Tim,TRaceHome,1,0,True,5G,pond,79902,-70,-64,433.3,433.3,316148,52527256,448543,90327624,S-99,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
14:91:38:6a:3a:99,Tim,TRaceHome,1,0,True,5G,pond,62590,-56,-64,433.3,433.3,209646,27494277,330961,68085758,S-99,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
10:6f:d9:2f:c1:6a,Tim,TRaceHome,1,0,True,2G,pond,78621,-70,-69,39.0,43.3,15228,1960630,212402,61092054,S-99,CAN_STEER,1,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
c8:69:cd:7a:ba:cf,Shasta NorthEast,Shasta HQ,1,0,True,5G,Household,835319,-60,-61,866.7,866.7,553217,92974210,729262,267056624,,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
68:d7:9a:df:31:f3,Shasta NorthEast,Shasta HQ,1,0,True,5G,Household,834866,-83,-82,292.6,390.0,126265193,140000652287,71922000,4804162195,,MAX_REACHED,3,True,88,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,True,True,True,False,True
f4:e2:c6:76:ef:3b,Shasta NorthEast,Shasta HQ,1,0,True,5G,Household,834737,-70,-63,433.3,433.3,230104576,290324384892,106054418,7058558686,,CAN_STEER,3,True,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
f0:18:98:b4:9b:71,Shasta NorthEast,Shasta HQ,1,0,True,5G,Household,680938,-62,-70,1300.0,1300.0,954373,226377802,5996331,8036394665,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
cc:9e:a2:b5:80:cd,Shasta NorthEast,Shasta HQ,1,0,True,5G,Household,444862,-81,-78,263.3,6.0,1332766,156255583,1663468,641956503,,MAX_REACHED,3,True,14,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False
fc:ec:da:30:d8:8d,Shasta NorthEast,Camp,1,0,True,5G,430 Dandy,835099,-60,-56,58.5,72.2,132050053,136485548478,106061074,7078287469,,CAN_STEER,2,True,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
fc:ec:da:30:74:23,Shasta NorthEast,Camp,1,0,True,5G,430 Dandy,835099,-69,-65,58.5,57.8,140566289,151548755167,109184231,7285401883,,CAN_STEER,3,True,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
cc:9e:a2:c7:f9:ef,Shasta NorthEast,Camp,1,0,True,5G,430 Dandy,417292,-58,-52,433.3,433.3,1604443,189634504,2324354,1525888096,,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
48:a2:e6:7f:1b:71,Shasta NorthEast,Camp,1,0,True,2G,Honeywell,834680,-49,-48,65.0,57.8,38831,7163390,31420,6282603,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b0:cf:cb:a8:64:5d,Shasta NorthEast,Camp,1,0,True,5G,430 Dandy,835089,-45,-42,866.7,866.7,1619411,194454129,1362002,576375912,,CAN_STEER,3,True,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
fc:ec:da:d9:02:f7,Shasta NorthEast,Camp,1,0,True,5G,430 Dandy,759865,-67,-60,58.5,72.2,128880514,149557191472,85238032,5673606203,,CAN_STEER,3,True,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
dc:03:98:fe:7b:32,Shasta NorthEast,Camp,1,0,True,5G,430 Dandy,316434,-65,-64,48.0,866.7,1419094,135798844,11685095,16144246384,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
b8:2c:a0:5d:44:da,Shasta NorthEast,Camp,1,0,True,2G,430 Dandy,835077,-65,-63,72.2,65.0,38238,6596848,31721,6276249,,CAN_STEER,1,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5c:41:5a:fc:d4:01,Shasta NorthEast,Camp,1,0,True,2G,430 Dandy,834744,-73,-70,65.0,72.2,2344092,322015362,2110613,469638701,,CAN_STEER,3,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
1c:39:29:a0:78:55,Shasta NorthEast,Camp,1,0,True,2G,430 Dandy,236640,-65,-67,72.2,57.8,8470,800828,4292,545953,,MAX_REACHED,1,True,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False
1c:39:29:a0:4a:7f,Shasta NorthEast,Camp,1,0,True,2G,430 Dandy,219972,-66,-65,72.2,65.0,7884,741392,4046,511051,,CAN_STEER,1,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
9c:30:5b:7f:bf:d3,Tim,TRaceHome,1,0,True,2G,lake,79736,-75,-74,39.0,39.0,24966,3204308,244656,63930410,,CAN_STEER,1,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
a0:92:08:65:b7:e9,Tim,TRaceHome,1,0,True,2G,lake,30803,-44,-43,72.2,72.2,7022,1347297,815,102928,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
10:2c:6b:bf:48:9e,Tim,TRaceHome,1,0,True,5G,lake,80156,-57,-62,86.7,200.0,246825,42676319,264577,35825301,,CAN_STEER,3,True,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,True
b8:27:eb:91:93:11,Tim,TRaceHome,1,0,True,2G,pond,47,-59,-55,72.2,72.2,1583,1482493,1075,419138,S-99,MAX_REACHED,1,True,149,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
10:59:32:da:b0:de,Tim,TRaceHome,1,0,True,5G,pond,80148,-73,-73,48.0,115.6,132027,17571567,999063,1363249844,S-99,BACKOFF,3,True,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
98:41:5c:a9:81:78,Tim,TRaceHome,1,0,True,5G,pond,78765,-72,-72,104.0,130.0,730225,48481396,1451443,2046390551,S-99,MAX_REACHED,2,True,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,False
78:45:58:3f:9c:31,Tim,TRaceHome,1,0,True,2G,lake,79736,-59,-57,72.2,72.2,17015973,16165363410,12912116,868179841,,MAX_REACHED,3,True,263,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,True
24:62:ab:30:0a:fb,Tim,TRaceHome,1,0,True,2G,lake,27041,-52,-52,48.0,72.2,9804,1507385,562,67665,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b4:e4:54:07:18:a8,Tim,TRaceHome,1,0,True,2G,lake,13838,-39,-41,65.0,72.2,1923,391487,933,260162,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
1c:57:dc:43:9f:71,Tim,TRaceHome,1,0,True,5G,lake,80259,-48,-48,173.4,400.0,23859359,14916187945,58723471,77246293973,,CAN_STEER,3,True,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
10:ce:02:66:73:0e,Tim,TRaceHome,1,0,True,5G,lake,80183,-52,-48,86.7,200.0,32791115,2265763461,46356573,41801421974,,CAN_STEER,3,True,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False
7c:ed:c6:f7:e1:d4,Tim,TRaceHome,1,0,True,5G,lake,80182,-75,-76,65.0,150.0,197744,28068207,293521,77229273,,BACKOFF,3,True,2,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
fc:d7:49:0c:0f:21,Tim,TRaceHome,1,0,True,5G,lake,80182,-71,-68,86.7,96.3,197986,27185209,289224,56225589,,CAN_STEER,3,True,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
90:f8:2e:fd:d2:24,Tim,TRaceHome,1,0,True,5G,lake,80182,-52,-49,86.7,6.0,315876,47892454,537978,251760186,,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
48:a2:e6:a5:b2:b1,Tim,TRaceHome,1,0,True,2G,lake,38917,-53,-52,65.0,65.0,12630,825617,10194,915728,,MAX_REACHED,1,True,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
a4:cf:12:1f:8c:8c,Tim,TRaceHome,1,0,True,2G,lake,38824,-57,-53,65.0,72.2,15934,2088968,87112,20731226,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
80:c5:f2:b3:82:7f,Tim,TRaceHome,1,0,True,2G,lake,38722,-36,-32,72.2,65.0,2425,317466,887,72648,,MAX_REACHED,1,True,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
08:91:15:75:6d:42,Tim,TRaceHome,1,0,True,5G,lake,81096,-72,-72,48.0,300.0,683761,154736870,779882,377347940,,CAN_STEER,2,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
50:41:1c:b2:c3:46,Tim,TRaceHome,1,0,True,5G,lake,80733,-77,-78,58.5,150.0,1364443,121080616,1163940,674459601,,MAX_REACHED,2,True,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,False
f8:54:b8:0f:8c:92,Tim,TRaceHome,1,0,True,5G,lake,80637,-83,-82,48.0,120.0,271075,32516233,358199,64507933,,MAX_REACHED,3,True,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False
b0:f7:c4:37:58:c3,Tim,TRaceHome,1,0,True,5G,lake,80193,-48,-48,48.0,108.0,1422690,99150732,1499456,123716717,,CAN_STEER,3,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
08:12:a5:e8:fd:56,Tim,TRaceHome,1,0,True,5G,lake,80193,-70,-68,48.0,200.0,252072,29281187,334880,57874513,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
50:07:c3:51:e2:f3,Tim,TRaceHome,1,0,True,5G,lake,80193,-67,-64,86.7,200.0,27075549,1810372584,35688977,28972443341,,CAN_STEER,3,True,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False
14:7d:da:4b:d4:af,Erez home,Erez SF,1,0,True,5G,DEFI5G,925,-67,-74,175.5,263.3,3868,453660,7065,7077282,,MAX_REACHED,3,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
d2:78:fd:69:f8:6d,Erez home,Erez SF,37,0,True,5G,DEFI5G,423,-60,-67,229.4,432.4,18910,4030320,105640,132785206,,CAN_STEER,3,True,7,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
44:17:93:c0:d2:dc,Erez home,Tel AViv,1,0,True,2G,DEFI,3647508,-67,-63,39.0,6.5,758697,114954292,5640622,2729732374,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
a8:48:fa:7f:96:b0,Erez home,Tel AViv,1,0,True,2G,DEFI,766343,-80,-80,11.0,6.5,208883,21888400,1083674,503461050,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
82:96:5b:37:4c:c4,Dante,LBS Testbed,1,0,True,5G,LSTB,230197,-83,-87,25.8,3.6,30609,16247142,100230,110158724,,CAN_STEER,3,True,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
34:3e:a4:4d:d3:30,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,75596,-38,-37,72.2,72.2,245019,299035495,127826,45431024,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
fc:45:c3:a8:07:7a,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,53161,-52,-52,65.0,39.0,5684,1008142,3273,463487,,MAX_REACHED,1,True,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
54:e0:19:9c:ad:4b,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,52324,-68,-67,52.0,72.2,16964,14335577,11272,1619651,,CAN_STEER,1,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
20:d7:78:b9:8d:d7,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,11569,-59,-59,52.0,28.9,2910,1742623,1951,293983,,MAX_REACHED,1,True,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
7c:9e:bd:4d:32:40,Erez home,Tel AViv,1,0,True,2G,DEFI,26838,-52,-54,72.2,65.0,3122,221156,1318,97469,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
cc:a7:c1:3c:1c:a0,Ducky's Legal Services,Ducky's San Ramon,1,0,True,5G,plume.dogfood,509373,-57,-52,72.2,28.9,39418,16472287,42389,9133286,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
3c:e4:41:cc:0e:d3,Ducky's Legal Services,Ducky's San Ramon,1,0,True,5G,plume.dogfood,509245,-62,-59,585.0,234.0,2841196,414330199,3951954,3089691601,,BACKOFF,2,True,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
5c:41:5a:cb:2c:10,Ducky's Legal Services,Ducky's San Ramon,1,0,True,5G,plume.dogfood,408617,-80,-77,175.5,234.0,2163189,239940914,2133014,251180729,,MAX_REACHED,3,True,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,False
90:48:6c:ed:db:0e,Ducky's Legal Services,Ducky's San Ramon,1,0,True,5G,plume.dogfood,235152,-56,-57,780.0,234.0,2309328,2905342080,547826,126992776,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
f4:f5:d8:d1:f0:60,Ducky's Legal Services,Ducky's San Ramon,1,0,True,5G,plume.dogfood,21889,-55,-55,433.3,175.5,111838,9136915,122334,15241982,,CAN_STEER,3,True,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5c:e9:1e:99:af:e4,Ducky's Legal Services,Ducky's San Ramon,1,0,True,5G,pw-shasta-6G,28597,-61,-61,864.8,432.3,588161,105971685,979443,695473889,,CAN_STEER,3,True,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,True,True
e0:e2:e6:bf:58:30,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,509251,-52,-55,72.2,72.2,73774,6285514,40562,4482679,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
34:60:f9:ca:f4:f3,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,509246,-42,-40,72.2,72.2,67370,20170846,43419,3178428,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b4:b0:24:3a:93:24,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,509123,-41,-88,39.0,72.2,66890,17092462,43389,3048800,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b4:b0:24:3a:77:14,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,509122,-44,-43,52.0,72.2,67191,17247441,43718,3151905,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
34:60:f9:ca:b2:e1,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,509122,-40,-39,39.0,72.2,66899,20154829,43418,3055060,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
34:60:f9:ca:b2:d7,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,509122,-44,-43,52.0,72.2,67743,20102361,44211,3332515,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
