mac,org,venue,ap_mac,ap_name,ap_model,ap_fw,connected,band,ssid,connected_time,rssi,avg_ack_rssi,rx_rate,tx_rate,rx_packets,rx_bytes,tx_packets,tx_bytes,vlan_id,rrm_state,rrm_bands,rrm_active,rrm_pps,rrm_upsteer_btm_total,rrm_upsteer_btm_success,rrm_upsteer_btm_fail,rrm_upsteer_legacy_total,rrm_upsteer_legacy_success,rrm_upsteer_legacy_fail,rrm_sticky_btm_total,rrm_sticky_btm_success,rrm_sticky_btm_fail,rrm_sticky_legacy_total,rrm_sticky_legacy_success,rrm_sticky_legacy_fail,rrm_downsteer_btm_total,rrm_downsteer_btm_success,rrm_downsteer_btm_fail,rrm_downsteer_legacy_total,rrm_downsteer_legacy_success,rrm_downsteer_legacy_fail,rrm_cap_wnm,rrm_cap_active,rrm_cap_passive,rrm_cap_table,rrm_cap_link,rrm_cap_stats
5c:47:5e:47:cd:8b,Duffy LLC,Duffy Barn,14448f1fbe4a,Duffy Barn AP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,2G,Riverside,72721,-45,-45,11.0,72.2,69186,59310377,52132,8346390,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
ac:8b:a9:8f:78:3d,Shasta NorthEast,Shasta HQ,14448f1fbe4e,Tuttle Basement EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,832209,-69,-69,72.2,72.2,244821244,313590605707,121746436,8078563013,,CAN_STEER,3,True,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5c:60:ba:52:1f:78,Shasta NorthEast,Shasta HQ,14448f1fbe4e,Tuttle Basement EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,832206,-70,-60,390.0,433.3,156237,23133530,228635,70211435,,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
58:9a:3e:89:ee:df,Shasta NorthEast,Shasta HQ,14448f1fbe4e,Tuttle Basement EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,832187,-68,-64,585.0,780.0,4553021,494014771,4474029,723198812,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
60:ab:14:a3:fa:cc,Shasta NorthEast,Shasta HQ,14448f1fbe4e,Tuttle Basement EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,742600,-39,-45,866.7,866.7,6113626,669590951,47007488,64182488250,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
00:51:ed:f8:58:5a,Shasta NorthEast,Shasta HQ,14448f1fbe4e,Tuttle Basement EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,733349,-65,-70,526.6,585.1,2844852,297917649,23825140,32742177265,,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
cc:f7:35:87:df:99,Shasta NorthEast,Shasta HQ,14448f1fbe4e,Tuttle Basement EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,610774,-77,-73,263.3,390.0,1874498,236234379,2622540,1500965126,,MAX_REACHED,3,True,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False
4a:75:70:1b:8e:eb,Shasta NorthEast,Shasta HQ,14448f1fbe4e,Tuttle Basement EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,134283,-69,-74,626.9,720.6,432471,112561058,2610854,3361453219,,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,True,True
06:4e:65:6c:f6:7a,Shasta NorthEast,Shasta HQ,14448f1fbe4e,Tuttle Basement EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,133039,-69,-75,172.0,864.8,458691,120819086,885636,926662223,,MAX_REACHED,3,True,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,True,True,True,True,True
ea:5b:e6:00:f2:ec,Shasta NorthEast,Shasta HQ,14448f1fbe4e,Tuttle Basement EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,1070,-71,-78,626.9,12.0,9054,1839708,6742,2482619,,MAX_REACHED,3,True,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,True,True,True,True,True
ea:5b:e6:00:f2:ec,Shasta NorthEast,Shasta HQ,14448f1fbf2a,Tuttle Living Room EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,False,,,0,0,0,0,0,0,0,0,0,,MAX_REACHED,3,False,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,True,True,True,True,True
68:db:f5:ad:d1:dc,Tim,TRaceHome,14448f1fbe76,AtticAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,5G,lake,76761,-68,-67,48.0,433.3,251457,31684059,442504,88154489,,CAN_STEER,3,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
3a:85:07:15:14:d5,Tim,TRaceHome,14448f1fbe76,AtticAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,5G,lake,580,-77,-82,576.4,6.0,2691,701802,4266,2234310,,MAX_REACHED,3,True,22,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,True,True,True,True,True
3a:85:07:15:14:d5,Tim,TRaceHome,24fe9a0f5b55,FamilyRmAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,5G,lake,297,-55,-54,173.4,360.0,3138,830798,3755,1740578,,MAX_REACHED,3,True,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,True,True,True,True,True
3a:85:07:15:14:d5,Tim,TRaceHome,24fe9a0f5c19,Garage AP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,False,,,0,0,0,0,0,0,0,0,0,,MAX_REACHED,3,False,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,True,True,True,True,True
3a:85:07:15:14:d5,Tim,TRaceHome,cccf83eac450,BackyardAP,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 22,False,,,0,0,0,0,0,0,0,0,0,,MAX_REACHED,3,False,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,True,True,True,True,True
3a:85:07:15:14:d5,Tim,TRaceHome,e49d731c0e0a,TreehouseAP,edgecore_eap104,Shasta-AP-NOS Rel 2.2 build 22,False,,,0,0,0,0,0,0,0,0,0,,MAX_REACHED,3,False,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,True,True,True,True,True
f4:e2:c6:0f:3a:f3,Tim,TRaceHome,14448f1fbe76,AtticAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,2G,lake,76322,-69,-69,72.2,65.0,21542412,22588892329,14473547,969277811,,CAN_STEER,3,True,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,True
48:a2:e6:9e:ea:b2,Tim,TRaceHome,14448f1fbe76,AtticAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,2G,lake,35820,-60,-59,65.0,65.0,12469,806362,9417,849946,,MAX_REACHED,1,True,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
50:8a:06:28:f1:b4,Tim,TRaceHome,14448f1fbe76,AtticAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,2G,lake,35722,-66,-62,43.3,72.2,11757,1925886,5085,412009,,CAN_STEER,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
50:8a:06:25:92:ca,Tim,TRaceHome,14448f1fbe76,AtticAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,2G,lake,35665,-66,-62,57.8,65.0,11616,1912981,4894,394565,,CAN_STEER,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
68:57:2d:9a:01:db,Tim,TRaceHome,14448f1fbe76,AtticAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,2G,lake,35298,-67,-65,57.8,65.0,11626,1883138,5155,414164,,CAN_STEER,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
a0:92:08:44:e3:f8,Tim,TRaceHome,14448f1fbe76,AtticAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,2G,lake,9342,-64,-63,72.2,65.0,8849,1242839,3608,443888,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
08:12:a5:a5:88:d7,Tim,TRaceHome,14448f1fbe76,AtticAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,5G,pond,76711,-70,-64,433.3,433.3,303941,50577872,432589,87331674,S-99,CAN_STEER,3,True,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
14:91:38:6a:3a:99,Tim,TRaceHome,14448f1fbe76,AtticAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,5G,pond,59399,-69,-64,433.3,433.3,199428,26339045,313714,64582745,S-99,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
10:6f:d9:2f:c1:6a,Tim,TRaceHome,14448f1fbe76,AtticAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,True,2G,pond,75430,-70,-69,72.2,65.0,14683,1906578,204726,58980663,S-99,CAN_STEER,1,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
4c:b9:ea:07:f4:bc,Tim,TRaceHome,14448f1fbe76,AtticAP,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 22,False,,,0,0,0,0,0,0,0,0,0,,MAX_REACHED,3,False,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,True,True,True,True,False
4c:b9:ea:07:f4:bc,Tim,TRaceHome,24fe9a0f5c19,Garage AP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,5G,lake,2668,-55,-61,48.0,200.0,544,55919,440,47554,,MAX_REACHED,3,True,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,True,True,True,True,False
c8:69:cd:7a:ba:cf,Shasta NorthEast,Shasta HQ,14448f1fbf2a,Tuttle Living Room EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,832193,-61,-61,866.7,866.7,550853,92561094,725853,265011661,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
68:d7:9a:df:31:f3,Shasta NorthEast,Shasta HQ,14448f1fbf2a,Tuttle Living Room EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,831740,-82,-83,260.0,390.0,125784918,139488578099,71638971,4785298994,,MAX_REACHED,3,True,111,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,True,True,True,False,True
f4:e2:c6:76:ef:3b,Shasta NorthEast,Shasta HQ,14448f1fbf2a,Tuttle Living Room EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,831611,-71,-63,433.3,433.3,229081024,289009633074,105613603,7029209582,,CAN_STEER,3,True,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
f0:18:98:b4:9b:71,Shasta NorthEast,Shasta HQ,14448f1fbf2a,Tuttle Living Room EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,677812,-62,-71,1053.0,1300.0,953745,226259489,5995163,8035497038,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
cc:9e:a2:b5:80:cd,Shasta NorthEast,Shasta HQ,14448f1fbf2a,Tuttle Living Room EAP 102,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,Household,441736,-73,-78,263.3,433.3,1316684,153174505,1625837,601775820,,MAX_REACHED,3,True,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False
fc:ec:da:30:d8:8d,Shasta NorthEast,Camp,14448f1fbf8e,Dandy 2nd floor,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,430 Dandy,831972,-60,-56,58.5,72.2,131352887,135678915975,105541844,7043694386,,CAN_STEER,2,True,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
fc:ec:da:30:74:23,Shasta NorthEast,Camp,14448f1fbf8e,Dandy 2nd floor,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,430 Dandy,831972,-68,-64,58.5,72.2,139990932,150910707143,108741362,7255869668,,CAN_STEER,3,True,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
cc:9e:a2:c7:f9:ef,Shasta NorthEast,Camp,14448f1fbf8e,Dandy 2nd floor,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,430 Dandy,414165,-55,-50,433.3,433.3,1594696,188706210,2315426,1524876141,,CAN_STEER,3,True,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
48:a2:e6:7f:1b:71,Shasta NorthEast,Camp,14448f1fbf8e,Dandy 2nd floor,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,2G,Honeywell,831553,-49,-49,72.2,57.8,38691,7140553,31299,6257544,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b0:cf:cb:a8:64:5d,Shasta NorthEast,Camp,14448fd58129,Dandy Main Floor,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,430 Dandy,831962,-45,-42,866.7,866.7,1615560,193980766,1360353,576122857,,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
fc:ec:da:d9:02:f7,Shasta NorthEast,Camp,14448fd58129,Dandy Main Floor,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,430 Dandy,756738,-66,-60,58.5,72.2,128331641,148912489023,84896773,5650940253,,CAN_STEER,3,True,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
dc:03:98:fe:7b:32,Shasta NorthEast,Camp,14448fd58129,Dandy Main Floor,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,5G,430 Dandy,313307,-64,-64,48.0,866.7,1419090,135798676,11685085,16144245946,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
b8:2c:a0:5d:44:da,Shasta NorthEast,Camp,14448fd58129,Dandy Main Floor,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,2G,430 Dandy,831950,-64,-63,72.2,65.0,38102,6575438,31600,6251284,,CAN_STEER,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5c:41:5a:fc:d4:01,Shasta NorthEast,Camp,14448fd58129,Dandy Main Floor,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,2G,430 Dandy,831617,-72,-70,58.5,72.2,2334004,320750900,2101265,467707392,,CAN_STEER,3,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
1c:39:29:a0:78:55,Shasta NorthEast,Camp,14448fd58129,Dandy Main Floor,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,2G,430 Dandy,233513,-68,-67,72.2,57.8,8358,790252,4235,538756,,MAX_REACHED,1,True,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False
1c:39:29:a0:4a:7f,Shasta NorthEast,Camp,14448fd58129,Dandy Main Floor,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,True,2G,430 Dandy,216845,-66,-65,72.2,65.0,7772,730880,3987,503734,,CAN_STEER,1,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
9c:30:5b:7f:bf:d3,Tim,TRaceHome,24fe9a0f5ae5,BasementAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,2G,lake,76598,-74,-74,39.0,28.9,24167,3075179,235874,61871869,,CAN_STEER,1,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
a0:92:08:65:b7:e9,Tim,TRaceHome,24fe9a0f5ae5,BasementAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,2G,lake,27665,-43,-43,72.2,72.2,6307,1209850,739,93539,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
10:2c:6b:bf:48:9e,Tim,TRaceHome,24fe9a0f5ae5,BasementAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,5G,lake,77018,-57,-57,86.7,200.0,239537,42012697,256462,34836689,,CAN_STEER,3,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,True
b8:27:eb:91:93:11,Tim,TRaceHome,24fe9a0f5ae5,BasementAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,2G,pond,32657,-59,-55,72.2,72.2,1941337,2682175316,685762,80197348,S-99,MAX_REACHED,1,True,181,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
10:59:32:da:b0:de,Tim,TRaceHome,24fe9a0f5ae5,BasementAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,5G,pond,77010,-73,-73,48.0,130.0,130541,17125633,996346,1360107684,S-99,BACKOFF,3,True,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
98:41:5c:a9:81:78,Tim,TRaceHome,24fe9a0f5ae5,BasementAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,5G,pond,75627,-72,-72,78.0,130.0,2259,339020,3205,3031547,S-99,MAX_REACHED,2,True,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,False
78:45:58:3f:9c:31,Tim,TRaceHome,24fe9a0f5b55,FamilyRmAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,2G,lake,76589,-61,-58,72.2,72.2,16259210,15445990754,12335470,829424975,,MAX_REACHED,3,True,280,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,True
24:62:ab:30:0a:fb,Tim,TRaceHome,24fe9a0f5b55,FamilyRmAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,2G,lake,23894,-52,-52,48.0,72.2,8696,1335177,503,60660,,MAX_REACHED,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b4:e4:54:07:18:a8,Tim,TRaceHome,24fe9a0f5b55,FamilyRmAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,2G,lake,10691,-37,-38,65.0,72.2,1592,313497,782,221309,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
1c:57:dc:43:9f:71,Tim,TRaceHome,24fe9a0f5b55,FamilyRmAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,5G,lake,77112,-53,-53,173.4,400.0,23334878,14744054841,56764083,74525257352,,CAN_STEER,3,True,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
10:ce:02:66:73:0e,Tim,TRaceHome,24fe9a0f5b55,FamilyRmAP,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,True,5G,lake,77036,-54,-48,86.7,200.0,31256790,2160088512,43975269,39413068701,,CAN_STEER,3,True,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False
