mac,org,venue,ap_cnt,dups,connected,band,ssid,connected_time,rssi,avg_ack_rssi,rx_rate,tx_rate,rx_packets,rx_bytes,tx_packets,tx_bytes,vlan_id,rrm_state,rrm_bands,rrm_active,rrm_pps,rrm_upsteer_btm_total,rrm_upsteer_btm_success,rrm_upsteer_btm_fail,rrm_upsteer_legacy_total,rrm_upsteer_legacy_success,rrm_upsteer_legacy_fail,rrm_sticky_btm_total,rrm_sticky_btm_success,rrm_sticky_btm_fail,rrm_sticky_legacy_total,rrm_sticky_legacy_success,rrm_sticky_legacy_fail,rrm_downsteer_btm_total,rrm_downsteer_btm_success,rrm_downsteer_btm_fail,rrm_downsteer_legacy_total,rrm_downsteer_legacy_success,rrm_downsteer_legacy_fail,rrm_cap_wnm,rrm_cap_active,rrm_cap_passive,rrm_cap_table,rrm_cap_link,rrm_cap_stats
50:8a:06:25:92:ca,Tim,TRaceHome,1,0,True,2G,lake,111400,-64,-63,43.3,72.2,36104,5963280,15306,1241351,,CAN_STEER,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
68:57:2d:9a:01:db,Tim,TRaceHome,1,0,True,2G,lake,111033,-68,-65,57.8,65.0,36347,5907216,15876,1279656,,CAN_STEER,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
a0:92:08:44:e3:f8,Tim,TRaceHome,1,0,True,2G,lake,85077,-62,-62,72.2,6.5,27165,4775232,5580,691429,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b0:e4:d5:cb:54:b4,Tim,TRaceHome,19,0,True,2G,lake,1470,-72,-71,65.0,144.4,1409,357911,5355,1781432,,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,True
08:12:a5:a5:88:d7,Tim,TRaceHome,1,0,True,5G,pond,152446,-66,-60,433.3,433.3,601194,99596340,829382,163688169,S-99,CAN_STEER,3,True,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
14:91:38:6a:3a:99,Tim,TRaceHome,1,0,True,5G,pond,135134,-71,-65,433.3,433.3,447249,56362911,687957,138601545,S-99,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b4:b5:b6:82:96:f9,Tim,TRaceHome,1,0,True,5G,pond,50770,-69,-75,48.0,650.0,1811950,193954366,18831018,25786578934,S-99,BACKOFF,3,True,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,True,True,True,True,False,False
68:db:f5:ad:d1:dc,Tim,TRaceHome,1,0,True,5G,pond,41475,-71,-66,390.0,433.3,129792,16188789,200173,55662357,S-99,MAX_REACHED,3,True,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,False
b2:50:ac:90:62:11,Tim,TRaceHome,1,0,True,5G,pond,36720,-70,-75,720.6,864.8,20273,3317059,114557,54276304,S-99,MAX_REACHED,3,True,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,True,True,True,True,True
38:fc:98:be:e4:bb,Tim,TRaceHome,1,0,True,5G,pond,79,-64,-64,585.0,650.0,4476,470707,85302,124039257,S-99,CAN_STEER,3,True,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,False,False
10:6f:d9:2f:c1:6a,Tim,TRaceHome,1,0,True,2G,pond,151165,-71,-70,72.2,57.8,30376,4153294,405589,115465622,S-99,CAN_STEER,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
74:d8:3e:bc:c4:83,Tim,TRaceHome,19,0,False,,,0,0,0,0,0,0,0,0,0,,CAN_STEER,,False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,False,False
c8:69:cd:7a:ba:cf,Shasta NorthEast,Shasta HQ,1,0,True,5G,Household,907891,-61,-61,866.7,866.7,605097,101944969,812460,320849437,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
68:d7:9a:df:31:f3,Shasta NorthEast,Shasta HQ,1,0,True,5G,Household,907438,-83,-83,292.6,433.3,137099027,152028057837,78193444,5223281810,,MAX_REACHED,3,True,89,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,True,True,True,False,True
f0:18:98:b4:9b:71,Shasta NorthEast,Shasta HQ,1,0,True,5G,Household,753510,-59,-67,1300.0,1300.0,1056639,256177143,6398613,8490633110,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
cc:9e:a2:b5:80:cd,Shasta NorthEast,Shasta HQ,1,0,True,5G,Household,517434,-79,-77,292.5,433.3,1545862,179118735,1929656,735483444,,MAX_REACHED,3,True,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False
f4:e2:c6:76:ef:3b,Shasta NorthEast,Shasta HQ,1,0,True,5G,Household,13674,-70,-63,433.3,433.3,3503762,4271036593,1677949,111535389,,CAN_STEER,3,True,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
ea:5b:e6:00:f2:ec,Shasta NorthEast,Shasta HQ,1,0,True,5G,Household,7411,-77,-76,720.6,864.8,17114,3047398,51053,59217351,,CAN_STEER,3,True,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,True,True
fc:ec:da:30:d8:8d,Shasta NorthEast,Camp,1,0,True,5G,430 Dandy,907675,-60,-56,58.5,72.2,144918301,150245630912,116188464,7753668102,,CAN_STEER,2,True,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
fc:ec:da:30:74:23,Shasta NorthEast,Camp,1,0,True,5G,430 Dandy,907675,-68,-64,58.5,72.2,154089286,166436896766,119764798,7990941392,,CAN_STEER,3,True,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
cc:9e:a2:c7:f9:ef,Shasta NorthEast,Camp,1,0,True,5G,430 Dandy,489868,-46,-51,433.3,433.3,1832777,213127622,2534421,1550714764,,CAN_STEER,3,True,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
48:a2:e6:7f:1b:71,Shasta NorthEast,Camp,1,0,True,2G,Honeywell,907256,-49,-48,72.2,52.0,42010,7678777,34180,6823035,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b0:cf:cb:a8:64:5d,Shasta NorthEast,Camp,1,0,True,5G,430 Dandy,907672,-45,-43,866.7,866.7,1710168,205267118,1401747,583313013,,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
fc:ec:da:d9:02:f7,Shasta NorthEast,Camp,1,0,True,5G,430 Dandy,832448,-67,-60,58.5,72.2,143321641,166879807607,94382284,6281025288,,CAN_STEER,3,True,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
dc:03:98:fe:7b:32,Shasta NorthEast,Camp,1,0,True,5G,430 Dandy,389017,-64,-64,48.0,866.7,1419221,135804269,11685355,16144257607,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
b8:2c:a0:5d:44:da,Shasta NorthEast,Camp,1,0,True,2G,430 Dandy,907660,-64,-62,72.2,52.0,41430,7110155,34487,6818139,,CAN_STEER,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5c:41:5a:fc:d4:01,Shasta NorthEast,Camp,1,0,True,2G,430 Dandy,907327,-73,-71,58.5,72.2,2582838,352656348,2327920,511847343,,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
1c:39:29:a0:78:55,Shasta NorthEast,Camp,1,0,True,2G,430 Dandy,309223,-67,-66,72.2,57.8,11059,1044439,5602,711082,,MAX_REACHED,1,True,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False
1c:39:29:a0:4a:7f,Shasta NorthEast,Camp,1,0,True,2G,430 Dandy,292555,-63,-65,72.2,57.8,10467,982432,5371,676794,,CAN_STEER,1,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
9c:30:5b:7f:bf:d3,Tim,TRaceHome,1,0,True,2G,lake,152293,-75,-74,39.0,26.0,47145,6125095,470719,121394570,,CAN_STEER,1,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
a0:92:08:65:b7:e9,Tim,TRaceHome,1,0,True,2G,lake,103360,-43,-43,72.2,72.2,23716,4558137,2628,330293,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
10:2c:6b:bf:48:9e,Tim,TRaceHome,1,0,True,5G,lake,152713,-57,-57,86.7,200.0,467464,77940547,495194,67318127,,CAN_STEER,3,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,True
7c:ed:c6:f7:e1:d4,Tim,TRaceHome,1,0,True,5G,lake,51144,-61,-61,86.7,6.0,136188,20853754,233475,72912069,,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
0a:d3:ed:04:a1:17,Tim,TRaceHome,1,0,True,5G,lake,34488,-69,-69,130.0,180.0,45320,6376931,247739,291442610,,MAX_REACHED,3,True,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,True,True
b8:27:eb:91:93:11,Tim,TRaceHome,1,0,True,2G,pond,56161,-59,-56,72.2,72.2,17429629,25477655214,2803404,278368032,S-99,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
10:59:32:da:b0:de,Tim,TRaceHome,1,0,True,5G,pond,152705,-74,-74,48.0,130.0,307010,46882441,2212609,3005305116,S-99,BACKOFF,3,True,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
98:41:5c:a9:81:78,Tim,TRaceHome,1,0,True,5G,pond,151322,-72,-72,78.0,130.0,733423,48922387,1456223,2051433373,S-99,MAX_REACHED,2,True,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,False
5a:6c:8c:0a:ce:bf,Tim,TRaceHome,1,0,True,5G,pond,25330,-68,-67,156.0,360.0,23599,5023313,73499,93289619,S-99,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,True,True
78:45:58:3f:9c:31,Tim,TRaceHome,1,0,True,2G,lake,152302,-63,-60,72.2,72.2,32504469,30403780673,24840826,1670676253,,MAX_REACHED,3,True,130,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,True
24:62:ab:30:0a:fb,Tim,TRaceHome,1,0,True,2G,lake,99607,-51,-51,48.0,72.2,35751,5518360,1944,232827,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b4:e4:54:07:18:a8,Tim,TRaceHome,1,0,True,2G,lake,86404,-37,-37,65.0,72.2,12088,2937084,7983,3815957,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
10:ce:02:66:73:0e,Tim,TRaceHome,1,0,True,5G,lake,152749,-55,-46,86.7,200.0,65235619,4508089164,91590611,82807287777,,CAN_STEER,3,True,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False
fc:d7:49:0c:0f:21,Tim,TRaceHome,1,0,True,5G,lake,152748,-73,-70,86.7,200.0,370635,50892667,555465,107507900,,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
90:f8:2e:fd:d2:24,Tim,TRaceHome,1,0,True,5G,lake,152748,-48,-49,48.0,200.0,581140,87523510,970198,366479974,,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
1c:57:dc:43:9f:71,Tim,TRaceHome,1,0,True,5G,lake,54300,-51,-51,173.4,400.0,15068804,10506840179,33063245,45089861687,,CAN_STEER,3,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,True,True
4a:08:e3:73:51:a3,Tim,TRaceHome,1,0,True,5G,lake,35417,-61,-62,173.4,300.0,102626,20210197,477973,541326488,,CAN_STEER,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,True,True
48:a2:e6:a5:b2:b1,Tim,TRaceHome,1,0,True,2G,lake,111459,-55,-54,65.0,58.5,36049,2358626,29253,2636341,,MAX_REACHED,1,True,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
80:c5:f2:b3:82:7f,Tim,TRaceHome,1,0,True,2G,lake,111264,-36,-34,65.0,65.0,6916,894775,2363,183498,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
a4:cf:12:1f:8c:8c,Tim,TRaceHome,1,0,True,2G,lake,61108,-57,-54,72.2,65.0,23101,2792355,146419,34744920,,MAX_REACHED,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
08:91:15:75:6d:42,Tim,TRaceHome,1,0,True,5G,lake,153638,-71,-71,117.0,270.0,1301113,289401473,1522180,789871192,,CAN_STEER,2,True,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
f8:54:b8:0f:8c:92,Tim,TRaceHome,1,0,True,5G,lake,153179,-83,-81,39.0,121.5,512584,61316191,682850,121810223,,MAX_REACHED,3,True,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,False
b0:f7:c4:37:58:c3,Tim,TRaceHome,1,0,True,5G,lake,152735,-51,-47,86.7,200.0,2694256,186560099,2848973,235005597,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
08:12:a5:e8:fd:56,Tim,TRaceHome,1,0,True,5G,lake,152735,-70,-65,86.7,200.0,474625,54614618,635473,108161142,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
50:07:c3:51:e2:f3,Tim,TRaceHome,1,0,True,5G,lake,152735,-72,-69,78.0,200.0,54403690,3645786919,71882535,58888670473,,CAN_STEER,3,True,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False
4c:b9:ea:07:f4:bc,Tim,TRaceHome,1,0,True,5G,lake,63016,-62,-67,48.0,200.0,17108,12083686,14647,9172047,,MAX_REACHED,3,True,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,True,True,True,True,False
50:41:1c:b2:c3:46,Tim,TRaceHome,1,0,True,5G,lake,40346,-77,-77,58.5,162.0,443483,44182403,296114,41939422,,MAX_REACHED,2,True,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,False
3a:85:07:15:14:d5,Tim,TRaceHome,1,0,True,5G,lake,21331,-63,-66,275.2,299.4,156716,95234985,343830,415053097,,CAN_STEER,3,True,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,True,True
9a:3e:79:9a:3e:00,Dante,LBS Testbed,37,0,True,2G,LSTB,99,-73,-86,0.0,1.0,8,518,5,582,,MAX_REACHED,1,False,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,True,True,True,True,True
d2:78:fd:69:f8:6d,Erez home,Erez SF,1,0,True,2G,DEFI5G,16417,-52,-53,104.0,72.2,136644,14577785,267595,322642862,,MAX_REACHED,3,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,True,True
14:7d:da:4b:d4:af,Erez home,Erez SF,37,0,True,5G,DEFI5G,1397,-66,-75,6.5,390.0,988,226702,998,593952,,CAN_STEER,3,True,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
44:17:93:c0:d2:dc,Erez home,Tel AViv,1,0,True,2G,DEFI,3720010,-61,-62,39.0,6.5,775496,117465844,5762805,2789481541,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
82:96:5b:37:4c:c4,Dante,LBS Testbed,1,0,True,5G,LSTB,302722,-83,-87,25.8,3.6,30609,16247142,104892,110475740,,CAN_STEER,3,True,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
22:ba:fd:cc:9e:97,Dante,LBS Testbed,19,0,False,,,0,0,0,0,0,0,0,0,0,,CAN_STEER,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,True,True
34:3e:a4:4d:d3:30,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,11208,-38,-37,65.0,72.2,6572,2204732,13738,5106599,,MAX_REACHED,1,True,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
fc:45:c3:a8:07:7a,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,5553,-50,-50,58.5,65.0,563,70246,293,42727,,MAX_REACHED,1,True,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
20:d7:78:b9:8d:d7,Ducky's Legal Services,Ducky's San Ramon,1,0,True,2G,plume.dogfood,1227,-60,-60,26.0,57.8,984,428913,732,269428,,MAX_REACHED,1,True,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
7c:9e:bd:4d:32:40,Erez home,Tel AViv,1,0,True,2G,DEFI,99371,-59,-54,72.2,65.0,11521,832465,4925,363011,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
a8:48:fa:7f:96:b0,Erez home,Tel AViv,1,0,True,2G,DEFI,61151,-35,-37,72.2,72.2,19159,2001283,112031,53404791,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
cc:a7:c1:3c:1c:a0,Ducky's Legal Services,Ducky's San Ramon,1,0,True,5G,plume.dogfood,581887,-57,-54,72.2,26.0,44814,18702524,48167,10361595,,CAN_STEER,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
3c:e4:41:cc:0e:d3,Ducky's Legal Services,Ducky's San Ramon,1,0,True,5G,plume.dogfood,581759,-60,-57,780.0,195.1,3216731,471058684,4483664,3452623180,,BACKOFF,2,True,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,True,True,False
5c:41:5a:cb:2c:10,Ducky's Legal Services,Ducky's San Ramon,1,0,True,5G,plume.dogfood,481131,-69,-75,175.5,195.0,2552214,282964326,2521636,308759182,,MAX_REACHED,3,True,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,False,False,False,False,False
