mac,name,org,venue,model,firmware,uptime,up_days,cpu_busy_pct,cpu_load_1m,cpu_load_5m,cpu_load_15m,mem_used_pct,mem_free_pct,num_ifaces,num_ssids,num_assocs,chan_2g,width_2g,chan_5g,width_5g,chan_6g,width_6g,conf_2g,conf_5g,conf_6g,conf_2g_bw,conf_5g_bw,conf_6g_bw,last_state,wan_carrier,wan_speed,wan_duplex
14448fd58129,Dandy Main Floor,Shasta NorthEast,Camp,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,907738,10.51,2,0.072755,0.047852,0.007324,30.68,69.32,1,4,7,6,20,149,80,0,0,auto,auto,unknown,20,80,unknown,-43.620941,1,1000,full
24fe9a0f481c,SA-AP-01-cta1,Ducky's Legal Services,Ducky's Saratoga,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,500783,5.8,2,0.223148,0.251469,0.197757,42.77,57.23,1,0,0,0,0,0,0,0,0,auto,auto,unknown,20,80,unknown,-2.620941,1,1000,full
24fe9a0f51b9,SA-AP-02-ctb1,Ducky's Legal Services,Ducky's Saratoga,cybertan_eww631-b1,Shasta-AP-NOS Rel 2.2 build 22,584341,6.76,2,0.426764,0.272465,0.210452,45.73,54.27,2,0,0,0,0,0,0,0,0,auto,auto,unknown,20,80,unknown,-39.620941,1,1000,full
24fe9a0f5ae5,BasementAP,Tim,TRaceHome,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,153287,1.77,6,0.247074,0.283696,0.224613,45.94,54.06,2,4,9,11,20,44,40,0,0,auto,auto,unknown,20,40,unknown,-25.620941,1,1000,full
24fe9a0f5b55,FamilyRmAP,Tim,TRaceHome,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,152940,1.77,15,0.656748,0.47657,0.424811,45.66,54.34,2,4,8,1,20,157,40,0,0,auto,auto,unknown,20,40,unknown,-53.620941,1,1000,full
24fe9a0f5c19,Garage AP,Tim,TRaceHome,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,153748,1.78,11,0.61915,0.450202,0.360845,45.72,54.28,2,4,11,6,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-47.620941,1,1000,full
24fe9a0f6141,CyberTANWallDemo,Intello Labs,APtestingLab,cybertan_eww631-b1,Shasta-AP-NOS Rel 2.2 build 21,58614,0.68,5,0.313481,0.226078,0.191897,46.55,53.45,1,4,0,11,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-19.620941,1,1000,full
902d770c4e60,LabECS4150,Tim,TRaceHome,edgecore_ecs4150,3.2.57r.241,153786,1.78,-1,0.001708984375,0.0018847655737772584,0.0018115234561264515,51.56,48.44,28,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-29.620941,-1,-1,-1
903cb32d3044,EAP-101-Dev-1,Marek,Development,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,25330,0.29,1,0,0.002441,0,18.76,81.24,2,2,0,11,20,36,80,0,0,auto,auto,unknown,20,80,unknown,-41.620941,1,1000,full
903cb32d352b,Unit5,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1160961,13.44,1,0,0,0,19.42,80.58,1,2,1,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-39.620941,1,1000,full
903cb36ae4d0,Unit6,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1161025,13.44,1,0.022461,0.026856,0,19.84,80.16,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-40.620941,1,100,full
903cb36ae615,Unit9,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1161015,13.44,1,0,0,0,19.31,80.69,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-22.620941,1,1000,full
903cb36c40bd,AP-40BD,Truminds-BUS,Default Venue,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 17,353649,4.09,1,0,0.000488,0,18.59,81.41,1,2,0,6,20,157,40,0,0,auto,auto,unknown,20,40,unknown,-34.620941,1,1000,full
903cb36c4108,Unit3,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1161019,13.44,1,0,0.002441,0,19.26,80.74,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-44.620941,1,1000,full
903cb36c427f,Unit1,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1161017,13.44,1,0,0,0,19.36,80.64,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-77.620941,1,1000,full
903cb36c44f5,eap101,Erez home,Erez SF,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 21,547531,6.34,2,0.070314,0.040528,0.003418,23.64,76.36,1,4,1,1,40,52,80,0,0,auto,auto,unknown,40,80,unknown,-68.620941,1,1000,full
903cb3b16a64,Unit4,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1161023,13.44,1,0.07129,0.058106,0.006348,19.33,80.67,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-74.620941,1,1000,full
903cb3b16a8c,Unit2,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1161015,13.44,1,0.004883,0.00293,0,19.33,80.67,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-49.620941,1,1000,full
903cb3b16e47,Eap101DS,Erez home,Tel AViv,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,4777749,55.3,1,0.104005,0.028809,0.008301,20.95,79.05,1,4,1,1,20,36,80,0,0,1,auto,unknown,20,80,unknown,-44.620941,1,1000,full
903cb3b17013,Puneet's Home,Shasta,Default Venue,edgecore_eap101,Shasta-AP-NOS Rel 1.5 build 39,614176,7.11,1,0,0,0,17.54,82.46,1,1,0,11,20,0,0,0,0,auto,unknown,unknown,20,unknown,unknown,-49.620941,1,1000,full
903cb3b17130,Unit7,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1161352,13.44,2,0.056153,0.028809,0.003418,20.04,79.96,1,2,2,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-44.620941,1,100,full
903cb3bb1c5b,SR-AP-03-Dwn,Ducky's Legal Services,Ducky's San Ramon,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,500845,5.8,2,0,0.00293,0,18.44,81.56,2,6,3,6,20,36,80,0,0,auto,auto,unknown,20,80,unknown,-64.620941,1,1000,full
903cb3bb1d4b,Eap101BRT,Erez home,Tel AViv,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,1970328,22.8,1,0,0,0,18.64,81.36,1,4,2,1,20,36,80,0,0,1,auto,unknown,20,80,unknown,-58.620941,1,1000,full
903cb3bb1da5,SR-AP-04-Gst,Ducky's Legal Services,Ducky's San Ramon,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,584392,6.76,2,0.031739,0.071778,0.028321,19.0,81.0,2,6,19,11,20,149,80,0,0,auto,auto,unknown,20,80,unknown,-86.620941,1,2500,full
903cb3bb1edb,Unit8,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1161007,13.44,1,0.072755,0.061036,0.010742,19.3,80.7,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-49.620941,1,1000,full
903cb3bb1f26,Dev2,Dante,Default Venue,edgecore_eap101,Shasta-AP-NOS Rel 1.8 build 1,1414373,16.37,1,0.006836,0.004395,0,26.32,73.68,1,2,1,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-109.620941,1,1000,full
903cb3bb25a7,903cb3bb25a7,unknown,unknown,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,101064,1.17,1,0,0,0,17.78,82.22,2,2,0,11,20,108,40,0,0,auto,auto,unknown,20,40,unknown,-74.620941,1,1000,full
903cb3bb277d,Unit10,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1161028,13.44,2,0,0,0,19.5,80.5,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-96.620941,1,1000,full
b46ad437ef60,SR-SW-01,Ducky's Legal Services,Ducky's San Ramon,edgecore_ecs4150,3.2.57r.241,500942,5.8,-1,0.00250976555980742,0.0024999999441206455,0.00263183587230742,53.83,46.17,54,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-66.620941,-1,-1,-1
b46ad439c560,Ted415028PNEW,Shasta NorthEast,Shasta HQ,edgecore_ecs4150,3.2.56r.241,1027496,11.89,-1,0.0012255859328433871,0.0015136718284338713,0.0016796875279396772,96.46,3.54,28,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-87.620941,-1,-1,-1
b46ad439c580,newECS-4150-28P,Erez home,Erez SF,edgecore_ecs4150,3.2.56r.241,748004,8.66,-1,0.0008398437639698386,0.0019628906156867743,0.0018505859188735485,83.63,16.37,28,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-109.620941,-1,-1,-1
cccf83ca4b68,Spoonery Outdoor AP,Shasta NorthEast,Spoonery,cig_wf660a,Shasta-AP-NOS Rel 2.2 build 21,907817,10.51,2,0.042969,0.054688,0.007813,28.81,71.19,1,4,2,11,20,132,80,0,0,auto,auto,unknown,20,80,unknown,-121.620941,1,1000,full
cccf83ca4c88,DuffyDrivewayAP,Duffy LLC,Duffy Barn,cig_wf660a,Shasta-AP-NOS Rel 2.2 build 22,153293,1.77,1,0,0.000488,0,19.34,80.66,1,2,1,1,20,36,80,0,0,auto,auto,unknown,20,80,unknown,-98.620941,1,1000,full
cccf83eabd78,HomeLab-WF186W,Intello Labs,VXLanLab,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 21,683456,7.91,6,0.403326,0.324712,0.282719,71.19,28.81,2,4,0,6,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-99.620941,1,1000,full
cccf83eabe80,DC-AP-03-wf186w,Ducky's Legal Services,Ducky's Daily City,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 22,584383,6.76,5,0.174319,0.159182,0.170901,48.5,51.5,1,0,0,0,0,0,0,0,0,auto,auto,unknown,20,80,unknown,-82.620941,1,1000,full
cccf83eabf88,HQ-WF186W,Intello Labs,VXLanLab,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 21,683433,7.91,6,0.137697,0.223636,0.254887,71.98,28.02,2,4,0,11,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-80.620941,1,1000,full
cccf83eabfe8,WF-186H-DF,Steve's house,Steve's house,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 22,63479,0.73,5,0.538094,0.352056,0.287114,50.07,49.93,1,4,4,6,40,149,80,0,0,6,149,unknown,40,80,unknown,-103.620941,1,1000,full
cccf83eac450,BackyardAP,Tim,TRaceHome,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 22,153376,1.78,6,0.331548,0.291997,0.275395,48.49,51.51,2,4,1,1,20,36,80,0,0,auto,auto,unknown,20,80,unknown,-117.620941,1,1000,full
d077cebd62f8,DuffyBarnSwitchNew,Duffy LLC,Duffy Barn,edgecore_ecs4125,2.9.18r.241,1437171,16.63,-1,0.03388671949505806,0.03566894680261612,0.0335400402545929,27.63,72.37,10,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-127.620941,-1,-1,-1
d077cebd6518,DC-SW-01,Ducky's Legal Services,Ducky's Daily City,edgecore_ecs4125,2.9.18r.241,1440145,16.67,-1,0.030971679836511612,0.03251464664936066,0.0321630872786045,28.95,71.05,10,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-107.620941,-1,-1,-1
d4babaa15000,DC-AP-02-wf196,Ducky's Legal Services,Ducky's Daily City,cig_wf196,Shasta-AP-NOS Rel 2.2 build 22,500873,5.8,2,0.003906,0.006348,0,15.52,84.48,1,0,0,0,0,0,0,0,0,auto,auto,1,20,80,160,-90.620941,1,1000,full
d4babaa150a0,WF-196,Steve's house,Default Venue,cig_wf196,Shasta-AP-NOS Rel 2.2 build 19,25186,0.29,1,0.009766,0.022461,0,16.36,83.64,1,0,0,0,0,0,0,0,0,auto,auto,auto,20,40,80,-123.620941,1,2500,full
d4babaa15440,SR-AP-02-Liv,Ducky's Legal Services,Ducky's San Ramon,cig_wf196,Shasta-AP-NOS Rel 2.2 build 22,584447,6.76,2,0.045411,0.039063,0.001465,16.79,83.21,2,7,9,6,20,36,80,1,160,auto,auto,1,20,80,160,-139.620941,1,2500,full
d4babaa155a0,newWF-196,Erez home,Erez SF,cig_wf196,Shasta-AP-NOS Rel 2.2 build 21,747940,8.66,2,0.018555,0.008789,0,20.8,79.2,1,6,5,6,40,116,80,9,160,auto,auto,9,40,80,160,-108.620941,1,1000,full
d4babaa17610,newWF-186H,Erez home,Erez SF,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 21,747967,8.66,7,0.257816,0.276371,0.278813,50.32,49.68,1,4,1,1,40,52,80,0,0,auto,auto,unknown,40,80,unknown,-138.620941,1,1000,full
e001a6807be0,newEAP102,Erez home,Erez SF backhaul,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,749867,8.68,2,0.145998,0.130373,0.056641,23.73,76.27,1,2,2,11,40,149,80,0,0,auto,auto,unknown,40,80,unknown,-140.620941,1,1000,full
e49d731c0aa6,EAP-104-DF,Steve's house,Default Venue,edgecore_eap104,Shasta-AP-NOS Rel 2.2 build 19,1311121,15.18,3,0.095705,0.138186,0.152834,49.82,50.18,1,0,0,0,0,0,0,0,0,auto,auto,unknown,20,40,unknown,-150.620941,1,1000,full
e49d731c0b5c,DC-AP-04-e104,Ducky's Legal Services,Ducky's Daily City,edgecore_eap104,Shasta-AP-NOS Rel 2.2 build 22,584439,6.76,3,0.239261,0.214359,0.187503,45.85,54.15,1,0,0,0,0,0,0,0,0,auto,auto,unknown,20,80,unknown,-142.620941,1,1000,full
e49d731c0c51,AP-e49d731c0c51,API Test Org 95946413,API Test Venue 50059433,edgecore_eap104,Shasta-AP-NOS Rel 2.2 build 22,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,auto,auto,unknown,20,80,unknown,-1,-1,-1,-1
e49d731c0e0a,TreehouseAP,Tim,TRaceHome,edgecore_eap104,Shasta-AP-NOS Rel 2.2 build 22,153406,1.78,7,0.183108,0.265629,0.265629,46.31,53.69,2,4,0,11,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-145.620941,1,1000,full
