mac,name,org,venue,model,firmware,uptime,up_days,cpu_busy_pct,cpu_load_1m,cpu_load_5m,cpu_load_15m,mem_used_pct,mem_free_pct,num_ifaces,num_ssids,num_assocs,chan_2g,width_2g,chan_5g,width_5g,chan_6g,width_6g,conf_2g,conf_5g,conf_6g,conf_2g_bw,conf_5g_bw,conf_6g_bw,last_state,wan_carrier,wan_speed,wan_duplex
903cb36c427f,Unit1,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1156568,13.39,1,0.008789,0.005371,0,19.37,80.63,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-35.98466,1,1000,full
903cb36c44f5,eap101,Erez home,Erez SF,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 21,543082,6.29,2,0.009766,0.005859,0,23.51,76.49,1,4,2,1,40,52,80,0,0,auto,auto,unknown,40,80,unknown,-27.98466,1,1000,full
903cb3b16a64,Unit4,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1156574,13.39,1,0.029786,0.011231,0,19.4,80.6,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-32.98466,1,1000,full
903cb3b16a8c,Unit2,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1156623,13.39,1,0.121096,0.030274,0.008301,19.39,80.61,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-64.98466,1,1000,full
903cb3b16e47,Eap101DS,Erez home,Tel AViv,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,4773360,55.25,1,0,0,0,21.03,78.97,1,4,1,1,20,36,80,0,0,1,auto,unknown,20,80,unknown,-63.98466,1,1000,full
903cb3b17013,Puneet's Home,Shasta,Default Venue,edgecore_eap101,Shasta-AP-NOS Rel 1.5 build 39,609791,7.06,1,0,0,0,17.56,82.44,1,1,0,11,20,0,0,0,0,auto,unknown,unknown,20,unknown,unknown,-72.98466,1,1000,full
903cb3b17130,Unit7,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1156965,13.39,2,0,0.007813,0,19.97,80.03,1,2,1,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-64.98466,1,100,full
903cb3bb1c5b,SR-AP-03-Dwn,Ducky's Legal Services,Ducky's San Ramon,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,496456,5.75,1,0.027344,0.023438,0,18.48,81.52,2,6,3,6,20,36,80,0,0,auto,auto,unknown,20,80,unknown,-82.98466,1,1000,full
903cb3bb1d4b,Eap101BRT,Erez home,Tel AViv,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,1965941,22.75,1,0,0,0,18.61,81.39,1,4,2,1,20,36,80,0,0,1,auto,unknown,20,80,unknown,-78.98466,1,1000,full
903cb3bb1da5,SR-AP-04-Gst,Ducky's Legal Services,Ducky's San Ramon,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,579939,6.71,2,0.019043,0.038087,0,19.29,80.71,2,6,20,11,20,149,80,0,0,auto,auto,unknown,20,80,unknown,-40.98466,1,2500,full
903cb3bb1edb,Unit8,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1156620,13.39,1,0.005371,0.003418,0,19.28,80.72,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-69.98466,1,1000,full
903cb3bb1f26,Dev2,Dante,Default Venue,edgecore_eap101,Shasta-AP-NOS Rel 1.8 build 1,1409927,16.32,1,0.046387,0.041505,0.006836,26.27,73.73,1,2,1,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-70.98466,1,1000,full
903cb3bb25a7,903cb3bb25a7,unknown,unknown,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,96679,1.12,1,0.00293,0.041016,0,17.83,82.17,2,2,0,11,20,108,40,0,0,auto,auto,unknown,20,40,unknown,-96.98466,1,1000,full
903cb3bb277d,Unit10,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1156576,13.39,1,0.146975,0.052735,0.010254,19.62,80.38,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-52.98466,1,1000,full
b46ad437ef60,SR-SW-01,Ducky's Legal Services,Ducky's San Ramon,edgecore_ecs4150,3.2.57r.241,496513,5.75,-1,0.003422851674258709,0.00359375006519258,0.0030273436568677425,53.82,46.18,54,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-45.98466,-1,-1,-1
b46ad439c560,Ted415028PNEW,Shasta NorthEast,Shasta HQ,edgecore_ecs4150,3.2.56r.241,1023082,11.84,-1,0.0033593750558793545,0.0015625000232830644,0.0014550781343132257,96.25,3.75,28,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-80.98466,-1,-1,-1
b46ad439c580,newECS-4150-28P,Erez home,Erez SF,edgecore_ecs4150,3.2.56r.241,743592,8.61,-1,0.005527343600988388,0.0032226562034338713,0.002275390550494194,83.43,16.57,28,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-105.98466,-1,-1,-1
cccf83ca4b68,Spoonery Outdoor AP,Shasta NorthEast,Spoonery,cig_wf660a,Shasta-AP-NOS Rel 2.2 build 21,903370,10.46,1,0,0.003906,0,28.76,71.24,1,4,2,11,20,132,80,0,0,auto,auto,unknown,20,80,unknown,-80.98466,1,1000,full
cccf83ca4c88,DuffyDrivewayAP,Duffy LLC,Duffy Barn,cig_wf660a,Shasta-AP-NOS Rel 2.2 build 22,148906,1.72,1,0.039063,0.012696,0.001465,19.19,80.81,1,2,1,1,20,36,80,0,0,auto,auto,unknown,20,80,unknown,-118.98466,1,1000,full
cccf83eabd78,HomeLab-WF186W,Intello Labs,VXLanLab,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 21,679029,7.86,7,0.384283,0.342779,0.291508,71.04,28.96,2,4,0,6,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-78.98466,1,1000,full
cccf83eabe80,DC-AP-03-wf186w,Ducky's Legal Services,Ducky's Daily City,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 22,580000,6.71,4,0.134279,0.190921,0.176761,48.51,51.49,1,0,0,0,0,0,0,0,0,auto,auto,unknown,20,80,unknown,-106.98466,1,1000,full
cccf83eabf88,HQ-WF186W,Intello Labs,VXLanLab,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 21,679051,7.86,6,0.336919,0.312016,0.330083,72.0,28.0,2,4,0,11,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-105.98466,1,1000,full
cccf83eabfe8,WF-186H-DF,Steve's house,Steve's house,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 22,59041,0.68,4,0.240726,0.244144,0.204593,50.13,49.87,1,4,4,6,40,149,80,0,0,6,149,unknown,40,80,unknown,-72.98466,1,1000,full
cccf83eac450,BackyardAP,Tim,TRaceHome,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 22,148929,1.72,6,0.250004,0.261234,0.264652,48.55,51.45,2,4,2,6,20,36,80,0,0,auto,auto,unknown,20,80,unknown,-77.98466,1,1000,full
d077cebd62f8,DuffyBarnSwitchNew,Duffy LLC,Duffy Barn,edgecore_ecs4125,2.9.18r.241,1432771,16.58,-1,0.03629394620656967,0.03355957195162773,0.03291992098093033,27.59,72.41,10,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-135.98466,-1,-1,-1
d077cebd6518,DC-SW-01,Ducky's Legal Services,Ducky's Daily City,edgecore_ecs4125,2.9.18r.241,1435765,16.62,-1,0.030317382887005806,0.030815429985523224,0.0314355455338955,28.92,71.08,10,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-134.98466,-1,-1,-1
d4babaa15000,DC-AP-02-wf196,Ducky's Legal Services,Ducky's Daily City,cig_wf196,Shasta-AP-NOS Rel 2.2 build 22,496487,5.75,1,0.004883,0.013672,0,15.52,84.48,1,0,0,0,0,0,0,0,0,auto,auto,1,20,80,160,-111.98466,1,1000,full
d4babaa150a0,WF-196,Steve's house,Default Venue,cig_wf196,Shasta-AP-NOS Rel 2.2 build 19,20741,0.24,1,0.059083,0.024414,0.001953,16.41,83.59,1,0,0,0,0,0,0,0,0,auto,auto,auto,20,40,80,-85.98466,1,2500,full
d4babaa15440,SR-AP-02-Liv,Ducky's Legal Services,Ducky's San Ramon,cig_wf196,Shasta-AP-NOS Rel 2.2 build 22,579994,6.71,2,0.073243,0.027832,0.004883,16.75,83.25,2,7,9,6,20,36,80,1,160,auto,auto,1,20,80,160,-93.98466,1,2500,full
d4babaa155a0,newWF-196,Erez home,Erez SF,cig_wf196,Shasta-AP-NOS Rel 2.2 build 21,743550,8.61,2,0,0.030274,0.005859,20.78,79.22,1,6,5,6,40,116,80,9,160,auto,auto,9,40,80,160,-124.98466,1,1000,full
d4babaa17610,newWF-186H,Erez home,Erez SF,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 21,743565,8.61,8,0.208499,0.308598,0.306645,50.4,49.6,1,4,0,1,40,52,80,0,0,auto,auto,unknown,40,80,unknown,-142.98466,1,1000,full
e001a6807be0,newEAP102,Erez home,Erez SF backhaul,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,745418,8.63,2,0.118654,0.092775,0.027344,23.61,76.39,1,2,2,11,40,149,80,0,0,auto,auto,unknown,40,80,unknown,-97.98466,1,1000,full
e49d731c0aa6,EAP-104-DF,Steve's house,Default Venue,edgecore_eap104,Shasta-AP-NOS Rel 2.2 build 19,1306720,15.12,2,0.296391,0.211917,0.187503,49.73,50.27,1,0,0,0,0,0,0,0,0,auto,auto,unknown,20,40,unknown,-156.98466,1,1000,full
e49d731c0b5c,DC-AP-04-e104,Ducky's Legal Services,Ducky's Daily City,edgecore_eap104,Shasta-AP-NOS Rel 2.2 build 22,580042,6.71,2,0.129885,0.119142,0.116213,45.95,54.05,1,0,0,0,0,0,0,0,0,auto,auto,unknown,20,80,unknown,-153.98466,1,1000,full
e49d731c0c51,e49d731c0c51,unknown,unknown,edgecore_eap104,Shasta-AP-NOS Rel 2.2 build 22,628,0.01,4,0.125002,0.212406,0.129885,42.4,57.6,2,2,0,11,20,157,40,0,0,auto,auto,unknown,20,40,unknown,-120.98466,1,100,full
e49d731c0e0a,TreehouseAP,Tim,TRaceHome,edgecore_eap104,Shasta-AP-NOS Rel 2.2 build 22,148993,1.72,6,0.110353,0.226078,0.254398,46.35,53.65,2,4,0,11,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-139.98466,1,1000,full
