mac,name,org,venue,model,firmware,uptime,up_days,cpu_busy_pct,cpu_load_1m,cpu_load_5m,cpu_load_15m,mem_used_pct,mem_free_pct,num_ifaces,num_ssids,num_assocs,chan_2g,width_2g,chan_5g,width_5g,chan_6g,width_6g,conf_2g,conf_5g,conf_6g,conf_2g_bw,conf_5g_bw,conf_6g_bw,last_state,wan_carrier,wan_speed,wan_duplex
903cb3bb1f26,Dev2,Dante,Default Venue,edgecore_eap101,Shasta-AP-NOS Rel 1.8 build 1,1339460,15.5,1,0.027344,0.021485,0.000977,26.36,73.64,1,2,1,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-66.259412,1,1000,full
903cb3bb25a7,903cb3bb25a7,unknown,unknown,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,26161,0.3,1,0.012207,0.017578,0,17.74,82.26,2,2,0,11,20,108,40,0,0,auto,auto,unknown,20,40,unknown,-41.259412,1,1000,full
903cb3bb277d,Unit10,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1086157,12.57,1,0.089357,0.055177,0.005859,19.53,80.47,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-96.259412,1,1000,full
b46ad437ef60,SR-SW-01,Ducky's Legal Services,Ducky's San Ramon,edgecore_ecs4150,3.2.57r.241,426052,4.93,-1,0.003413085825741291,0.00275390618480742,0.0027197266463190317,54.52,45.48,54,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-48.259412,-1,-1,-1
b46ad439c560,Ted415028PNEW,Shasta NorthEast,Shasta HQ,edgecore_ecs4150,3.2.56r.241,952638,11.03,-1,0.00130859378259629,0.0019335937686264515,0.0018066406482830644,92.89,7.11,28,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-101.259412,-1,-1,-1
b46ad439c580,newECS-4150-28P,Erez home,Erez SF,edgecore_ecs4150,3.2.56r.241,673103,7.79,-1,0.0020849609281867743,0.0019287109607830644,0.00179687503259629,81.4,18.6,28,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-80.259412,-1,-1,-1
cccf83ca4b68,Spoonery Outdoor AP,Shasta NorthEast,Spoonery,cig_wf660a,Shasta-AP-NOS Rel 2.2 build 21,832877,9.64,2,0.137697,0.07129,0.016114,28.11,71.89,1,4,2,11,20,132,80,0,0,auto,auto,unknown,20,80,unknown,-50.259412,1,1000,full
cccf83ca4c88,DuffyDrivewayAP,Duffy LLC,Duffy Barn,cig_wf660a,Shasta-AP-NOS Rel 2.2 build 22,78416,0.91,1,0.112795,0.058595,0.015625,19.36,80.64,1,2,1,1,20,36,80,0,0,auto,auto,unknown,20,80,unknown,-91.259412,1,1000,full
cccf83eabd78,HomeLab-WF186W,Intello Labs,VXLanLab,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 21,608566,7.04,6,0.415045,0.369146,0.304204,69.33,30.67,2,4,0,6,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-78.259412,1,1000,full
cccf83eabe80,DC-AP-03-wf186w,Ducky's Legal Services,Ducky's Daily City,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 22,509501,5.9,4,0.079591,0.187991,0.191897,48.47,51.53,1,0,0,0,0,0,0,0,0,auto,auto,unknown,20,80,unknown,-70.259412,1,1000,full
cccf83eabf88,HQ-WF186W,Intello Labs,VXLanLab,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 21,608549,7.04,10,0.193851,0.394049,0.393072,70.59,29.41,2,4,0,11,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-66.259412,1,1000,full
cccf83eabfe8,WF-186H-DF,Steve's house,Steve's house,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 16,28122,0.33,4,0.099611,0.157717,0.201663,49.83,50.17,1,4,4,6,40,149,80,0,0,6,149,unknown,40,80,unknown,-68.259412,1,1000,full
cccf83eac450,BackyardAP,Tim,TRaceHome,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 22,78452,0.91,6,0.1626,0.220218,0.248051,51.17,48.83,2,4,2,6,20,36,80,0,0,auto,auto,unknown,20,80,unknown,-63.259412,1,1000,full
d077cebd62f8,DuffyBarnSwitchNew,Duffy LLC,Duffy Barn,edgecore_ecs4125,2.9.18r.241,1362276,15.77,-1,0.023789063096046448,0.02872558683156967,0.031206054612994194,27.03,72.97,10,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-103.259412,-1,-1,-1
d077cebd6518,DC-SW-01,Ducky's Legal Services,Ducky's Daily City,edgecore_ecs4125,2.9.18r.241,1365244,15.8,-1,0.0279541015625,0.030219726264476776,0.03136230632662773,28.36,71.64,10,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-77.259412,-1,-1,-1
d4babaa15000,DC-AP-02-wf196,Ducky's Legal Services,Ducky's Daily City,cig_wf196,Shasta-AP-NOS Rel 2.2 build 22,426012,4.93,2,0.07715,0.051759,0.006348,15.5,84.5,1,0,0,0,0,0,0,0,0,auto,auto,1,20,80,160,-99.259412,1,1000,full
d4babaa150a0,WF-196,Steve's house,Default Venue,cig_wf196,Shasta-AP-NOS Rel 2.2 build 19,322048,3.73,2,0,0.011231,0,16.48,83.52,1,0,0,0,0,0,0,0,0,auto,auto,auto,20,40,80,-82.259412,1,2500,full
d4babaa15440,SR-AP-02-Liv,Ducky's Legal Services,Ducky's San Ramon,cig_wf196,Shasta-AP-NOS Rel 2.2 build 22,509528,5.9,2,0,0.021973,0.009277,16.7,83.3,2,7,11,6,20,36,80,1,160,auto,auto,1,20,80,160,-90.259412,1,2500,full
d4babaa155a0,newWF-196,Erez home,Erez SF,cig_wf196,Shasta-AP-NOS Rel 2.2 build 21,673061,7.79,2,0.011231,0.049805,0.007813,20.42,79.58,1,6,4,6,40,116,80,9,160,auto,auto,9,40,80,160,-98.259412,1,1000,full
d4babaa17610,newWF-186H,Erez home,Erez SF,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 21,673053,7.79,11,0.135744,0.235355,0.25391,50.41,49.59,1,4,1,1,40,52,80,0,0,auto,auto,unknown,40,80,unknown,-94.259412,1,1000,full
e001a6807be0,newEAP102,Erez home,Erez SF backhaul,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,674942,7.81,2,0,0.012207,0,23.34,76.66,1,2,3,11,40,149,80,0,0,auto,auto,unknown,40,80,unknown,-84.259412,1,1000,full
e49d731c0aa6,EAP-104-DF,Steve's house,Default Venue,edgecore_eap104,Shasta-AP-NOS Rel 2.2 build 19,1236196,14.31,2,0.05127,0.090822,0.134768,49.64,50.36,1,0,0,0,0,0,0,0,0,auto,auto,unknown,20,40,unknown,-95.259412,1,1000,full
e49d731c0b5c,DC-AP-04-e104,Ducky's Legal Services,Ducky's Daily City,edgecore_eap104,Shasta-AP-NOS Rel 2.2 build 22,509516,5.9,2,0.156252,0.197269,0.180667,45.82,54.18,1,0,0,0,0,0,0,0,0,auto,auto,unknown,20,80,unknown,-89.259412,1,1000,full
e49d731c0c51,e49d731c0c51,unknown,unknown,edgecore_eap104,Shasta-AP-NOS Rel 2.2 build 22,387,0.0,4,0.450202,0.628428,0.344732,43.67,56.33,2,2,0,6,20,108,40,0,0,auto,auto,unknown,20,40,unknown,-123.259412,1,100,full
e49d731c0dcb,EAP-104,Marek,Development,edgecore_eap104,Shasta-AP-NOS Rel 2.2 build 21,150228,1.74,3,0.25684,0.25684,0.201175,46.91,53.09,2,2,0,11,20,36,80,0,0,auto,auto,unknown,20,80,unknown,-106.259412,1,1000,full
e49d731c0e0a,TreehouseAP,Tim,TRaceHome,edgecore_eap104,Shasta-AP-NOS Rel 2.2 build 22,78509,0.91,7,0.185061,0.230961,0.252445,46.7,53.3,2,4,0,1,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-118.259412,1,1000,full
