mac,name,org,venue,model,firmware,uptime,up_days,cpu_busy_pct,cpu_load_1m,cpu_load_5m,cpu_load_15m,mem_used_pct,mem_free_pct,num_ifaces,num_ssids,num_assocs,chan_2g,width_2g,chan_5g,width_5g,chan_6g,width_6g,conf_2g,conf_5g,conf_6g,conf_2g_bw,conf_5g_bw,conf_6g_bw,last_state,wan_carrier,wan_speed,wan_duplex
14448fd58129,Dandy Main Floor,Shasta NorthEast,Camp,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,914894,10.59,2,0.053712,0.047364,0.001953,30.78,69.22,1,4,7,6,20,149,80,0,0,auto,auto,unknown,20,80,unknown,-3.962973,1,1000,full
24fe9a0f481c,SA-AP-01-cta1,Ducky's Legal Services,Ducky's Saratoga,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,508004,5.88,2,0.134279,0.153811,0.135744,42.76,57.24,1,0,0,0,0,0,0,0,0,auto,auto,unknown,20,80,unknown,-26.962973,1,1000,full
24fe9a0f51b9,SA-AP-02-ctb1,Ducky's Legal Services,Ducky's Saratoga,cybertan_eww631-b1,Shasta-AP-NOS Rel 2.2 build 22,591510,6.85,3,0.165042,0.168948,0.179202,45.74,54.26,2,0,0,0,0,0,0,0,0,auto,auto,unknown,20,80,unknown,-12.962973,1,1000,full
24fe9a0f5ae5,BasementAP,Tim,TRaceHome,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,160476,1.86,6,0.307622,0.275395,0.257328,46.96,53.04,2,4,9,11,20,44,40,0,0,auto,auto,unknown,20,40,unknown,-19.962973,1,1000,full
24fe9a0f5b55,FamilyRmAP,Tim,TRaceHome,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,160093,1.85,15,0.474617,0.409674,0.444831,45.66,54.34,2,4,7,1,20,157,40,0,0,auto,auto,unknown,20,40,unknown,-10.962973,1,1000,full
24fe9a0f5c19,Garage AP,Tim,TRaceHome,cybertan_eww631-a1,Shasta-AP-NOS Rel 2.2 build 22,160948,1.86,12,0.303227,0.367681,0.361334,45.76,54.24,2,4,11,1,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-52.962973,1,1000,full
24fe9a0f6141,CyberTANWallDemo,Intello Labs,APtestingLab,cybertan_eww631-b1,Shasta-AP-NOS Rel 2.2 build 21,65848,0.76,4,0.111818,0.226566,0.214847,46.83,53.17,1,4,0,11,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-58.962973,1,1000,full
902d770c4e60,LabECS4150,Tim,TRaceHome,edgecore_ecs4150,3.2.57r.241,161014,1.86,-1,0.001958007924258709,0.0017236327985301614,0.0017626952612772584,51.58,48.42,28,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-61.962973,-1,-1,-1
903cb32d3044,EAP-101-Dev-1,Marek,Development,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,32538,0.38,1,0.061524,0.015137,0.003906,18.81,81.19,2,2,0,11,20,36,80,0,0,auto,auto,unknown,20,80,unknown,-53.962973,1,1000,full
903cb32d352b,Unit5,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1168171,13.52,1,0.008789,0.012207,0,19.37,80.63,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-53.962973,1,1000,full
903cb36ae4d0,Unit6,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1168234,13.52,1,0,0.018555,0,19.83,80.17,1,2,1,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-54.962973,1,100,full
903cb36ae615,Unit9,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1168225,13.52,1,0,0.019043,0,19.29,80.71,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-36.962973,1,1000,full
903cb36c40bd,AP-40BD,Truminds-BUS,Default Venue,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 17,360865,4.18,2,0.320317,0.066407,0.021485,18.61,81.39,1,2,0,6,20,157,40,0,0,auto,auto,unknown,20,40,unknown,-53.962973,1,1000,full
903cb36c4108,Unit3,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1168229,13.52,1,0.180179,0.114748,0.035157,19.23,80.77,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-58.962973,1,1000,full
903cb36c427f,Unit1,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1168167,13.52,2,0.116213,0.046387,0.010254,19.32,80.68,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-31.962973,1,1000,full
903cb36c44f5,eap101,Erez home,Erez SF,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 21,554684,6.42,2,0.039063,0.02002,0.001465,23.84,76.16,1,4,3,1,40,52,80,0,0,auto,auto,unknown,40,80,unknown,-26.962973,1,1000,full
903cb3b16a64,Unit4,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1168233,13.52,2,0.027344,0.010742,0,19.38,80.62,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-88.962973,1,1000,full
903cb3b16a8c,Unit2,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1168225,13.52,1,0.005371,0.003906,0,19.41,80.59,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-63.962973,1,1000,full
903cb3b16e47,Eap101DS,Erez home,Tel AViv,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,4784963,55.38,1,0,0.00293,0,21.03,78.97,1,4,1,1,20,36,80,0,0,1,auto,unknown,20,80,unknown,-62.962973,1,1000,full
903cb3b17013,Puneet's Home,Shasta,Default Venue,edgecore_eap101,Shasta-AP-NOS Rel 1.5 build 39,621382,7.19,1,0,0,0,17.56,82.44,1,1,0,11,20,0,0,0,0,auto,unknown,unknown,20,unknown,unknown,-60.962973,1,1000,full
903cb3b17130,Unit7,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1168563,13.53,1,0.003906,0.027344,0,19.92,80.08,1,2,1,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-59.962973,1,100,full
903cb3bb1c5b,SR-AP-03-Dwn,Ducky's Legal Services,Ducky's San Ramon,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,508060,5.88,2,0.05127,0.046387,0.03125,18.37,81.63,2,6,3,6,20,36,80,0,0,auto,auto,unknown,20,80,unknown,-83.962973,1,1000,full
903cb3bb1d4b,Eap101BRT,Erez home,Tel AViv,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,1977539,22.89,1,0,0,0,18.65,81.35,1,4,2,1,20,36,80,0,0,1,auto,unknown,20,80,unknown,-73.962973,1,1000,full
903cb3bb1da5,SR-AP-04-Gst,Ducky's Legal Services,Ducky's San Ramon,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,591554,6.85,2,0.004883,0.00293,0,18.84,81.16,2,6,19,11,20,149,80,0,0,auto,auto,unknown,20,80,unknown,-51.962973,1,2500,full
903cb3bb1edb,Unit8,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,1168217,13.52,1,0.01709,0.029297,0,19.25,80.75,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-63.962973,1,1000,full
903cb3bb1f26,Dev2,Dante,Default Venue,edgecore_eap101,Shasta-AP-NOS Rel 1.8 build 1,1421521,16.45,1,0.004395,0.002441,0,26.26,73.74,1,2,1,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-61.962973,1,1000,full
903cb3bb25a7,903cb3bb25a7,unknown,unknown,edgecore_eap101,Shasta-AP-NOS Rel 2.2 build 22,108272,1.25,1,0.042969,0.013184,0.001953,17.83,82.17,2,2,0,11,20,108,40,0,0,auto,auto,unknown,20,40,unknown,-86.962973,1,1000,full
903cb3bb277d,Unit10,Dante,LBS Testbed,edgecore_eap101,Shasta-AP-NOS Rel 2.0 build 5,4239,0.05,1,0,0,0,17.2,82.8,1,2,0,1,20,149,80,0,0,1,149,unknown,20,80,unknown,-115.962973,1,1000,full
b46ad437ef60,SR-SW-01,Ducky's Legal Services,Ducky's San Ramon,edgecore_ecs4150,3.2.57r.241,508163,5.88,-1,0.001547851599752903,0.002333984477445483,0.002578125102445483,53.83,46.17,54,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-91.962973,-1,-1,-1
b46ad439c560,Ted415028PNEW,Shasta NorthEast,Shasta HQ,edgecore_ecs4150,3.2.56r.241,1034691,11.98,-1,0.000859374995343387,0.00155273440759629,0.0016796875279396772,96.78,3.22,28,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-86.962973,-1,-1,-1
b46ad439c580,newECS-4150-28P,Erez home,Erez SF,edgecore_ecs4150,3.2.56r.241,755164,8.74,-1,0.0011181640438735485,0.0014697265578433871,0.001669921912252903,83.95,16.05,28,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-73.962973,-1,-1,-1
cccf83ca4b68,Spoonery Outdoor AP,Shasta NorthEast,Spoonery,cig_wf660a,Shasta-AP-NOS Rel 2.2 build 21,914968,10.59,1,0,0.014649,0,28.93,71.07,1,4,2,11,20,132,80,0,0,auto,auto,unknown,20,80,unknown,-76.962973,1,1000,full
cccf83ca4c88,DuffyDrivewayAP,Duffy LLC,Duffy Barn,cig_wf660a,Shasta-AP-NOS Rel 2.2 build 22,160504,1.86,2,0.056153,0.053223,0.011719,19.32,80.68,1,2,1,1,20,36,80,0,0,auto,auto,unknown,20,80,unknown,-113.962973,1,1000,full
cccf83eabd78,HomeLab-WF186W,Intello Labs,VXLanLab,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 21,690690,7.99,6,0.347662,0.310552,0.277836,71.41,28.59,2,4,0,6,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-136.962973,1,1000,full
cccf83eabe80,DC-AP-03-wf186w,Ducky's Legal Services,Ducky's Daily City,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 22,591583,6.85,4,0.290532,0.262211,0.203616,48.4,51.6,1,0,0,0,0,0,0,0,0,auto,auto,unknown,20,80,unknown,-86.962973,1,1000,full
cccf83eabf88,HQ-WF186W,Intello Labs,VXLanLab,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 21,690654,7.99,7,0.280766,0.321294,0.342779,72.26,27.74,2,4,0,11,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-105.962973,1,1000,full
cccf83eabfe8,WF-186H-DF,Steve's house,Steve's house,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 22,70690,0.82,4,0.198734,0.212894,0.184085,50.09,49.91,1,4,4,6,40,149,80,0,0,6,149,unknown,40,80,unknown,-118.962973,1,1000,full
cccf83eac450,BackyardAP,Tim,TRaceHome,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 22,160607,1.86,6,0.28809,0.313481,0.281254,48.53,51.47,2,4,1,1,20,36,80,0,0,auto,auto,unknown,20,80,unknown,-152.962973,1,1000,full
d077cebd62f8,DuffyBarnSwitchNew,Duffy LLC,Duffy Barn,edgecore_ecs4125,2.9.18r.241,1444386,16.72,-1,0.03629394620656967,0.0338134765625,0.03248535096645355,27.68,72.32,10,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-146.962973,-1,-1,-1
d077cebd6518,DC-SW-01,Ducky's Legal Services,Ducky's Daily City,edgecore_ecs4125,2.9.18r.241,1447385,16.75,-1,0.028071289882063866,0.0323779284954071,0.032246094197034836,29.02,70.98,10,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,-151.962973,-1,-1,-1
d4babaa15000,DC-AP-02-wf196,Ducky's Legal Services,Ducky's Daily City,cig_wf196,Shasta-AP-NOS Rel 2.2 build 22,508083,5.88,1,0,0.007324,0,15.54,84.46,1,0,0,0,0,0,0,0,0,auto,auto,1,20,80,160,-104.962973,1,1000,full
d4babaa150a0,WF-196,Steve's house,Default Venue,cig_wf196,Shasta-AP-NOS Rel 2.2 build 19,32395,0.37,2,0.024414,0.053712,0.006348,16.37,83.63,1,0,0,0,0,0,0,0,0,auto,auto,auto,20,40,80,-136.962973,1,2500,full
d4babaa15440,SR-AP-02-Liv,Ducky's Legal Services,Ducky's San Ramon,cig_wf196,Shasta-AP-NOS Rel 2.2 build 22,591668,6.85,3,0.057618,0.040528,0.002441,16.77,83.23,2,7,9,6,20,36,80,1,160,auto,auto,1,20,80,160,-164.962973,1,2500,full
d4babaa155a0,newWF-196,Erez home,Erez SF,cig_wf196,Shasta-AP-NOS Rel 2.2 build 21,755157,8.74,2,0.12256,0.063966,0.01416,20.85,79.15,1,6,6,6,40,116,80,9,160,auto,auto,9,40,80,160,-129.962973,1,1000,full
d4babaa17610,newWF-186H,Erez home,Erez SF,cig_wf186w,Shasta-AP-NOS Rel 2.2 build 21,755160,8.74,7,0.163088,0.210941,0.236332,50.35,49.65,1,4,1,1,40,52,80,0,0,auto,auto,unknown,40,80,unknown,-135.962973,1,1000,full
e001a6807be0,newEAP102,Erez home,Erez SF backhaul,edgecore_eap102,Shasta-AP-NOS Rel 2.2 build 21,757083,8.76,2,0.025391,0.054688,0.005859,23.5,76.5,1,2,2,11,40,149,80,0,0,auto,auto,unknown,40,80,unknown,-160.962973,1,1000,full
e49d731c0aa6,EAP-104-DF,Steve's house,Default Venue,edgecore_eap104,Shasta-AP-NOS Rel 2.2 build 19,1318354,15.26,2,0.157717,0.166018,0.171389,49.86,50.14,1,0,0,0,0,0,0,0,0,auto,auto,unknown,20,40,unknown,-187.962973,1,1000,full
e49d731c0b5c,DC-AP-04-e104,Ducky's Legal Services,Ducky's Daily City,edgecore_eap104,Shasta-AP-NOS Rel 2.2 build 22,591666,6.85,4,0.123537,0.143069,0.123049,45.88,54.12,1,0,0,0,0,0,0,0,0,auto,auto,unknown,20,80,unknown,-174.962973,1,1000,full
e49d731c0c51,AP-e49d731c0c51,API Test Org 10603504,API Test Venue 23546711,edgecore_eap104,Shasta-AP-NOS Rel 2.2 build 22,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,auto,auto,unknown,20,80,unknown,-1,-1,-1,-1
e49d731c0e0a,TreehouseAP,Tim,TRaceHome,edgecore_eap104,Shasta-AP-NOS Rel 2.2 build 22,160605,1.86,5,0.278813,0.316899,0.279789,46.36,53.64,2,4,0,11,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-149.962973,1,1000,full
