mac,org,venue,ap_mac,ap_name,ap_model,ap_fw,connected,band,ssid,connected_time,rssi,avg_ack_rssi,rx_rate,tx_rate,rx_packets,rx_bytes,tx_packets,tx_bytes,vlan_id,rrm_state,rrm_bands,rrm_active,rrm_pps,rrm_upsteer_btm_total,rrm_upsteer_btm_success,rrm_upsteer_btm_fail,rrm_upsteer_legacy_total,rrm_upsteer_legacy_success,rrm_upsteer_legacy_fail,rrm_sticky_btm_total,rrm_sticky_btm_success,rrm_sticky_btm_fail,rrm_sticky_legacy_total,rrm_sticky_legacy_success,rrm_sticky_legacy_fail,rrm_downsteer_btm_total,rrm_downsteer_btm_success,rrm_downsteer_btm_fail,rrm_downsteer_legacy_total,rrm_downsteer_legacy_success,rrm_downsteer_legacy_fail,rrm_cap_wnm,rrm_cap_active,rrm_cap_passive,rrm_cap_table,rrm_cap_link,rrm_cap_stats
cc:f4:11:99:0d:11,Temple Buildings,Temple Rochester,e001a6808a04,AP0607,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,15398,-64,-68,6.5,150.0,145341,13975313,138127,14696786,D-1607,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
38:86:f7:84:92:bd,Temple Buildings,Temple Rochester,e001a6808a04,AP0607,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,True,2G,Temple Building WiFi,41412,-39,-39,72.2,72.2,1078191,1384508419,659783,45598131,D-1607,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
00:f6:20:53:9a:07,Temple Buildings,Temple Rochester,e001a6808a04,AP0607,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,True,2G,Temple Building WiFi,22843,-64,-64,72.2,104.0,266881,20232854,310823,83475891,D-1607,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
be:54:4c:1d:77:af,Temple Buildings,Temple Rochester,e001a6808a04,AP0607,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,True,2G,Temple Building WiFi,172,-55,-54,72.2,72.2,475,107977,425,218776,D-1607,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5c:e9:1e:8f:7c:f2,Temple Buildings,Temple Rochester,e001a6808a13,AP0601,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,87146,-65,-63,360.0,300.0,1641173,163692844,4397160,6353649402,D-1603,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
c6:25:eb:26:e0:91,Temple Buildings,Temple Rochester,e001a6808a13,AP0601,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,8270,-67,-66,200.0,270.0,84261,14415066,275404,321368664,D-1603,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
48:22:54:a1:36:11,Temple Buildings,Temple Rochester,e001a6808a13,AP0601,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,True,2G,Temple Building WiFi,56510,-54,-53,72.2,72.2,30326,2440001,16195,1965401,D-1603,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
10:6f:d9:82:99:00,TekSecute HQ,45675-Cobblestone-SheldonIA,e49d731c0ad0,BizCtr,edgecore_eap104,Shasta-AP-NOS Rel 2.1 build 22,True,2G,Cobblestone Admin,31734,-62,-56,72.2,58.5,1121,524386,2955,892567,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
c0:74:ad:c1:ef:ea,TekSecute HQ,45675-Cobblestone-SheldonIA,e49d731c0ad0,BizCtr,edgecore_eap104,Shasta-AP-NOS Rel 2.1 build 22,True,2G,CBLVOICE,31143,-69,-66,65.0,72.2,108652,19346834,12839,2917931,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
dc:53:92:86:52:d6,TekSecute HQ,TekSecute HQ,e49d731c0bfd,e49d731c0bfd,edgecore_eap104,Shasta-AP-NOS Rel 2.1 build 22,True,5G,TTGLab,1699,-49,-57,286.7,960.7,3617,850745,5080,3567309,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
86:10:b4:d8:af:9f,TekSecute HQ,TekSecute HQ,e49d731c0bfd,e49d731c0bfd,edgecore_eap104,Shasta-AP-NOS Rel 2.1 build 22,True,5G,TTGLab,1605,-52,-55,72.2,72.2,25,1603,20,1920,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
2a:09:43:c8:dc:6c,TekSecute HQ,TekSecute HQ,e49d731c0bfd,e49d731c0bfd,edgecore_eap104,Shasta-AP-NOS Rel 2.1 build 22,True,5G,RealCom Solutions,1109,-59,-67,626.9,12.0,1231,341684,1355,827538,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
2a:b6:b3:ea:8d:1a,TekSecute HQ,45675-Cobblestone-SheldonIA,e49d731c0c0b,RM201,edgecore_eap104,Shasta-AP-NOS Rel 2.1 build 22,True,5G,Cobblestone Guest,4515,-54,-55,130.0,300.0,17102,2492948,193954,239629566,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
fa:4f:13:6b:69:e6,TekSecute HQ,45675-Cobblestone-SheldonIA,e49d731c0c19,RM215,edgecore_eap104,Shasta-AP-NOS Rel 2.1 build 22,True,5G,Cobblestone Guest,3723,-68,-68,48.0,200.0,13129,3506334,64511,74502824,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
e2:3d:fa:34:41:56,TekSecute HQ,45675-Cobblestone-SheldonIA,e49d731c0c89,RM101,edgecore_eap104,Shasta-AP-NOS Rel 2.1 build 22,True,5G,Cobblestone Guest,1310,-62,-63,48.0,243.0,1468,493798,2041,1753475,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
7e:30:2d:25:07:77,TekSecute HQ,45675-Cobblestone-SheldonIA,e49d731c0d0e,RM207,edgecore_eap104,Shasta-AP-NOS Rel 2.1 build 22,True,2G,Cobblestone Guest,10760,-38,-42,65.0,72.2,256791,29889886,463197,590904454,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
08:6a:c5:49:0b:b0,TekSecute HQ,45675-Cobblestone-SheldonIA,e49d731c0d0e,RM207,edgecore_eap104,Shasta-AP-NOS Rel 2.1 build 22,True,5G,Cobblestone Guest,12133,-62,-63,48.0,300.0,59601,74158895,24302,9027680,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
9e:62:4c:7a:c9:11,TekSecute HQ,45675-Cobblestone-SheldonIA,e49d731c0d0e,RM207,edgecore_eap104,Shasta-AP-NOS Rel 2.1 build 22,True,5G,Cobblestone Guest,10452,-67,-67,65.0,200.0,435890,44019199,918310,1241590515,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
a6:8f:e1:2f:01:16,TekSecute HQ,45675-Cobblestone-SheldonIA,e49d731c0d0e,RM207,edgecore_eap104,Shasta-AP-NOS Rel 2.1 build 22,True,5G,Cobblestone Guest,8107,-49,-52,48.0,200.0,4827,2073420,4975,3507155,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
ee:ed:98:79:8a:1d,TekSecute HQ,45675-Cobblestone-SheldonIA,e49d731c0d0e,RM207,edgecore_eap104,Shasta-AP-NOS Rel 2.1 build 22,True,5G,Cobblestone Guest,6993,-59,-64,78.0,54.0,46131,6970427,808760,1018253897,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
ca:7e:d1:1a:f1:23,TekSecute HQ,45675-Cobblestone-SheldonIA,e49d731c0d31,RM114,edgecore_eap104,Shasta-AP-NOS Rel 2.1 build 22,True,5G,Cobblestone Guest,37328,-46,-49,48.0,200.0,3858,1070693,4262,2771057,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
f2:93:d9:7c:90:0d,TekSecute HQ,45675-Cobblestone-SheldonIA,e49d731c0d31,RM114,edgecore_eap104,Shasta-AP-NOS Rel 2.1 build 22,True,5G,Cobblestone Guest,10374,-55,-56,48.0,400.0,105585,38050804,656900,800876619,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
ca:18:ff:11:b2:6b,TekSecute HQ,45675-Cobblestone-SheldonIA,e49d731c0d31,RM114,edgecore_eap104,Shasta-AP-NOS Rel 2.1 build 22,True,5G,Cobblestone Guest,10371,-51,-55,173.4,400.0,325529,37094137,1693884,2079908027,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
66:c7:3f:28:b9:8b,TekSecute HQ,45675-Cobblestone-SheldonIA,e49d731c0d31,RM114,edgecore_eap104,Shasta-AP-NOS Rel 2.1 build 22,True,5G,Cobblestone Guest,10368,-58,-56,48.0,200.0,158822,22670142,515021,651550130,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
4e:fe:e6:a3:6b:29,TekSecute HQ,45675-Cobblestone-SheldonIA,e49d731c0d7e,RM121,edgecore_eap104,Shasta-AP-NOS Rel 2.1 build 22,True,2G,Cobblestone Guest,35057,-44,-43,72.2,72.2,509,55172,531,121500,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
06:69:29:94:3f:53,TekSecute HQ,45675-Cobblestone-SheldonIA,e49d731c0d7e,RM121,edgecore_eap104,Shasta-AP-NOS Rel 2.1 build 22,True,5G,Cobblestone Guest,444,-63,-63,104.0,270.0,4695,715424,7660,1884475,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
