mac,org,venue,ap_mac,ap_name,ap_model,ap_fw,connected,band,ssid,connected_time,rssi,avg_ack_rssi,rx_rate,tx_rate,rx_packets,rx_bytes,tx_packets,tx_bytes,vlan_id,rrm_state,rrm_bands,rrm_active,rrm_pps,rrm_upsteer_btm_total,rrm_upsteer_btm_success,rrm_upsteer_btm_fail,rrm_upsteer_legacy_total,rrm_upsteer_legacy_success,rrm_upsteer_legacy_fail,rrm_sticky_btm_total,rrm_sticky_btm_success,rrm_sticky_btm_fail,rrm_sticky_legacy_total,rrm_sticky_legacy_success,rrm_sticky_legacy_fail,rrm_downsteer_btm_total,rrm_downsteer_btm_success,rrm_downsteer_btm_fail,rrm_downsteer_legacy_total,rrm_downsteer_legacy_success,rrm_downsteer_legacy_fail,rrm_cap_wnm,rrm_cap_active,rrm_cap_passive,rrm_cap_table,rrm_cap_link,rrm_cap_stats
00:55:da:50:6e:44,Temple Buildings,Temple Rochester,903cb36c478e,AP0203,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,True,2G,Temple Building WiFi,8695,-52,-53,43.3,39.0,3492,401534,2297,234203,D-1211,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
80:8a:f7:02:2d:6f,Temple Buildings,Temple Rochester,903cb36c478e,AP0203,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,True,2G,Temple Building WiFi,60,-57,-55,65.0,65.0,49,5333,25,2858,D-1211,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
80:8a:f7:02:2d:6f,Temple Buildings,Temple Rochester,903cb3bb242b,AP0201,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,True,2G,Temple Building WiFi,8724,-48,-46,72.2,72.2,4927,515006,3217,377917,D-1211,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
64:16:66:8f:ba:33,Steve Martin,Steve's house,903cb39d6960,EAP-102Prod,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Martin_PSK,1446051,-74,-74,52.0,57.8,46048,18691063,54003,13095521,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
64:16:66:c9:4b:ea,Steve Martin,Steve's house,903cb39d6960,EAP-102Prod,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 21,True,2G,Martin_PSK,303874,-79,-77,39.0,52.0,23462,4110142,22596,2220422,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
00:80:92:79:84:b4,Steve Martin,Steve's house,903cb39d6960,EAP-102Prod,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 21,True,2G,Martin_PSK,8853,-73,-74,48.0,36.0,492,160873,507,134521,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
c8:34:8e:68:cb:f7,Temple Buildings,Temple Rochester,903cb3bb1cb0,AP1201,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,True,2G,Temple Building WiFi,77,0,0,0.0,1.0,0,0,1,30,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
c8:34:8e:68:cb:f7,Temple Buildings,Temple Rochester,d4babaa1f088,AP1204,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,True,2G,Temple Building WiFi,317,-74,-67,48.0,43.3,105,12641,95,18628,D-1202,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
7c:63:05:c2:fc:5f,Temple Buildings,Temple Rochester,903cb3bb1d0f,AP0701,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,True,2G,Temple Building WiFi,208801,-50,-50,130.0,144.4,154747,47061788,140873,45523094,D-1701,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
18:3e:ef:e3:37:ad,Temple Buildings,Temple Rochester,903cb3bb1d0f,AP0701,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,True,2G,Temple Building WiFi,3858,-55,-60,72.2,144.4,59350,16501435,170099,187896909,D-1701,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
a8:51:ab:00:f3:3d,Temple Buildings,Temple Rochester,903cb3bb242b,AP0201,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,True,5G,Temple Building WiFi,2009387,-54,-54,400.0,300.0,41248288,3986828345,357293142,520829343770,D-1211,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
a8:80:55:c8:4c:ee,Temple Buildings,Temple Rochester,903cb3bb242b,AP0201,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,True,2G,Temple Building WiFi,2009388,-62,-68,48.0,24.0,518450,95495645,86274,8266180,D-1211,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
22:e8:1e:0c:28:b2,Campus Trailhead,Outdoor,cccf83ca4b08,Clubhouse-Outdoor-AP-2,cig_wf660a,Shasta-AP-NOS Rel 2.1 build 22,True,2G,CampusTrailhead,181,-83,-70,6.5,39.0,66,21904,52,8375,D-2015,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
22:e8:1e:0c:28:b2,Campus Trailhead,CampusTrailhead-1000s,e001a68078d8,CT-1302-AP8,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,5G,CampusTrailhead,517,-73,-68,150.0,90.0,26247,4304768,66171,81132102,D-2015,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
f8:ff:c2:0d:c1:df,Campus Trailhead,Outdoor,cccf83ca4b08,Clubhouse-Outdoor-AP-2,cig_wf660a,Shasta-AP-NOS Rel 2.1 build 22,True,2G,CT Guest,323,-73,-73,0.0,86.7,20,1203,12,1760,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
bc:df:58:22:e4:76,Campus Trailhead,Outdoor,cccf83ca4b08,Clubhouse-Outdoor-AP-2,cig_wf660a,Shasta-AP-NOS Rel 2.1 build 22,True,2G,CTBA2,62890,-60,-65,72.2,72.2,67697,63023439,36550,4451900,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
90:ca:fa:c9:66:0a,Campus Trailhead,Outdoor,cccf83ca4b08,Clubhouse-Outdoor-AP-2,cig_wf660a,Shasta-AP-NOS Rel 2.1 build 22,True,2G,CTBA2,62206,-61,-61,72.2,72.2,107970,120035389,53153,5455922,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
90:ca:fa:c9:92:5e,Campus Trailhead,Outdoor,cccf83ca4b08,Clubhouse-Outdoor-AP-2,cig_wf660a,Shasta-AP-NOS Rel 2.1 build 22,True,2G,CTBA2,21110,-52,-51,72.2,72.2,11425,10238939,7598,1027221,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
bc:df:58:22:7a:60,Campus Trailhead,Outdoor,cccf83ca4b08,Clubhouse-Outdoor-AP-2,cig_wf660a,Shasta-AP-NOS Rel 2.1 build 22,True,2G,CTBA2,894,-65,-63,65.0,72.2,3852,4853838,2502,268598,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
e4:a8:df:80:90:66,Campus Trailhead,Outdoor,cccf83ca4d60,CT-1108-Outdoor-AP-1,cig_wf660a,Shasta-AP-NOS Rel 2.1 build 22,True,5G,CampusTrailhead,44203,-62,-66,48.0,150.0,2806,275592,1813,606246,D-2055,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
28:80:23:f5:b4:de,Campus Trailhead,Outdoor,cccf83ca4d60,CT-1108-Outdoor-AP-1,cig_wf660a,Shasta-AP-NOS Rel 2.1 build 22,True,2G,CT Guest,2008334,-56,-53,72.2,72.2,18723210,4818134202,54248,8595036,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
9e:50:49:be:e8:12,Intello,Motel 6 Whitby,d077ce1fd430,WAP029-RM-309-311,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,5G,Motel 6 Whitby,1931,-42,-49,48.0,400.0,65874,5618673,186919,273718260,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
aa:50:fb:4e:8f:38,Intello,Motel 6 Whitby,d077ce1fd430,WAP029-RM-309-311,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,5G,Motel 6 Whitby,814,-65,-60,324.0,400.0,28478,5731810,200994,246052641,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5a:ae:0b:68:54:e8,Intello,Motel 6 Whitby,d077ce1fd438,WAP021-RM-224-225,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,5G,Motel 6 Whitby,256,-93,-62,48.0,12.0,55,3744,43,5667,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5a:ae:0b:68:54:e8,Intello,Motel 6 Whitby,d077ce1fd464,WAP017-RM-213-215,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,5G,Motel 6 Whitby,151,-57,-58,48.0,135.0,38,2695,30,3767,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5a:ae:0b:68:54:e8,Intello,Motel 6 Whitby,d077ce1fd628,WAP020-RM-201-223,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,5G,Motel 6 Whitby,965,-71,-69,48.0,135.0,90,6991,59,8015,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5a:ae:0b:68:54:e8,Intello,Motel 6 Whitby,d077ce1fd888,WAP030-RM-313-315,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,5G,Motel 6 Whitby,1195,-90,-79,27.0,12.0,146,12431,123,48203,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
5a:ae:0b:68:54:e8,Intello,Motel 6 Whitby,d077ce1fd9ec,WAP032-RM-320-322,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,5G,Motel 6 Whitby,1224,-50,-85,200.0,180.0,404,84194,346,72817,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
82:58:66:04:fc:21,Intello,Motel 6 Whitby,d077ce1fd448,WAP012-RM-133-135,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,5G,Motel 6 Whitby,1127,-90,-60,48.0,57.8,514,131784,441,120513,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
64:57:25:67:77:24,Intello,Motel 6 Whitby,d077ce1fd458,WAP023-RM-231-233,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,5G,Motel 6 Whitby,84452,-62,-63,400.0,400.0,10685644,893910530,24847722,36938770845,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
dc:ef:ca:de:90:54,Intello,Motel 6 Whitby,d077ce1fd458,WAP023-RM-231-233,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,2G,Motel 6 Whitby,84304,-61,-64,39.0,115.6,311344,50296071,935991,1118533312,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b8:8a:ec:3b:63:8e,Intello,Motel 6 Whitby,d077ce1fd458,WAP023-RM-231-233,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,2G,Motel 6 Whitby,46755,-66,-74,65.0,43.3,853464,96241130,1483529,1759161632,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
a4:6c:f1:83:c9:19,Intello,Motel 6 Whitby,d077ce1fd458,WAP023-RM-231-233,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,2G,Motel 6 Whitby,17673,-67,-67,52.0,65.0,4965,857529,596,73242,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
b2:d4:c3:41:70:ef,Intello,Motel 6 Whitby,d077ce1fd458,WAP023-RM-231-233,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,2G,Motel 6 Whitby,16464,-63,-62,65.0,65.0,2260,887339,2184,1115477,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
90:94:e4:55:f4:cb,Intello,Motel 6 Whitby,d077ce1fd458,WAP023-RM-231-233,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,2G,Motel 6 Whitby,4441,-67,-65,19.5,104.0,25872,5037798,37826,27011096,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
e0:aa:96:d4:18:6a,Intello,Motel 6 Whitby,d077ce1fd464,WAP017-RM-213-215,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,5G,Motel 6 Whitby,73825,-65,-68,150.0,200.0,169925,29254990,413324,489212098,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
4e:ac:42:62:fb:31,Intello,Motel 6 Whitby,d077ce1fd464,WAP017-RM-213-215,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,5G,Motel 6 Whitby,62326,-76,-76,48.0,180.0,73472,17481000,144473,146290826,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
ac:5a:fc:23:12:57,Intello,Motel 6 Whitby,d077ce1fd464,WAP017-RM-213-215,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,5G,Motel 6 Whitby,369,-55,-53,360.0,400.0,36258,4028966,83121,120635481,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
0a:53:df:ce:79:10,Intello,Motel 6 Whitby,d077ce1fd464,WAP017-RM-213-215,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,5G,Motel 6 Whitby,248,-67,-74,135.0,200.0,2138,181835,3589,4941408,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
0a:53:df:ce:79:10,Intello,Motel 6 Whitby,d077ce1fd798,WAP016-RM-209-211,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,5G,Motel 6 Whitby,517,-82,-85,81.0,60.0,4084,433176,6187,8581918,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
08:31:8b:34:d8:84,Intello,Motel 6 Whitby,d077ce1fd464,WAP017-RM-213-215,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,2G,Motel 6 Whitby,59320,-60,-59,13.0,65.0,480104,406155052,1549636,1749658062,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
92:25:ea:e9:f5:01,Intello,Motel 6 Whitby,d077ce1fd464,WAP017-RM-213-215,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,2G,Motel 6 Whitby,8444,-66,-68,52.0,65.0,3919,567295,308,48312,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
44:91:60:c5:f6:71,Intello,Motel 6 Whitby,d077ce1fd464,WAP017-RM-213-215,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,2G,Motel 6 Whitby,1164,-60,-63,57.8,28.9,34598,4961228,163476,205087284,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
0e:1f:1f:36:aa:7d,Intello,Motel 6 Whitby,d077ce1fd524,WAP006-RM-116-118,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,2G,Motel 6 Whitby,423,-83,-87,6.5,26.0,2081,589721,2698,1759990,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
38:47:bc:30:d5:8c,Intello,Motel 6 Whitby,d077ce1fd524,WAP006-RM-116-118,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,2G,Motel 6 Whitby,11,-81,-85,6.5,19.5,32,7038,53,8362,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
38:47:bc:30:d5:8c,Intello,Motel 6 Whitby,d077ce1fd700,WAP019-RM-220-222,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,2G,Motel 6 Whitby,68,-85,-86,11.0,12.0,3,161,24,3193,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
38:47:bc:30:d5:8c,Intello,Motel 6 Whitby,d077ce1fd828,WAP005-RM-111-113,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,2G,Motel 6 Whitby,304,-81,-91,6.5,21.7,12,1030,5,703,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
38:47:bc:30:d5:8c,Intello,Motel 6 Whitby,d077ce1fd9ec,WAP032-RM-320-322,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,5G,Motel 6 Whitby,358,-90,-89,6.5,6.5,2282,554166,5726,6101047,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
86:88:a0:42:d2:54,Intello,Motel 6 Whitby,d077ce1fd558,WAP008-RM-119,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,5G,Motel 6 Whitby,771,-61,-71,121.5,200.0,2291,390530,2135,1928674,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
86:88:a0:42:d2:54,Intello,Motel 6 Whitby,d077ce1fd5dc,WAP022-RM-227-229,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,5G,Motel 6 Whitby,504,-74,-71,121.5,200.0,2500,690004,14089,16759737,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
1e:56:ff:71:5e:d4,Intello,Motel 6 Whitby,d077ce1fd5d8,WAP001-RM-101,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,5G,Motel 6 Whitby,1350,-82,-79,150.0,180.0,21276,4200982,117131,142015775,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
1e:56:ff:71:5e:d4,Intello,Motel 6 Whitby,d077ce1fd8bc,WAP007-Lobby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,5G,Motel 6 Whitby,82,-63,-46,360.0,400.0,362,78734,405,99790,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
16:75:ed:e4:86:d0,Intello,Motel 6 Whitby,d077ce1fd5dc,WAP022-RM-227-229,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,True,5G,Motel 6 Whitby,30642,-68,-68,86.7,6.0,669,157816,156,13370,,N/A,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
