mac,name,org,venue,model,firmware,uptime,up_days,cpu_busy_pct,cpu_load_1m,cpu_load_5m,cpu_load_15m,mem_used_pct,mem_free_pct,num_ifaces,num_ssids,num_assocs,chan_2g,width_2g,chan_5g,width_5g,chan_6g,width_6g,conf_2g,conf_5g,conf_6g,conf_2g_bw,conf_5g_bw,conf_6g_bw,last_state,wan_carrier,wan_speed,wan_duplex
d4babaa1f4c0,AP0906,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,4659018,53.92,4,0.302251,0.265629,0.22266,48.18,51.82,2,2,0,1,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-286.100862,1,100,full
d4babaa1f568,AP0306,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,73893,0.86,4,0.589853,0.437995,0.383795,47.5,52.5,2,2,1,11,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-257.100862,1,1000,full
d4babaa1f598,AP1402,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,4231959,48.98,9,0.263676,0.259281,0.25977,48.84,51.16,2,2,0,6,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-236.100862,1,1000,full
d4babaa1f5c8,AP0307,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,3969381,45.94,7,0.388678,0.29102,0.27393,41.82,58.18,2,2,1,6,20,157,40,0,0,auto,auto,unknown,20,40,unknown,-290.100862,1,100,full
d4babaa1f6d0,AP0404,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,4659592,53.93,5,0.239261,0.195804,0.182132,47.75,52.25,2,2,2,11,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-259.100862,1,1000,full
d4babaa1f718,AP0502,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,4146887,48.0,8,0.212406,0.228031,0.210941,48.51,51.49,2,2,1,6,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-269.100862,1,1000,full
d4babaa1f730,AP0808,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,4661148,53.95,8,0.183597,0.206058,0.183597,49.99,50.01,2,2,0,11,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-315.100862,1,1000,full
d4babaa1f748,AP1303,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,4228121,48.94,4,0.333013,0.238285,0.192874,52.83,47.17,2,2,3,6,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-267.100862,1,1000,full
d4babaa1f7a8,AP0204,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,3951459,45.73,5,0.260258,0.274418,0.209964,47.81,52.19,2,2,0,6,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-259.100862,1,1000,full
d4babaa1f7f0,AP0208,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,4130517,47.81,6,0.226566,0.264164,0.266606,52.04,47.96,2,2,0,6,20,157,40,0,0,auto,auto,unknown,20,40,unknown,-323.100862,1,1000,full
d4babaa1f880,AP0902,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,4037032,46.72,7,0.29102,0.209964,0.187015,48.23,51.77,2,2,2,1,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-289.100862,1,1000,full
d4babaa1f8e0,AP0904,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,2572997,29.78,4,0.211429,0.25098,0.208011,48.46,51.54,2,2,0,11,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-287.100862,1,1000,full
d4babaa1f910,AP0704,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,4561071,52.79,8,0.201663,0.318364,0.253422,50.6,49.4,2,2,2,6,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-322.100862,1,1000,full
d4babaa1f988,AP1301,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,4228152,48.94,5,0.156252,0.189456,0.178714,52.65,47.35,2,2,0,6,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-294.100862,1,1000,full
d4babaa1fa00,AP0402,Temple Buildings,Temple 402,cig_wf186w,Shasta-AP-NOS Rel 1.7 build 3,4306633,49.85,4,0.14844,0.202152,0.197757,50.87,49.13,2,2,0,11,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-279.100862,1,1000,full
d4babaa1fa18,AP0603,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,4145785,47.98,4,0.143557,0.188479,0.220706,49.68,50.32,2,2,2,11,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-286.100862,1,1000,full
d4babaa1fbb0,AP0504,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,3957472,45.8,4,0.167971,0.15967,0.174319,50.08,49.92,2,2,0,1,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-328.100862,1,1000,full
d4babaa1fc10,AP1004,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,2573013,29.78,4,0.075196,0.145998,0.172854,46.75,53.25,2,2,0,11,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-304.100862,1,1000,full
d4babaa1fc28,AP1106,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,2573041,29.78,5,0.164065,0.224613,0.190921,51.69,48.31,2,2,1,1,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-337.100862,1,1000,full
d4babaa1fd00,AP1002,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,2573028,29.78,4,0.099611,0.188968,0.176761,49.9,50.1,2,2,2,11,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-320.100862,1,1000,full
e001a66c756c,RM210 Hallway,TekSecute HQ,45675-Cobblestone-SheldonIA,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,3610393,41.79,2,0.035645,0.028809,0.000488,30.51,69.49,3,5,1,1,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-336.100862,1,1000,full
e001a66c7590,Laundry EAP102,TekSecute HQ,45675-Cobblestone-SheldonIA,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,3610372,41.79,2,0.116213,0.045899,0.005371,32.32,67.68,3,5,6,11,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-311.100862,1,1000,full
e001a66c75cc,RM220 Hallway,TekSecute HQ,45675-Cobblestone-SheldonIA,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,3610108,41.78,2,0.001953,0.013672,0,31.65,68.35,3,5,1,1,20,157,40,0,0,auto,auto,unknown,20,40,unknown,-348.100862,1,1000,full
e001a66c7654,RM108 Hallway,TekSecute HQ,45675-Cobblestone-SheldonIA,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,3610108,41.78,2,0,0,0,31.24,68.76,3,5,2,11,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-349.100862,1,1000,full
e001a66c768c,Lounge Area EAP102,TekSecute HQ,45675-Cobblestone-SheldonIA,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,3610409,41.79,2,0.004395,0.029297,0,32.36,67.64,3,5,1,1,20,157,40,0,0,auto,auto,unknown,20,40,unknown,-348.100862,1,1000,full
e001a680797c,AA Office AP,Mesa Minerals,Mesa Minerals,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,2348633,27.18,2,0.124025,0.083497,0.013184,37.59,62.41,1,4,3,11,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-359.100862,1,1000,full
e001a68079f0,Mesa Conference Room AP,Mesa Minerals,Mesa Minerals,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,2348614,27.18,2,0.039063,0.034668,0,37.41,62.59,1,4,1,6,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-357.100862,1,1000,full
e001a68079f4,NS Office AP,Mesa Minerals,Mesa Minerals,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,2348618,27.18,2,0.007813,0.007324,0,38.13,61.87,1,4,3,11,20,44,40,0,0,auto,auto,unknown,20,40,unknown,-344.100862,1,1000,full
e001a6807b90,MM Office AP,Mesa Minerals,Mesa Minerals,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,2348584,27.18,2,0.027344,0.064454,0.016602,37.9,62.1,1,4,0,11,20,44,40,0,0,auto,auto,unknown,20,40,unknown,-326.100862,1,1000,full
e001a680809f,AP1100,Temple Buildings,Temple Rochester,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,2573062,29.78,2,0.119631,0.047852,0.007324,24.52,75.48,2,2,2,6,20,44,40,0,0,auto,auto,unknown,20,40,unknown,-350.100862,1,1000,full
e001a68080b3,AP1005,Temple Buildings,Temple Rochester,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,66378,0.77,1,0.156741,0.043946,0.011231,18.05,81.95,2,2,2,6,20,44,40,0,0,auto,auto,unknown,20,40,unknown,-318.100862,1,1000,full
e001a68080b8,AP1305,Temple Buildings,Temple Rochester,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,4228189,48.94,1,0,0,0,19.25,80.75,3,2,0,6,20,44,40,0,0,auto,auto,unknown,20,40,unknown,-343.100862,1,1000,full
e001a68081a8,AP0401,Temple Buildings,Temple Rochester,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,4659992,53.94,21,0.954604,0.777356,0.742687,58.56,41.44,2,2,0,6,20,157,40,0,0,auto,auto,unknown,20,40,unknown,-355.100862,1,1000,full
e001a68081bc,AP0503,Temple Buildings,Temple Rochester,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,4660564,53.94,2,0.142092,0.053223,0.010742,19.55,80.45,2,2,1,6,20,157,40,0,0,auto,auto,unknown,20,40,unknown,-335.100862,1,1000,full
e001a68081e9,AP1401,Temple Buildings,Temple Rochester,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,4228174,48.94,1,0,0.001465,0,17.36,82.64,2,2,0,6,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-341.100862,1,1000,full
e001a6808220,AP1001,Temple Buildings,Temple Rochester,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,2573061,29.78,1,0.080079,0.016602,0.005371,18.69,81.31,2,2,0,6,20,44,40,0,0,auto,auto,unknown,20,40,unknown,-354.100862,1,1000,full
e001a680824d,AP1107,Temple Buildings,Temple Rochester,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,2573081,29.78,1,0.042969,0.025879,0.001465,19.58,80.42,2,2,4,6,20,157,40,0,0,auto,auto,unknown,20,40,unknown,-376.100862,1,1000,full
e001a6808261,AP1403,Temple Buildings,Temple Rochester,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,4228198,48.94,20,0.632334,0.389654,0.333989,28.23,71.77,2,2,0,6,20,44,40,0,0,auto,auto,unknown,20,40,unknown,-361.100862,1,1000,full
e001a6808293,AP1105,Temple Buildings,Temple Rochester,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,2505971,29.0,1,0,0,0,21.62,78.38,2,2,2,6,20,44,40,0,0,auto,auto,unknown,20,40,unknown,-336.100862,1,1000,full
e001a6808356,AP1404,Temple Buildings,Temple Rochester,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,4228232,48.94,2,0,0.027832,0,20.32,79.68,2,2,0,6,20,157,40,0,0,auto,auto,unknown,20,40,unknown,-390.100862,1,1000,full
e001a680836f,AP1405,Temple Buildings,Temple Rochester,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,4228199,48.94,1,0.015137,0.028321,0,19.87,80.13,2,2,2,6,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-360.100862,1,1000,full
e001a68083b5,AP0900,Temple Buildings,Temple Rochester,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,4660907,53.95,1,0.037598,0.025391,0.002441,19.6,80.4,2,2,0,6,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-369.100862,1,1000,full
e001a6808405,AP0602,Temple Buildings,Temple Rochester,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,3453269,39.97,2,0.107912,0.042969,0.005371,20.32,79.68,2,2,2,6,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-351.100862,1,1000,full
e001a6808446,AP1000,Temple Buildings,Temple Rochester,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,2573079,29.78,1,0,0.011719,0,20.65,79.35,2,2,0,6,20,44,40,0,0,auto,auto,unknown,20,40,unknown,-372.100862,1,1000,full
e001a6808509,AP0901,Temple Buildings,Temple Rochester,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,4660928,53.95,1,0,0,0,18.99,81.01,2,2,0,6,20,44,40,0,0,auto,auto,unknown,20,40,unknown,-392.100862,1,1000,full
e001a680850e,AP1006,Temple Buildings,Temple Rochester,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,4660593,53.94,1,0.080079,0.026856,0.005371,19.54,80.46,2,2,0,6,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-356.100862,1,1000,full
e001a68085b3,AP0507,Temple Buildings,Temple Rochester,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,4035833,46.71,1,0.025391,0.033204,0.001953,20.41,79.59,2,2,0,6,20,157,40,0,0,auto,auto,unknown,20,40,unknown,-401.100862,1,1000,full
e001a68085d6,AP1103,Temple Buildings,Temple Rochester,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,2573107,29.78,2,0.160647,0.056641,0.011231,21.97,78.03,2,2,5,6,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-405.100862,1,1000,full
e001a68085ef,AP0903,Temple Buildings,Temple Rochester,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,4220979,48.85,1,0,0,0,20.84,79.16,2,2,5,6,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-412.100862,1,1000,full
e001a68085fe,AP0905,Temple Buildings,Temple Rochester,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,4659703,53.93,1,0.007813,0.009277,0,24.88,75.12,2,2,0,6,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-364.100862,1,1000,full
e001a6808635,AP1007,Temple Buildings,Temple Rochester,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,4660642,53.94,2,0.046876,0.021973,0.002441,22.09,77.91,2,2,3,6,20,44,40,0,0,auto,auto,unknown,20,40,unknown,-404.100862,1,1000,full
e001a68086a8,AP1101,Temple Buildings,Temple Rochester,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,2573117,29.78,1,0.083986,0.035645,0.005371,25.59,74.41,2,2,0,6,20,157,40,0,0,auto,auto,unknown,20,40,unknown,-411.100862,1,1000,full
e001a6808720,AP0505,Temple Buildings,Temple Rochester,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,4034193,46.69,3,0,0.012696,0,53.61,46.39,2,2,1,6,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-423.100862,1,1000,full
e001a6808734,AP0501,Temple Buildings,Temple Rochester,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,4660011,53.94,2,0.007813,0.021485,0,19.56,80.44,2,2,6,6,20,44,40,0,0,auto,auto,unknown,20,40,unknown,-373.100862,1,1000,full
e001a6808739,AP0605,Temple Buildings,Temple Rochester,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,1006304,11.65,2,0.26807,0.080079,0.016114,23.92,76.08,2,2,5,1,20,157,40,0,0,auto,auto,unknown,20,40,unknown,-418.100862,1,1000,full
e001a6808a04,AP0607,Temple Buildings,Temple Rochester,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,4645038,53.76,2,0.056153,0.069825,0.016602,20.66,79.34,2,2,12,11,20,44,40,0,0,auto,auto,unknown,20,40,unknown,-408.100862,1,1000,full
e001a6808a13,AP0601,Temple Buildings,Temple Rochester,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,4561192,52.79,2,0.011231,0.01709,0,20.96,79.04,2,2,3,6,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-435.100862,1,1000,full
e001a6808ad6,AP0907,Temple Buildings,Temple Rochester,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,4661254,53.95,2,0.022461,0.034668,0,23.33,76.67,2,2,0,11,20,157,40,0,0,auto,auto,unknown,20,40,unknown,-417.100862,1,1000,full
e001a6808b8a,AP0806-Fitness,Temple Buildings,Temple Rochester,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,4660357,53.94,2,0,0.013184,0,22.53,77.47,2,2,0,6,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-420.100862,1,1000,full
e49d731c08df,RM214,TekSecute HQ,45675-Cobblestone-SheldonIA,edgecore_eap104,Shasta-AP-NOS Rel 2.1 build 22,3610171,41.78,5,0.225101,0.204105,0.183108,66.81,33.19,3,5,0,1,20,157,40,0,0,auto,auto,unknown,20,40,unknown,-417.100862,1,1000,full
e49d731c0995,RM104,TekSecute HQ,45675-Cobblestone-SheldonIA,edgecore_eap104,Shasta-AP-NOS Rel 2.1 build 22,3610171,41.78,4,0.22266,0.206546,0.179202,66.36,33.64,3,5,0,6,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-420.100862,1,1000,full
e49d731c0a44,RM220,TekSecute HQ,45675-Cobblestone-SheldonIA,edgecore_eap104,Shasta-AP-NOS Rel 2.1 build 22,3610187,41.78,5,0.231937,0.228519,0.193362,64.12,35.88,3,5,0,1,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-440.100862,1,1000,full
e49d731c0aad,RM107,TekSecute HQ,45675-Cobblestone-SheldonIA,edgecore_eap104,Shasta-AP-NOS Rel 2.1 build 22,3610502,41.79,4,0.328618,0.198245,0.183108,65.75,34.25,3,5,0,11,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-451.100862,1,1000,full
e49d731c0ab4,RM115,TekSecute HQ,45675-Cobblestone-SheldonIA,edgecore_eap104,Shasta-AP-NOS Rel 2.1 build 22,3610206,41.78,4,0.128908,0.144533,0.16553,63.08,36.92,3,5,0,6,20,44,40,0,0,auto,auto,unknown,20,40,unknown,-453.100862,1,1000,full
e49d731c0ad0,BizCtr,TekSecute HQ,45675-Cobblestone-SheldonIA,edgecore_eap104,Shasta-AP-NOS Rel 2.1 build 22,2239667,25.92,5,0.219242,0.214847,0.189944,66.68,33.32,3,5,2,1,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-416.100862,1,1000,full
e49d731c0b78,RM202,TekSecute HQ,45675-Cobblestone-SheldonIA,edgecore_eap104,Shasta-AP-NOS Rel 2.1 build 22,3610181,41.78,4,0.276371,0.25098,0.201175,68.35,31.65,3,5,0,11,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-428.100862,1,1000,full
e49d731c0bef,RM221,TekSecute HQ,45675-Cobblestone-SheldonIA,edgecore_eap104,Shasta-AP-NOS Rel 2.1 build 22,3610168,41.78,3,0.165042,0.210452,0.182132,79.01,20.99,3,5,0,6,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-424.100862,1,1000,full
e49d731c0bfd,e49d731c0bfd,TekSecute HQ,TekSecute HQ,edgecore_eap104,Shasta-AP-NOS Rel 2.1 build 22,3062756,35.45,5,0.172854,0.205081,0.211917,64.57,35.43,1,6,3,6,20,36,80,0,0,auto,auto,unknown,20,80,unknown,-382.100862,1,1000,full
e49d731c0c0b,RM201,TekSecute HQ,45675-Cobblestone-SheldonIA,edgecore_eap104,Shasta-AP-NOS Rel 2.1 build 22,3609903,41.78,6,0.429694,0.424323,0.283696,65.48,34.52,3,5,2,11,20,157,40,0,0,auto,auto,unknown,20,40,unknown,-449.100862,1,1000,full
e49d731c0c19,RM215,TekSecute HQ,45675-Cobblestone-SheldonIA,edgecore_eap104,Shasta-AP-NOS Rel 2.1 build 22,3610209,41.78,4,0.333013,0.253422,0.197757,59.28,40.72,3,5,1,1,20,44,40,0,0,auto,auto,unknown,20,40,unknown,-456.100862,1,1000,full
e49d731c0c27,HQ-EAP104-0c27-CF,TekSecute HQ,TekSecute HQ,edgecore_eap104,Shasta-AP-NOS Rel 2.1 build 22,3062818,35.45,5,0.29688,0.244144,0.197757,72.2,27.8,1,6,0,1,20,149,80,0,0,auto,auto,unknown,20,80,unknown,-443.100862,1,1000,full
e49d731c0c2e,RM118,TekSecute HQ,45675-Cobblestone-SheldonIA,edgecore_eap104,Shasta-AP-NOS Rel 2.1 build 22,3609308,41.77,6,0.247562,0.237797,0.229007,64.31,35.69,3,5,0,1,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-419.100862,1,1000,full
e49d731c0c89,RM101,TekSecute HQ,45675-Cobblestone-SheldonIA,edgecore_eap104,Shasta-AP-NOS Rel 2.1 build 22,3610503,41.79,6,0.273442,0.25684,0.2168,67.06,32.94,3,5,1,1,20,44,40,0,0,auto,auto,unknown,20,40,unknown,-448.100862,1,1000,full
e49d731c0d0e,RM207,TekSecute HQ,45675-Cobblestone-SheldonIA,edgecore_eap104,Shasta-AP-NOS Rel 2.1 build 22,3610531,41.79,4,0.199222,0.192386,0.189944,63.89,36.11,3,5,5,1,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-477.100862,1,1000,full
e49d731c0d31,RM114,TekSecute HQ,45675-Cobblestone-SheldonIA,edgecore_eap104,Shasta-AP-NOS Rel 2.1 build 22,3610531,41.79,5,0.042969,0.20264,0.244144,64.82,35.18,3,5,4,11,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-476.100862,1,1000,full
e49d731c0d7e,RM121,TekSecute HQ,45675-Cobblestone-SheldonIA,edgecore_eap104,Shasta-AP-NOS Rel 2.1 build 22,3610522,41.79,3,0.25391,0.183108,0.180179,58.62,41.38,3,5,2,6,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-469.100862,1,1000,full
